,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore,Energy storage,Energy storage,Fossil Oil
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2025-01-07 23:00:00+01:00,352.250,1906.000,,6.000,110.000,181.000,567.000,5686.500,1635.500,53249.500,0.000,292.250,317.500,,6231.000,,,,
2025-01-08 00:00:00+01:00,353.250,1887.500,,6.000,110.250,2.500,1393.750,5407.250,1219.250,52797.000,0.000,289.250,289.500,,6076.750,,,,
2025-01-08 01:00:00+01:00,353.000,1892.250,,6.250,110.000,31.750,2095.750,5226.500,960.500,52862.000,0.000,290.750,296.750,,5458.500,,,,
2025-01-08 02:00:00+01:00,351.750,1898.250,,6.250,110.250,25.500,2480.500,5112.000,1387.000,53125.000,0.000,291.500,254.500,,5073.750,,,,
2025-01-08 03:00:00+01:00,350.750,1906.500,,7.000,111.000,0.250,2427.750,5065.250,1639.250,53092.000,0.000,292.000,298.000,,4613.250,,,,
2025-01-08 04:00:00+01:00,351.500,1957.500,,7.250,110.250,0.000,2557.750,5153.500,1542.000,54029.250,0.000,290.500,320.750,,4330.750,,,,
2025-01-08 05:00:00+01:00,353.250,1994.500,5.000,7.000,110.500,0.000,2141.250,5307.250,1672.750,54060.500,0.000,290.500,330.000,,3929.750,,,,
2025-01-08 06:00:00+01:00,351.750,2141.750,106.750,,111.000,342.750,1176.000,5664.000,2152.000,54243.750,0.000,285.000,371.750,,3787.250,,,,
2025-01-08 07:00:00+01:00,348.750,2428.500,200.500,,110.750,657.250,318.750,6037.750,2988.750,54443.000,75.000,284.750,733.250,,3957.500,,,,
2025-01-08 08:00:00+01:00,351.500,2713.250,306.250,,110.500,1987.500,1.750,6638.250,3607.250,54540.000,436.750,283.750,879.750,,4332.000,,,,
2025-01-08 09:00:00+01:00,355.750,2954.500,383.750,,110.250,2676.250,4.750,6653.250,3691.000,54525.250,1374.750,284.500,937.750,,4938.250,,,,
2025-01-08 10:00:00+01:00,355.250,2945.500,385.250,,110.250,2042.750,10.000,6369.500,3202.000,54412.500,2890.750,283.000,1052.500,,5758.750,,,,
2025-01-08 11:00:00+01:00,354.000,2928.750,354.000,,110.250,917.250,10.000,5976.500,2556.500,54217.750,4165.000,289.000,1165.500,,6855.000,,,,
2025-01-08 12:00:00+01:00,352.750,2748.750,549.000,,110.500,1207.500,87.000,6100.750,2569.500,54243.750,4540.750,286.500,1152.750,,7680.750,,,,
2025-01-08 13:00:00+01:00,352.500,2466.500,580.250,,111.000,990.500,281.750,6100.500,3205.500,54233.500,4051.000,286.500,1007.000,,8372.250,,,,
2025-01-08 14:00:00+01:00,353.750,2468.500,584.250,,110.250,466.500,65.750,6198.000,3453.750,54271.000,2958.000,285.500,897.250,,8856.750,,,,
2025-01-08 15:00:00+01:00,354.500,2761.500,585.000,,110.500,920.500,54.750,6347.500,3479.500,54116.250,1753.250,280.000,901.500,,10549.000,,,,
2025-01-08 16:00:00+01:00,355.000,2880.500,588.250,,110.250,392.500,10.500,6387.500,2956.000,53655.250,657.500,281.000,992.500,,12445.750,,,,
2025-01-08 17:00:00+01:00,352.250,2600.000,505.500,,110.750,416.500,696.750,6465.750,2663.750,53753.500,322.750,283.500,1241.000,,14024.750,,,,
2025-01-08 18:00:00+01:00,353.750,2659.250,400.000,,110.000,1903.000,100.750,6986.750,3030.750,54160.500,296.750,284.250,1183.500,,13796.250,,,,
2025-01-08 19:00:00+01:00,354.500,2905.750,400.000,,110.000,2826.750,1.000,7020.750,3573.000,54051.500,221.000,287.250,1022.750,,12866.500,,,,
2025-01-08 20:00:00+01:00,353.750,2770.750,400.000,,110.250,1307.250,163.750,6714.500,2588.750,53912.500,0.000,287.750,912.000,,12569.000,,,,
2025-01-08 21:00:00+01:00,354.500,2182.750,400.000,,110.250,720.500,171.000,6382.500,2133.250,53949.750,0.000,289.750,794.500,,12040.750,,,,
2025-01-08 22:00:00+01:00,354.000,1960.750,400.000,,110.250,621.000,170.750,6233.750,1752.000,53920.750,0.000,290.000,796.500,,11338.000,,,,
2025-01-08 23:00:00+01:00,353.500,1996.250,371.500,,110.250,505.250,388.250,6125.500,1959.000,53853.500,0.000,289.250,798.500,,10979.750,,,,
2025-01-09 00:00:00+01:00,353.750,1975.250,264.500,,110.250,329.250,1480.750,5789.500,1861.000,53518.500,0.000,288.500,861.750,,10659.250,,,,
2025-01-09 01:00:00+01:00,354.000,1941.000,262.000,,110.500,225.750,2329.250,5621.500,1291.250,51725.250,0.000,290.250,918.500,,10622.250,,,,
2025-01-09 02:00:00+01:00,354.250,1958.000,263.750,,110.500,43.250,2841.500,5542.750,1070.250,50361.000,0.000,291.000,991.250,,10800.250,,,,
2025-01-09 03:00:00+01:00,353.250,1957.750,263.000,,110.750,0.000,3133.750,5505.250,1096.750,49380.000,0.000,293.250,1173.250,,10820.750,,,,
2025-01-09 04:00:00+01:00,354.500,1982.000,263.000,,110.750,0.000,3074.750,5487.000,1174.500,49098.000,0.000,292.000,1339.000,,10799.250,,,,
2025-01-09 05:00:00+01:00,356.000,2075.750,263.000,,110.750,63.750,2927.250,5528.750,1444.750,50244.750,0.000,289.000,1347.250,,10868.250,,,,
2025-01-09 06:00:00+01:00,354.250,2075.750,263.000,,110.500,678.250,1664.500,5754.000,2032.500,52573.500,0.000,282.000,1337.750,,11355.000,,,,
2025-01-09 07:00:00+01:00,352.750,2104.500,263.000,,110.750,737.500,1041.750,6085.000,2146.250,53750.000,75.750,281.000,1378.000,,12648.000,,,,
2025-01-09 08:00:00+01:00,353.250,2138.000,262.500,,110.500,568.500,56.250,6359.250,2534.000,53970.750,413.500,283.000,1363.750,,13277.750,,,,
2025-01-09 09:00:00+01:00,351.500,2335.000,261.500,,110.500,692.500,10.500,6404.500,2425.250,54063.250,1240.750,284.750,1171.000,,13403.000,,,,
2025-01-09 10:00:00+01:00,342.500,2472.250,263.750,,110.250,710.500,10.000,6141.250,2139.500,54103.500,2799.250,282.500,1098.500,,12713.500,,,,
2025-01-09 11:00:00+01:00,339.000,2340.250,262.000,,291.000,379.250,10.000,6001.750,2459.000,54169.500,3853.000,278.750,835.750,,12104.500,,,,
2025-01-09 12:00:00+01:00,346.750,2376.500,262.000,,617.250,913.250,9.000,6046.500,2631.750,54153.750,3920.750,282.000,528.500,,11107.750,,,,
2025-01-09 13:00:00+01:00,353.000,2290.750,262.000,,606.250,519.000,192.250,5943.750,2069.500,54045.000,3968.750,284.000,515.750,,10444.000,,,,
2025-01-09 14:00:00+01:00,354.500,2192.250,271.500,,134.750,394.250,841.500,5970.500,1765.500,53876.750,3554.500,283.750,654.000,,9981.750,,,,
2025-01-09 15:00:00+01:00,356.500,2293.500,391.250,,111.000,237.500,254.750,5987.000,1928.250,53674.250,2605.000,285.750,551.250,,8799.000,,,,
2025-01-09 16:00:00+01:00,352.500,2917.250,542.250,,111.000,1671.500,71.250,6225.750,2603.250,53674.750,1049.000,289.750,510.500,,7595.500,,,,
2025-01-09 17:00:00+01:00,352.500,3676.500,589.000,,110.250,3259.250,15.000,6729.250,3935.750,54098.500,283.750,290.500,444.250,,6397.000,,,,
2025-01-09 18:00:00+01:00,350.750,3732.000,587.750,,110.500,3304.500,10.000,7054.750,4128.000,54573.500,229.750,292.750,418.500,,5979.500,,,,
2025-01-09 19:00:00+01:00,341.000,3716.000,588.500,,110.750,2625.750,10.000,7220.250,3929.250,54712.000,170.500,290.750,491.500,,5829.000,,,,
2025-01-09 20:00:00+01:00,340.000,3463.000,589.000,,110.000,2337.250,10.000,7036.500,3626.500,54578.000,0.000,280.750,461.250,,5866.750,,,,
2025-01-09 21:00:00+01:00,339.000,3107.000,589.000,,110.250,1459.750,10.000,6696.500,2493.750,54568.250,0.000,283.750,462.000,,5711.750,,,,
2025-01-09 22:00:00+01:00,341.500,2922.500,542.250,,110.250,616.750,10.000,6488.000,2486.250,53843.250,0.000,284.250,448.000,,5163.750,,,,
2025-01-09 23:00:00+01:00,341.250,2407.750,400.000,,110.000,295.500,154.500,6342.250,2721.250,53320.750,0.000,282.500,294.000,,4537.500,,,,
2025-01-10 00:00:00+01:00,342.750,1949.750,365.250,,110.500,655.500,995.000,6097.000,2218.500,53158.000,0.000,287.000,179.750,,4078.250,,,,
2025-01-10 01:00:00+01:00,340.250,1952.250,263.750,,110.000,301.250,2099.000,5971.000,2248.500,52948.500,0.000,288.750,256.000,,3573.500,,,,
2025-01-10 02:00:00+01:00,341.000,1956.750,277.500,,110.000,282.500,2812.750,5972.750,2138.750,52936.750,0.000,290.250,427.750,,3123.000,,,,
2025-01-10 03:00:00+01:00,343.500,2018.500,370.250,,110.000,175.250,3317.000,5997.250,2061.250,53116.750,0.000,288.000,561.250,,3032.750,,,,
2025-01-10 04:00:00+01:00,341.000,2437.000,400.000,,110.250,3.000,3096.750,5975.500,2056.750,53115.000,0.000,285.500,639.000,,2913.750,,,,
2025-01-10 05:00:00+01:00,340.250,2912.750,415.250,,110.000,40.750,1327.500,5994.000,2105.750,53133.000,0.000,286.000,748.750,,2886.750,,,,
2025-01-10 06:00:00+01:00,340.250,3672.250,580.500,,110.250,534.000,351.500,6108.500,2784.500,53219.000,0.000,284.500,858.250,,3090.750,,,,
2025-01-10 07:00:00+01:00,340.250,4769.250,592.500,,110.250,1962.750,20.000,6639.750,4035.250,53315.000,74.750,283.500,838.750,,3431.500,,,,
2025-01-10 08:00:00+01:00,340.750,5849.250,590.000,,110.250,3202.250,9.500,6985.250,4031.250,53028.500,427.000,282.000,749.500,,3634.000,,,,
2025-01-10 09:00:00+01:00,342.750,5836.500,586.500,,110.250,2957.750,9.250,6847.500,4020.500,52999.750,1349.500,282.750,593.000,,3887.250,,,,
2025-01-10 10:00:00+01:00,341.250,5868.250,584.500,,110.250,1834.250,9.250,6786.000,4038.750,52944.500,2918.250,283.500,534.250,,3930.000,,,,
2025-01-10 11:00:00+01:00,341.500,5756.750,583.750,,110.250,1138.000,13.500,6545.750,4010.500,52949.500,3742.500,284.750,502.750,,3829.750,,,,
2025-01-10 12:00:00+01:00,340.250,5697.750,585.000,,110.250,694.500,11.250,6463.500,3218.500,53022.750,3940.500,285.750,355.250,,3896.500,,,,
2025-01-10 13:00:00+01:00,340.000,5681.750,585.000,,110.250,330.750,10.250,6406.250,2907.750,53017.250,3626.500,285.500,170.750,,3823.250,,,,
2025-01-10 14:00:00+01:00,338.750,6071.250,585.000,,110.750,285.750,75.500,6369.750,3240.500,52995.000,2832.500,287.500,127.000,,3343.000,,,,
2025-01-10 15:00:00+01:00,381.000,6271.750,585.000,,110.750,1422.000,27.750,6623.000,3777.000,53026.500,1790.000,287.000,110.500,,2814.250,,,,
2025-01-10 16:00:00+01:00,495.750,6283.750,585.000,,110.500,2278.000,59.500,6869.250,4400.000,53044.000,736.250,288.000,71.250,,2488.000,,,,
2025-01-10 17:00:00+01:00,496.000,6434.250,584.250,,110.500,2091.250,64.000,7092.500,4176.750,53369.250,299.500,289.500,173.750,,2394.000,,,,
2025-01-10 18:00:00+01:00,495.250,6574.250,584.000,,110.250,2460.250,33.500,7164.000,4214.500,53422.500,279.000,289.750,236.500,,2512.000,,,,
2025-01-10 19:00:00+01:00,490.500,6875.500,584.000,,110.500,3298.500,9.000,7183.750,4573.500,53433.250,208.250,287.000,268.250,,2428.250,,,,
2025-01-10 20:00:00+01:00,379.250,6873.250,584.000,,110.250,2486.750,9.000,7069.750,4265.750,53415.000,0.000,288.500,246.500,,2481.250,,,,
2025-01-10 21:00:00+01:00,479.250,6769.750,583.750,,110.000,872.750,10.000,6871.250,3242.500,53391.000,0.000,287.000,230.250,,2682.250,,,,
2025-01-10 22:00:00+01:00,471.000,6277.000,584.000,,110.250,525.500,10.000,6732.250,3394.000,53409.750,0.000,285.250,194.000,,2770.500,,,,
2025-01-10 23:00:00+01:00,496.500,5312.250,583.500,,110.500,526.000,10.000,6576.000,3035.500,53404.500,0.000,287.750,139.750,,2593.000,,,,
2025-01-11 00:00:00+01:00,506.500,3890.750,582.750,,110.500,515.500,300.750,6401.250,3018.250,53246.500,0.000,286.500,62.750,,2208.250,,,,
2025-01-11 01:00:00+01:00,509.250,2560.000,474.000,,110.000,335.500,399.500,6202.500,2660.750,53234.750,0.000,287.000,31.750,,2074.750,,,,
2025-01-11 02:00:00+01:00,508.750,2092.500,241.000,,110.750,487.750,1407.000,6147.250,2591.750,53030.250,0.000,283.250,38.000,,2046.000,,,,
2025-01-11 03:00:00+01:00,508.500,2079.000,21.000,5.000,110.500,528.000,1680.750,6062.000,2133.250,53111.750,0.000,280.500,70.750,,2118.250,,,,
2025-01-11 04:00:00+01:00,509.750,2058.750,,5.000,110.750,228.750,1808.000,6007.750,1792.250,53183.000,0.000,277.000,88.250,,2222.250,,,,
2025-01-11 05:00:00+01:00,509.750,2040.500,,5.000,111.000,122.250,1794.750,6023.250,2128.500,53397.500,0.000,277.000,93.000,,2176.250,,,,
2025-01-11 06:00:00+01:00,510.000,1998.000,,5.000,110.500,132.000,516.500,6078.250,2332.250,53254.750,0.000,274.750,97.250,,2072.750,,,,
2025-01-11 07:00:00+01:00,509.500,2427.750,,4.000,110.750,198.500,12.750,6337.500,2529.000,53077.500,69.500,277.750,97.000,,2116.250,,,,
2025-01-11 08:00:00+01:00,506.750,3284.750,,1.000,110.750,586.750,10.000,6711.750,3365.000,53098.250,375.250,278.250,58.750,,2201.500,,,,
2025-01-11 09:00:00+01:00,508.000,3146.000,,1.000,111.000,1080.250,374.500,6849.750,3424.250,53178.000,1139.750,277.000,70.000,,2462.500,,,,
2025-01-11 10:00:00+01:00,510.000,3265.250,,1.000,110.500,934.000,14.000,6838.750,3311.500,53202.500,2847.250,280.250,98.250,,2505.000,,,,
2025-01-11 11:00:00+01:00,499.750,2571.500,,1.000,110.750,525.750,9.250,6645.500,2732.000,53106.750,4813.000,282.500,78.000,,2506.500,,,,
2025-01-11 12:00:00+01:00,436.500,2381.000,,1.000,110.750,375.000,83.000,6439.000,2538.750,53246.750,5778.000,282.000,26.000,,2503.500,,,,
2025-01-11 13:00:00+01:00,344.000,2329.500,,1.000,111.000,265.750,674.500,6371.500,2637.750,53428.250,6160.750,283.250,23.000,,2521.000,,,,
2025-01-11 14:00:00+01:00,349.750,2242.750,,1.000,111.000,201.250,1211.000,6344.750,2063.500,53713.000,5256.000,283.000,31.250,,2518.500,,,,
2025-01-11 15:00:00+01:00,351.500,2615.750,,1.000,111.000,165.000,1331.250,6459.250,2504.500,54202.000,3379.500,284.250,57.500,,2620.250,,,,
2025-01-11 16:00:00+01:00,352.250,3265.500,,1.000,110.750,468.000,472.500,6550.250,3159.000,54459.750,1329.500,285.000,38.250,,2746.750,,,,
2025-01-11 17:00:00+01:00,349.000,3818.750,,1.000,110.750,1351.000,118.250,6730.000,3645.500,54508.750,332.500,284.750,48.250,,2803.500,,,,
2025-01-11 18:00:00+01:00,361.500,3978.000,,1.000,111.000,2098.000,65.000,6963.000,4053.500,54478.000,274.750,280.750,40.250,,2822.750,,,,
2025-01-11 19:00:00+01:00,368.000,4172.250,,1.000,110.750,2317.000,39.750,7031.750,4187.500,54778.000,204.250,280.250,47.750,,2696.000,,,,
2025-01-11 20:00:00+01:00,371.250,4171.500,,1.000,110.250,1579.250,9.000,6927.500,4015.000,54778.250,0.000,281.750,39.500,,2764.500,,,,
2025-01-11 21:00:00+01:00,376.000,3946.000,,1.000,111.000,871.250,9.000,6958.250,3908.250,54757.000,0.000,285.250,33.250,,2691.250,,,,
2025-01-11 22:00:00+01:00,389.750,3782.000,,1.000,110.500,891.250,9.000,6924.250,3840.000,54811.250,0.000,284.500,54.250,,2706.500,,,,
2025-01-11 23:00:00+01:00,401.500,3747.000,,1.000,110.750,593.750,9.750,6838.000,3078.750,54870.000,0.000,287.250,61.500,,2803.500,,,,
2025-01-12 00:00:00+01:00,407.750,2651.000,,1.000,110.000,581.000,169.250,6620.000,2416.750,54792.000,0.000,284.750,53.000,,2843.000,,,,
2025-01-12 01:00:00+01:00,411.500,2063.500,,1.000,110.000,499.000,419.750,6329.500,1986.000,54843.250,0.000,286.000,47.500,,2761.500,,,,
2025-01-12 02:00:00+01:00,416.250,2053.250,,1.000,110.000,317.500,811.750,6188.000,1632.000,54676.250,0.000,284.250,148.750,,2750.000,,,,
2025-01-12 03:00:00+01:00,424.000,2028.750,,1.000,109.750,400.000,1820.750,6042.000,1479.750,54021.000,0.000,283.500,176.000,,2916.500,,,,
2025-01-12 04:00:00+01:00,429.750,2044.000,,1.000,110.250,334.500,2201.500,6021.250,1294.250,54175.000,0.000,285.250,123.000,,3071.500,,,,
2025-01-12 05:00:00+01:00,429.750,2073.250,,1.000,110.500,300.250,2262.250,5980.750,1299.750,54238.000,0.000,281.500,98.500,,3057.500,,,,
2025-01-12 06:00:00+01:00,432.500,2049.250,,1.000,110.250,184.250,1164.000,6091.500,1326.500,54610.000,0.000,285.000,109.750,,3140.750,,,,
2025-01-12 07:00:00+01:00,442.250,2175.250,,1.000,110.000,264.750,746.500,6303.750,1608.500,54827.750,70.250,285.000,58.250,,3303.000,,,,
2025-01-12 08:00:00+01:00,460.500,2358.500,,1.000,110.500,585.500,343.500,6614.500,2473.750,54908.000,478.500,286.250,64.750,,3227.000,,,,
2025-01-12 09:00:00+01:00,457.750,2457.250,,1.000,110.250,771.500,95.500,6872.000,3131.750,55007.000,2072.000,286.500,131.500,,3122.500,,,,
2025-01-12 10:00:00+01:00,458.500,2361.500,,1.000,110.000,756.000,9.000,6972.500,2850.500,54905.000,5377.500,285.750,182.500,,2961.750,,,,
2025-01-12 11:00:00+01:00,460.750,2275.000,,1.000,110.750,245.750,9.500,6807.500,2733.500,54804.750,8177.250,281.750,185.750,,2747.500,,,,
2025-01-12 12:00:00+01:00,458.750,2329.250,,1.000,110.500,289.750,9.750,6749.250,2393.750,54797.750,9551.500,286.000,159.250,,2813.000,,,,
2025-01-12 13:00:00+01:00,455.750,2237.750,,1.000,110.250,263.000,42.750,6569.000,2290.500,54808.250,9534.750,272.500,142.750,,3226.250,,,,
2025-01-12 14:00:00+01:00,467.500,2227.250,,1.000,111.000,142.000,748.000,6301.750,1485.500,54826.250,7991.500,262.750,86.000,,3780.000,,,,
2025-01-12 15:00:00+01:00,479.500,2331.250,,1.000,111.000,55.000,1258.750,6268.250,1442.250,54845.500,5115.750,262.500,99.500,,4048.500,,,,
2025-01-12 16:00:00+01:00,478.250,3063.000,,1.000,110.500,198.500,697.250,6382.500,2438.750,54802.500,1939.250,261.500,82.000,,4222.250,,,,
2025-01-12 17:00:00+01:00,478.000,4490.500,,1.000,111.000,2019.500,11.250,6841.500,4075.500,54829.000,399.000,257.500,61.000,,4253.500,,,,
2025-01-12 18:00:00+01:00,479.000,5211.250,,1.000,609.750,3597.250,57.750,7170.000,4522.000,54551.750,281.250,257.250,81.250,,4399.750,,,,
2025-01-12 19:00:00+01:00,479.250,5344.000,,1.000,812.750,3729.250,65.000,7249.250,4492.500,54425.500,217.500,257.250,113.000,,4434.500,,,,
2025-01-12 20:00:00+01:00,478.250,5272.500,,1.000,621.250,2650.500,36.500,7202.250,4428.500,54999.250,0.000,258.000,149.500,,4380.250,,,,
2025-01-12 21:00:00+01:00,475.250,5222.750,,1.000,544.500,1178.750,85.000,7132.000,4026.500,55048.000,0.000,256.750,204.750,,4473.750,,,,
2025-01-12 22:00:00+01:00,478.500,4856.250,,1.000,266.250,775.750,91.000,7147.000,3622.000,55016.500,0.000,258.000,219.750,,4535.000,,,,
2025-01-12 23:00:00+01:00,414.250,4648.250,,1.000,110.250,445.000,90.750,6864.750,2906.250,55055.000,0.000,258.750,177.000,,4789.500,,,,
2025-01-13 00:00:00+01:00,352.500,3306.500,,1.000,110.000,273.500,155.250,6542.500,2217.750,54944.000,0.000,261.250,152.000,,4978.750,,,,
2025-01-13 01:00:00+01:00,352.750,2391.500,,1.000,110.000,247.250,124.750,6385.750,2355.000,54184.750,0.000,258.500,119.750,,5070.500,,,,
2025-01-13 02:00:00+01:00,350.250,2519.000,,1.000,110.250,235.250,206.500,6251.000,2668.500,53504.000,0.000,259.000,175.500,,5091.750,,,,
2025-01-13 03:00:00+01:00,349.000,2790.500,,1.000,110.500,170.500,975.000,6147.500,2326.500,53214.250,0.000,268.500,213.250,,5047.500,,,,
2025-01-13 04:00:00+01:00,350.750,3033.500,166.500,,110.500,253.750,1393.500,6191.500,2659.000,53491.500,0.000,275.000,138.000,,4809.500,,,,
2025-01-13 05:00:00+01:00,350.500,3463.250,275.500,,110.000,655.750,690.250,6369.250,2723.000,53542.750,0.000,272.750,176.750,,4805.750,,,,
2025-01-13 06:00:00+01:00,349.000,5500.500,388.500,,109.500,1253.500,72.250,6678.000,3382.250,53528.250,0.000,272.250,171.000,,5078.000,,,,
2025-01-13 07:00:00+01:00,351.000,6507.250,398.750,,193.000,3379.000,65.500,6957.000,4495.750,53513.500,77.000,269.500,201.250,,5005.500,,,,
2025-01-13 08:00:00+01:00,350.500,6782.500,430.000,,962.000,4200.250,50.500,7043.750,4776.250,53569.750,550.750,266.500,203.500,,4891.000,,,,
2025-01-13 09:00:00+01:00,349.250,6961.000,521.500,,1358.750,3526.000,9.000,7039.000,4623.500,53538.000,2614.000,267.750,186.000,,4618.250,,,,
2025-01-13 10:00:00+01:00,350.250,6714.000,577.500,,916.000,1783.750,9.250,7007.750,4208.500,53361.750,6569.750,266.250,180.500,,4105.250,,,,
2025-01-13 11:00:00+01:00,348.250,5868.750,534.000,,109.250,574.500,10.000,6728.000,3335.250,53434.750,9727.000,269.500,175.750,,3721.500,,,,
2025-01-13 12:00:00+01:00,350.500,5031.750,433.250,,109.000,233.500,10.000,6685.000,2765.250,53501.500,11207.250,272.250,159.250,,3614.750,,,,
2025-01-13 13:00:00+01:00,351.500,4727.500,580.000,,110.250,243.500,223.500,6668.250,2018.500,53391.250,11037.250,272.750,129.000,,3406.000,,,,
2025-01-13 14:00:00+01:00,353.250,4649.250,586.750,,110.000,212.500,180.250,6516.000,1677.500,53263.750,9249.500,274.000,82.250,,3467.000,,,,
2025-01-13 15:00:00+01:00,350.500,5187.000,585.500,,110.750,272.250,9.750,6344.750,2689.500,53128.250,6104.250,274.000,81.000,,3384.250,,,,
2025-01-13 16:00:00+01:00,349.500,5942.750,585.000,,110.000,1568.000,9.250,6551.000,3653.500,52742.750,2330.000,268.750,61.750,,3323.000,,,,
2025-01-13 17:00:00+01:00,350.250,6643.750,586.500,,126.500,3419.000,9.250,6992.750,4515.000,52500.500,424.000,272.250,108.500,,3655.000,,,,
2025-01-13 18:00:00+01:00,350.250,6872.250,584.750,,464.750,3868.000,9.000,7197.750,4389.750,52480.500,290.500,271.000,99.000,,4267.000,,,,
2025-01-13 19:00:00+01:00,353.250,7090.250,585.000,,825.500,3593.500,52.750,7282.750,4565.000,52552.000,217.000,270.750,147.750,,4236.500,,,,
2025-01-13 20:00:00+01:00,355.250,7072.500,586.750,,824.000,3977.500,65.000,7133.500,4684.000,52659.750,0.000,272.250,138.000,,3800.500,,,,
2025-01-13 21:00:00+01:00,354.000,6999.000,588.750,,656.750,3327.750,23.000,6929.500,4444.000,52698.750,0.000,272.750,110.750,,3521.500,,,,
2025-01-13 22:00:00+01:00,352.500,6786.000,587.500,,718.250,2800.250,9.000,6949.500,4205.500,52793.000,0.000,272.500,162.250,,3273.500,,,,
2025-01-13 23:00:00+01:00,345.500,6543.750,585.750,,448.000,1658.750,9.000,6910.500,3761.500,52790.750,0.000,270.250,189.750,,3106.250,,,,
2025-01-14 00:00:00+01:00,344.750,5615.250,587.750,,110.000,490.750,350.250,6699.000,3277.250,52726.250,0.000,267.750,182.750,,3094.250,,,,
2025-01-14 01:00:00+01:00,338.000,4866.250,587.500,,109.750,434.750,685.250,6578.000,3004.000,52757.500,0.000,266.250,147.500,,3167.250,,,,
2025-01-14 02:00:00+01:00,338.500,4598.750,586.250,,110.000,289.000,880.500,6498.500,2892.750,52801.750,0.000,266.500,103.750,,3075.250,,,,
2025-01-14 03:00:00+01:00,397.250,4649.250,587.000,,110.250,286.250,1285.500,6353.000,2435.000,52806.500,0.000,265.750,87.500,,2917.750,,,,
2025-01-14 04:00:00+01:00,340.250,4678.250,587.000,,110.000,279.250,1391.750,6290.500,2601.250,52813.750,0.000,267.000,42.000,,2796.750,,,,
