,Biomass,Energy storage,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,
2025-01-11 11:00:00+01:00,77.000,2.000,1255.000,0.000,25.000,3.000,20.000,3954.000,558.000,1241.000,238.000,17.000,2.000,9.000
2025-01-11 12:00:00+01:00,76.000,45.000,1324.000,0.000,102.000,,20.000,3955.000,545.000,1511.000,243.000,0.000,10.000,13.000
2025-01-11 13:00:00+01:00,78.000,5.000,1352.000,0.000,,51.000,20.000,3957.000,533.000,1464.000,241.000,,9.000,15.000
2025-01-11 14:00:00+01:00,75.000,0.000,1286.000,0.000,,148.000,20.000,3958.000,548.000,1123.000,244.000,46.000,,18.000
2025-01-11 15:00:00+01:00,75.000,3.000,1391.000,0.000,,309.000,21.000,3958.000,555.000,623.000,239.000,266.000,,36.000
2025-01-11 16:00:00+01:00,78.000,7.000,1542.000,0.000,1.000,14.000,22.000,3958.000,580.000,114.000,240.000,231.000,,59.000
2025-01-11 17:00:00+01:00,80.000,34.000,1702.000,0.000,65.000,,24.000,3955.000,594.000,0.000,242.000,222.000,,90.000
2025-01-11 18:00:00+01:00,76.000,10.000,1734.000,0.000,1.000,,25.000,3955.000,548.000,0.000,237.000,292.000,,115.000
2025-01-11 19:00:00+01:00,76.000,11.000,1726.000,0.000,1.000,,24.000,3956.000,532.000,0.000,229.000,353.000,,125.000
2025-01-11 20:00:00+01:00,77.000,8.000,1659.000,0.000,1.000,,24.000,3956.000,552.000,0.000,227.000,256.000,,101.000
2025-01-11 21:00:00+01:00,76.000,7.000,1339.000,0.000,1.000,,24.000,3956.000,556.000,0.000,228.000,254.000,,112.000
2025-01-11 22:00:00+01:00,77.000,6.000,1266.000,0.000,1.000,,24.000,3954.000,538.000,0.000,225.000,267.000,,110.000
2025-01-11 23:00:00+01:00,79.000,0.000,1269.000,0.000,1.000,,22.000,3954.000,533.000,0.000,229.000,159.000,,120.000
2025-01-12 00:00:00+01:00,80.000,41.000,1335.000,0.000,66.000,,23.000,3955.000,485.000,0.000,231.000,158.000,,97.000
2025-01-12 01:00:00+01:00,79.000,12.000,963.000,0.000,1.000,,23.000,3956.000,470.000,0.000,231.000,94.000,,70.000
2025-01-12 02:00:00+01:00,81.000,2.000,916.000,0.000,,375.000,24.000,3957.000,470.000,0.000,235.000,125.000,,48.000
2025-01-12 03:00:00+01:00,78.000,0.000,913.000,0.000,,593.000,24.000,3955.000,474.000,0.000,231.000,95.000,,54.000
2025-01-12 04:00:00+01:00,84.000,0.000,916.000,0.000,,602.000,24.000,3951.000,458.000,0.000,235.000,178.000,,53.000
2025-01-12 05:00:00+01:00,82.000,0.000,915.000,0.000,,598.000,24.000,3951.000,456.000,0.000,233.000,109.000,,62.000
2025-01-12 06:00:00+01:00,80.000,4.000,926.000,0.000,,593.000,26.000,3951.000,449.000,0.000,233.000,88.000,,61.000
2025-01-12 07:00:00+01:00,82.000,10.000,903.000,0.000,,41.000,27.000,3949.000,475.000,0.000,235.000,34.000,,47.000
2025-01-12 08:00:00+01:00,82.000,18.000,892.000,0.000,,6.000,30.000,3950.000,500.000,0.000,235.000,4.000,3.000,30.000
2025-01-12 09:00:00+01:00,80.000,22.000,921.000,0.000,,6.000,31.000,3950.000,508.000,182.000,234.000,17.000,1.000,30.000
2025-01-12 10:00:00+01:00,81.000,9.000,975.000,0.000,147.000,,31.000,3949.000,515.000,528.000,239.000,9.000,,36.000
2025-01-12 11:00:00+01:00,83.000,0.000,1117.000,0.000,4.000,,32.000,3952.000,514.000,1045.000,242.000,2.000,8.000,34.000
2025-01-12 12:00:00+01:00,83.000,0.000,1242.000,0.000,1.000,,33.000,3956.000,462.000,1542.000,249.000,3.000,0.000,31.000
2025-01-12 13:00:00+01:00,78.000,11.000,1198.000,0.000,1.000,,33.000,3957.000,489.000,1539.000,243.000,11.000,,28.000
2025-01-12 14:00:00+01:00,78.000,1.000,1451.000,0.000,0.000,96.000,33.000,3958.000,482.000,1317.000,239.000,4.000,13.000,15.000
2025-01-12 15:00:00+01:00,77.000,9.000,1840.000,0.000,33.000,,33.000,3959.000,472.000,638.000,235.000,,26.000,10.000
2025-01-12 16:00:00+01:00,76.000,18.000,2055.000,0.000,62.000,,34.000,3958.000,476.000,80.000,234.000,,18.000,10.000
2025-01-12 17:00:00+01:00,78.000,65.000,2187.000,0.000,345.000,,35.000,3957.000,476.000,0.000,233.000,,7.000,13.000
2025-01-12 18:00:00+01:00,80.000,34.000,2202.000,0.000,586.000,,35.000,3956.000,477.000,0.000,229.000,,24.000,25.000
2025-01-12 19:00:00+01:00,80.000,29.000,2205.000,0.000,590.000,,35.000,3956.000,482.000,0.000,230.000,,27.000,37.000
2025-01-12 20:00:00+01:00,82.000,20.000,2181.000,0.000,180.000,,34.000,3956.000,452.000,0.000,231.000,,27.000,54.000
2025-01-12 21:00:00+01:00,79.000,7.000,2170.000,0.000,86.000,0.000,34.000,3958.000,439.000,0.000,228.000,,26.000,77.000
2025-01-12 22:00:00+01:00,80.000,0.000,1882.000,0.000,,1.000,34.000,3959.000,459.000,0.000,230.000,0.000,6.000,72.000
2025-01-12 23:00:00+01:00,82.000,0.000,1793.000,0.000,,1.000,34.000,3959.000,476.000,0.000,225.000,70.000,,58.000
2025-01-13 00:00:00+01:00,81.000,10.000,1657.000,0.000,,17.000,34.000,3960.000,312.000,0.000,225.000,94.000,,65.000
2025-01-13 01:00:00+01:00,81.000,12.000,1726.000,0.000,,595.000,34.000,3964.000,305.000,0.000,226.000,101.000,,81.000
2025-01-13 02:00:00+01:00,83.000,13.000,1767.000,0.000,,604.000,34.000,3965.000,309.000,0.000,225.000,119.000,,70.000
2025-01-13 03:00:00+01:00,83.000,2.000,1905.000,0.000,,599.000,34.000,3965.000,305.000,0.000,222.000,141.000,,56.000
2025-01-13 04:00:00+01:00,83.000,4.000,2084.000,0.000,,595.000,35.000,3965.000,301.000,0.000,223.000,145.000,,59.000
2025-01-13 05:00:00+01:00,80.000,8.000,2554.000,0.000,,96.000,35.000,3965.000,306.000,0.000,223.000,136.000,,64.000
2025-01-13 06:00:00+01:00,80.000,25.000,3448.000,0.000,,9.000,36.000,3963.000,320.000,0.000,222.000,214.000,,71.000
2025-01-13 07:00:00+01:00,80.000,42.000,4146.000,0.000,448.000,,35.000,3961.000,350.000,0.000,224.000,274.000,,101.000
2025-01-13 08:00:00+01:00,82.000,59.000,4365.000,0.000,616.000,,35.000,3961.000,350.000,10.000,219.000,297.000,,111.000
2025-01-13 09:00:00+01:00,85.000,47.000,4181.000,0.000,565.000,,34.000,3964.000,344.000,803.000,215.000,331.000,,63.000
2025-01-13 10:00:00+01:00,82.000,37.000,3880.000,0.000,5.000,0.000,34.000,3968.000,358.000,2210.000,216.000,382.000,,55.000
2025-01-13 11:00:00+01:00,83.000,10.000,3656.000,0.000,,2.000,36.000,3963.000,355.000,3342.000,220.000,426.000,,50.000
2025-01-13 12:00:00+01:00,81.000,42.000,3263.000,0.000,,307.000,37.000,3960.000,344.000,3941.000,217.000,473.000,,26.000
2025-01-13 13:00:00+01:00,83.000,0.000,2787.000,0.000,,601.000,37.000,3961.000,307.000,3938.000,220.000,477.000,,36.000
2025-01-13 14:00:00+01:00,81.000,2.000,3046.000,0.000,,586.000,37.000,3963.000,310.000,3240.000,220.000,369.000,,39.000
2025-01-13 15:00:00+01:00,82.000,19.000,3437.000,0.000,,13.000,38.000,3961.000,322.000,1972.000,213.000,294.000,,18.000
2025-01-13 16:00:00+01:00,85.000,42.000,4050.000,0.000,,3.000,39.000,3960.000,314.000,435.000,217.000,282.000,,10.000
2025-01-13 17:00:00+01:00,83.000,31.000,4258.000,0.000,541.000,,38.000,3961.000,319.000,0.000,220.000,272.000,,35.000
2025-01-13 18:00:00+01:00,79.000,25.000,4270.000,0.000,549.000,,38.000,3963.000,326.000,0.000,221.000,433.000,,58.000
2025-01-13 19:00:00+01:00,82.000,56.000,4332.000,0.000,561.000,,38.000,3956.000,320.000,0.000,221.000,392.000,,66.000
2025-01-13 20:00:00+01:00,84.000,54.000,4357.000,0.000,24.000,0.000,39.000,3960.000,311.000,0.000,217.000,304.000,,75.000
2025-01-13 21:00:00+01:00,78.000,26.000,4356.000,0.000,,1.000,38.000,3961.000,308.000,0.000,219.000,192.000,,78.000
2025-01-13 22:00:00+01:00,77.000,0.000,4258.000,0.000,,1.000,39.000,3962.000,304.000,0.000,213.000,288.000,,95.000
2025-01-13 23:00:00+01:00,81.000,6.000,3771.000,0.000,,1.000,39.000,3963.000,306.000,0.000,209.000,453.000,,125.000
2025-01-14 00:00:00+01:00,78.000,25.000,3367.000,0.000,,263.000,39.000,3962.000,661.000,0.000,213.000,459.000,,210.000
2025-01-14 01:00:00+01:00,79.000,18.000,3352.000,0.000,,408.000,39.000,3962.000,671.000,0.000,213.000,488.000,,345.000
2025-01-14 02:00:00+01:00,79.000,1.000,3235.000,0.000,,582.000,38.000,3963.000,681.000,0.000,212.000,500.000,,385.000
2025-01-14 03:00:00+01:00,76.000,4.000,3351.000,0.000,,602.000,38.000,3962.000,684.000,0.000,214.000,601.000,,322.000
2025-01-14 04:00:00+01:00,73.000,8.000,3299.000,0.000,,597.000,38.000,3962.000,683.000,0.000,220.000,471.000,,302.000
2025-01-14 05:00:00+01:00,70.000,1.000,3574.000,0.000,,591.000,38.000,3962.000,694.000,0.000,216.000,496.000,,303.000
2025-01-14 06:00:00+01:00,69.000,17.000,3843.000,0.000,,53.000,38.000,3961.000,743.000,0.000,217.000,659.000,,418.000
2025-01-14 07:00:00+01:00,71.000,58.000,4319.000,0.000,590.000,,39.000,3958.000,752.000,0.000,216.000,696.000,,535.000
2025-01-14 08:00:00+01:00,73.000,105.000,4398.000,0.000,630.000,,39.000,3958.000,762.000,21.000,217.000,763.000,,546.000
2025-01-14 09:00:00+01:00,74.000,56.000,4687.000,20.000,568.000,,39.000,3956.000,822.000,533.000,191.000,623.000,,592.000
2025-01-14 10:00:00+01:00,73.000,20.000,4480.000,0.000,105.000,0.000,40.000,3957.000,768.000,1329.000,185.000,620.000,,496.000
2025-01-14 11:00:00+01:00,74.000,0.000,4088.000,0.000,7.000,48.000,40.000,3958.000,754.000,1694.000,208.000,736.000,,350.000
2025-01-14 12:00:00+01:00,73.000,0.000,3783.000,0.000,,587.000,39.000,3955.000,796.000,1686.000,196.000,814.000,,356.000
2025-01-14 13:00:00+01:00,65.000,0.000,3556.000,0.000,,603.000,39.000,3953.000,791.000,1768.000,166.000,1141.000,,315.000
2025-01-14 14:00:00+01:00,71.000,0.000,3533.000,0.000,,411.000,39.000,3953.000,778.000,1732.000,171.000,1023.000,,317.000
2025-01-14 15:00:00+01:00,76.000,7.000,4025.000,0.000,34.000,0.000,41.000,3954.000,761.000,1142.000,173.000,792.000,,295.000
2025-01-14 16:00:00+01:00,79.000,49.000,4342.000,0.000,4.000,0.000,43.000,3954.000,745.000,197.000,176.000,533.000,,275.000
2025-01-14 17:00:00+01:00,78.000,27.000,4364.000,0.000,608.000,,44.000,3955.000,756.000,0.000,186.000,457.000,,319.000
2025-01-14 18:00:00+01:00,81.000,45.000,4380.000,0.000,597.000,,44.000,3955.000,749.000,0.000,208.000,398.000,,374.000
2025-01-14 19:00:00+01:00,78.000,55.000,4435.000,0.000,557.000,,45.000,3955.000,815.000,0.000,205.000,290.000,,402.000
2025-01-14 20:00:00+01:00,81.000,25.000,4390.000,0.000,102.000,,45.000,3954.000,855.000,0.000,212.000,179.000,,380.000
2025-01-14 21:00:00+01:00,79.000,16.000,4400.000,0.000,9.000,3.000,45.000,3953.000,830.000,0.000,214.000,69.000,,403.000
2025-01-14 22:00:00+01:00,79.000,0.000,4264.000,0.000,,17.000,45.000,3953.000,769.000,0.000,209.000,128.000,,363.000
2025-01-14 23:00:00+01:00,81.000,2.000,3988.000,0.000,,208.000,44.000,3953.000,718.000,0.000,207.000,91.000,,302.000
2025-01-15 00:00:00+01:00,80.000,15.000,3536.000,0.000,,208.000,44.000,3950.000,693.000,0.000,208.000,25.000,,240.000
2025-01-15 01:00:00+01:00,81.000,0.000,3439.000,0.000,,592.000,43.000,3950.000,712.000,0.000,210.000,8.000,,200.000
2025-01-15 02:00:00+01:00,79.000,0.000,3388.000,0.000,,606.000,43.000,3951.000,697.000,0.000,213.000,34.000,,173.000
2025-01-15 03:00:00+01:00,81.000,1.000,3212.000,0.000,,602.000,43.000,3953.000,694.000,0.000,209.000,51.000,,161.000
2025-01-15 04:00:00+01:00,80.000,1.000,3170.000,0.000,,598.000,44.000,3953.000,690.000,0.000,207.000,48.000,,167.000
2025-01-15 05:00:00+01:00,79.000,1.000,3354.000,0.000,,593.000,43.000,3953.000,703.000,0.000,208.000,7.000,4.000,183.000
2025-01-15 06:00:00+01:00,76.000,15.000,3970.000,0.000,,74.000,45.000,3951.000,735.000,0.000,208.000,13.000,0.000,171.000
2025-01-15 07:00:00+01:00,76.000,54.000,4437.000,0.000,,3.000,45.000,3950.000,769.000,0.000,206.000,,14.000,130.000
2025-01-15 08:00:00+01:00,77.000,98.000,4307.000,0.000,568.000,,44.000,3949.000,805.000,0.000,212.000,,20.000,79.000
2025-01-15 09:00:00+01:00,76.000,86.000,4325.000,0.000,613.000,,44.000,3958.000,838.000,97.000,209.000,,16.000,37.000
2025-01-15 10:00:00+01:00,76.000,11.000,4343.000,0.000,7.000,,45.000,3952.000,810.000,367.000,206.000,,23.000,15.000
2025-01-15 11:00:00+01:00,78.000,0.000,4252.000,0.000,0.000,,46.000,3945.000,811.000,479.000,205.000,,23.000,9.000
2025-01-15 12:00:00+01:00,77.000,0.000,4304.000,0.000,0.000,,45.000,3944.000,831.000,479.000,206.000,,23.000,6.000
2025-01-15 13:00:00+01:00,73.000,6.000,4288.000,0.000,,0.000,45.000,3942.000,793.000,484.000,212.000,,23.000,4.000
2025-01-15 14:00:00+01:00,71.000,6.000,4274.000,0.000,,1.000,44.000,3941.000,769.000,389.000,209.000,,23.000,2.000
2025-01-15 15:00:00+01:00,70.000,7.000,4370.000,0.000,,1.000,44.000,3942.000,772.000,214.000,208.000,,23.000,5.000
2025-01-15 16:00:00+01:00,70.000,3.000,4609.000,0.000,26.000,0.000,45.000,3947.000,794.000,55.000,208.000,,23.000,15.000
2025-01-15 17:00:00+01:00,73.000,38.000,4482.000,0.000,532.000,,46.000,3947.000,825.000,0.000,209.000,,24.000,16.000
2025-01-15 18:00:00+01:00,76.000,30.000,4437.000,0.000,486.000,,47.000,3947.000,823.000,0.000,214.000,,25.000,15.000
2025-01-15 19:00:00+01:00,77.000,18.000,4429.000,0.000,167.000,,47.000,3948.000,855.000,0.000,211.000,,25.000,7.000
2025-01-15 20:00:00+01:00,76.000,6.000,4362.000,0.000,,1.000,46.000,3948.000,878.000,0.000,214.000,,25.000,7.000
2025-01-15 21:00:00+01:00,77.000,0.000,4226.000,0.000,,2.000,44.000,3948.000,857.000,0.000,206.000,,27.000,8.000
2025-01-15 22:00:00+01:00,79.000,0.000,4337.000,0.000,,4.000,43.000,3948.000,811.000,0.000,195.000,,28.000,7.000
2025-01-15 23:00:00+01:00,78.000,0.000,3857.000,0.000,,4.000,43.000,3950.000,772.000,0.000,200.000,,28.000,7.000
2025-01-16 00:00:00+01:00,79.000,2.000,3167.000,0.000,,22.000,45.000,3949.000,733.000,0.000,210.000,,29.000,6.000
2025-01-16 01:00:00+01:00,79.000,7.000,2984.000,0.000,,587.000,46.000,3943.000,741.000,0.000,213.000,,29.000,5.000
2025-01-16 02:00:00+01:00,72.000,10.000,2751.000,0.000,,607.000,45.000,3946.000,728.000,0.000,213.000,,29.000,11.000
2025-01-16 03:00:00+01:00,75.000,1.000,2594.000,0.000,,603.000,44.000,3947.000,709.000,0.000,212.000,,29.000,21.000
2025-01-16 04:00:00+01:00,75.000,5.000,2602.000,0.000,,599.000,44.000,3948.000,706.000,0.000,215.000,,29.000,43.000
2025-01-16 05:00:00+01:00,77.000,1.000,3140.000,0.000,,592.000,44.000,3950.000,716.000,0.000,210.000,,28.000,44.000
2025-01-16 06:00:00+01:00,76.000,13.000,3825.000,0.000,,134.000,45.000,3949.000,751.000,0.000,215.000,,22.000,42.000
2025-01-16 07:00:00+01:00,78.000,7.000,4336.000,0.000,12.000,0.000,47.000,3948.000,790.000,0.000,218.000,,20.000,45.000
2025-01-16 08:00:00+01:00,78.000,3.000,4501.000,0.000,435.000,,46.000,3947.000,834.000,1.000,222.000,,22.000,59.000
2025-01-16 09:00:00+01:00,75.000,0.000,4399.000,0.000,430.000,,45.000,3945.000,857.000,128.000,228.000,4.000,8.000,51.000
2025-01-16 10:00:00+01:00,75.000,9.000,4253.000,0.000,24.000,0.000,46.000,3946.000,839.000,383.000,243.000,25.000,,56.000
2025-01-16 11:00:00+01:00,79.000,25.000,4332.000,0.000,,1.000,48.000,3946.000,826.000,658.000,236.000,14.000,0.000,35.000
2025-01-16 12:00:00+01:00,78.000,72.000,4447.000,0.000,,186.000,48.000,3948.000,834.000,792.000,238.000,55.000,,36.000
2025-01-16 13:00:00+01:00,80.000,54.000,4446.000,0.000,,202.000,47.000,3947.000,805.000,727.000,245.000,78.000,,45.000
