,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,
2023-10-28 18:00:00+02:00,4727.750,7515.000,171.000,3779.250,2839.750,388.000,25.500,5587.750,1.250,1347.750,544.750,,217.250,136.000,34.250,0.000,859.750,5114.000,12029.250,0.000
2023-10-28 19:00:00+02:00,4688.000,7234.750,171.000,3573.750,2538.500,388.000,26.000,3467.000,178.750,1337.500,194.500,,216.750,136.750,6.500,0.000,873.250,5106.000,14040.500,0.000
2023-10-28 20:00:00+02:00,4532.500,7134.750,171.000,3338.250,1892.500,388.000,26.000,1421.000,655.250,1339.500,36.500,,217.000,137.000,8.750,0.000,876.000,4977.000,16236.000,0.000
2023-10-28 21:00:00+02:00,4410.250,5628.750,171.000,2994.750,1804.750,388.000,26.000,343.500,914.250,1335.000,28.250,,185.000,122.750,14.000,0.000,875.250,5427.250,18037.250,0.000
2023-10-28 22:00:00+02:00,4307.500,4460.500,171.000,2630.500,1756.500,388.000,25.750,312.500,1487.500,1333.000,29.250,,168.250,115.000,8.250,0.000,875.750,5815.500,18814.250,0.000
2023-10-28 23:00:00+02:00,4221.250,3806.750,171.000,2245.750,1728.750,389.500,26.250,260.250,1826.500,1339.250,37.250,,163.500,111.250,8.000,0.000,883.000,5666.750,19209.250,0.000
2023-10-29 00:00:00+02:00,4148.750,3513.500,171.000,1753.500,1627.500,392.000,27.000,1171.000,1171.750,1329.000,70.750,,158.750,109.000,14.250,0.000,633.750,5766.750,19922.250,0.000
2023-10-29 01:00:00+02:00,4104.750,3363.000,171.000,1565.000,1606.250,392.000,27.000,564.250,2236.250,1314.500,44.750,,157.000,109.000,8.500,0.000,639.000,6129.500,21251.500,0.000
2023-10-29 02:00:00+02:00,4040.500,3405.250,171.000,1571.500,1497.750,392.000,27.000,303.500,3199.000,1300.000,53.750,,157.000,108.750,20.000,0.000,605.000,6475.750,22217.250,0.000
2023-10-29 02:00:00+01:00,4019.250,3573.750,171.000,1685.750,1568.000,392.000,27.000,290.500,3674.250,1275.500,49.250,,157.000,108.750,26.250,0.000,634.750,6339.000,22175.750,0.000
2023-10-29 03:00:00+01:00,3970.000,3884.500,171.000,1714.500,1598.500,393.000,27.000,318.000,3778.500,1252.000,34.000,,157.000,108.750,21.250,0.000,621.000,5600.750,22656.750,0.000
2023-10-29 04:00:00+01:00,3974.750,3860.750,171.000,1757.000,1587.500,394.000,27.000,66.500,4299.250,1244.000,81.500,,157.000,108.000,15.250,0.000,618.500,5656.750,25025.500,0.000
2023-10-29 05:00:00+01:00,3997.000,3614.250,171.000,1904.250,1600.750,394.000,26.000,13.750,4418.500,1249.500,51.500,,157.000,108.250,16.000,0.000,614.500,5583.500,26445.750,0.000
