,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2023-11-12 04:00:00+01:00,357.000,2782.000,0.000,169.000,,1168.000,5517.000,1634.000,,36757.000,0.000,72.000,6579.000,465.000,
2023-11-12 05:00:00+01:00,356.000,2675.000,0.000,169.000,,2302.000,5442.000,1324.000,,36632.000,0.000,73.000,6724.000,494.000,
2023-11-12 06:00:00+01:00,356.000,2631.000,0.000,169.000,,1920.000,5468.000,1454.000,,36624.000,0.000,72.000,6800.000,501.000,
2023-11-12 07:00:00+01:00,358.000,2577.000,0.000,169.000,,1225.000,5530.000,1624.000,,36714.000,247.000,73.000,6514.000,542.000,
2023-11-12 08:00:00+01:00,358.000,2516.000,0.000,169.000,,1.000,5551.000,1961.000,,35924.000,250.000,75.000,6655.000,542.000,
2023-11-12 09:00:00+01:00,358.000,2411.000,0.000,169.000,849.000,,5596.000,2245.000,,35603.000,621.000,74.000,6824.000,502.000,
2023-11-12 10:00:00+01:00,354.000,2110.000,0.000,169.000,1005.000,,5719.000,2568.000,,35708.000,1827.000,72.000,7213.000,440.000,
2023-11-12 11:00:00+01:00,354.000,2226.000,0.000,169.000,1437.000,,5864.000,3215.000,,35770.000,3196.000,69.000,7199.000,391.000,
2023-11-12 12:00:00+01:00,355.000,2251.000,0.000,169.000,1174.000,,6029.000,3157.000,,35757.000,4098.000,63.000,7180.000,360.000,
2023-11-12 13:00:00+01:00,350.000,2320.000,0.000,169.000,1582.000,,6138.000,3274.000,,35762.000,4238.000,67.000,7378.000,346.000,
2023-11-12 14:00:00+01:00,343.000,2414.000,135.000,169.000,1636.000,,6174.000,3240.000,,35760.000,3919.000,70.000,7542.000,358.000,
2023-11-12 15:00:00+01:00,332.000,2557.000,173.000,169.000,985.000,,5878.000,2002.000,,35722.000,3132.000,68.000,7639.000,366.000,
2023-11-12 16:00:00+01:00,332.000,3050.000,219.000,169.000,416.000,,5889.000,1903.000,,35657.000,1981.000,68.000,7681.000,373.000,
2023-11-12 17:00:00+01:00,333.000,3347.000,339.000,169.000,205.000,,5875.000,2396.000,,35628.000,788.000,67.000,7470.000,417.000,
2023-11-12 18:00:00+01:00,331.000,3021.000,373.000,169.000,201.000,,5989.000,2244.000,,35354.000,279.000,68.000,7232.000,514.000,
2023-11-12 19:00:00+01:00,329.000,3318.000,375.000,169.000,1927.000,,6226.000,3015.000,,35473.000,0.000,68.000,7515.000,450.000,
2023-11-12 20:00:00+01:00,330.000,3678.000,517.000,169.000,3570.000,,6322.000,3578.000,,35469.000,0.000,68.000,7459.000,399.000,
2023-11-12 21:00:00+01:00,331.000,3478.000,523.000,169.000,3210.000,,6277.000,3766.000,,35536.000,0.000,70.000,7017.000,378.000,
2023-11-12 22:00:00+01:00,336.000,3529.000,432.000,169.000,1844.000,,6260.000,2705.000,,35305.000,0.000,72.000,7529.000,520.000,
2023-11-12 23:00:00+01:00,335.000,3289.000,321.000,169.000,859.000,,6159.000,2319.000,,34759.000,0.000,72.000,8948.000,520.000,
2023-11-13 00:00:00+01:00,333.000,3260.000,319.000,169.000,,356.000,6093.000,2050.000,,34938.000,0.000,72.000,9610.000,539.000,
2023-11-13 01:00:00+01:00,335.000,2873.000,309.000,169.000,,689.000,6030.000,1772.000,,34865.000,0.000,72.000,9822.000,529.000,
2023-11-13 02:00:00+01:00,334.000,2692.000,341.000,169.000,,1589.000,5898.000,1794.000,,34477.000,0.000,70.000,9448.000,513.000,
2023-11-13 03:00:00+01:00,333.000,2810.000,339.000,169.000,,1308.000,5755.000,1467.000,,34387.000,0.000,66.000,9400.000,474.000,
2023-11-13 04:00:00+01:00,333.000,2825.000,71.000,169.000,,1713.000,5547.000,1256.000,,34072.000,0.000,65.000,9139.000,555.000,
2023-11-13 05:00:00+01:00,332.000,2806.000,4.000,169.000,,2088.000,5473.000,1248.000,,33743.000,0.000,65.000,9500.000,564.000,
2023-11-13 06:00:00+01:00,331.000,2761.000,4.000,169.000,,2210.000,5570.000,1423.000,,33864.000,0.000,66.000,10478.000,564.000,
2023-11-13 07:00:00+01:00,332.000,2759.000,4.000,169.000,,748.000,5727.000,2260.000,,34553.000,254.000,66.000,11872.000,563.000,
2023-11-13 08:00:00+01:00,332.000,2832.000,4.000,169.000,479.000,,5774.000,2541.000,,34735.000,265.000,67.000,12948.000,564.000,
2023-11-13 09:00:00+01:00,335.000,2962.000,3.000,169.000,189.000,,5768.000,2210.000,,34930.000,691.000,67.000,13506.000,561.000,
2023-11-13 10:00:00+01:00,336.000,2727.000,3.000,169.000,262.000,,5707.000,1934.000,,34978.000,1946.000,65.000,14145.000,560.000,
2023-11-13 11:00:00+01:00,335.000,2532.000,3.000,169.000,,285.000,5789.000,1810.000,,34900.000,3262.000,61.000,14777.000,563.000,
2023-11-13 12:00:00+01:00,333.000,2632.000,4.000,169.000,,746.000,5700.000,1674.000,,34960.000,3997.000,59.000,15154.000,570.000,
2023-11-13 13:00:00+01:00,333.000,2815.000,3.000,169.000,,1186.000,5700.000,2465.000,,34964.000,4270.000,60.000,15225.000,568.000,
2023-11-13 14:00:00+01:00,329.000,2825.000,2.000,169.000,,1873.000,5656.000,2276.000,,35264.000,3924.000,61.000,15313.000,563.000,
2023-11-13 15:00:00+01:00,334.000,2797.000,0.000,169.000,,1958.000,5348.000,1606.000,,35230.000,3303.000,62.000,15350.000,567.000,
2023-11-13 16:00:00+01:00,335.000,2998.000,0.000,169.000,,2018.000,5177.000,1415.000,,35007.000,2203.000,62.000,15208.000,571.000,
2023-11-13 17:00:00+01:00,338.000,2824.000,14.000,169.000,,486.000,5283.000,1814.000,,34803.000,900.000,68.000,14856.000,560.000,
2023-11-13 18:00:00+01:00,338.000,2874.000,195.000,169.000,785.000,,5631.000,2077.000,,35261.000,295.000,65.000,14431.000,543.000,
2023-11-13 19:00:00+01:00,338.000,2978.000,343.000,169.000,1412.000,,5914.000,2445.000,,35669.000,0.000,67.000,13954.000,510.000,
2023-11-13 20:00:00+01:00,339.000,2883.000,511.000,169.000,1243.000,,5861.000,2757.000,,35823.000,0.000,68.000,13447.000,528.000,
2023-11-13 21:00:00+01:00,338.000,2806.000,583.000,169.000,328.000,,5731.000,2201.000,,35741.000,0.000,68.000,12691.000,527.000,
2023-11-13 22:00:00+01:00,337.000,2602.000,542.000,169.000,,1531.000,5568.000,1651.000,,35417.000,0.000,68.000,12617.000,540.000,
2023-11-13 23:00:00+01:00,334.000,2232.000,272.000,169.000,,2327.000,5581.000,1895.000,,34633.000,0.000,65.000,12021.000,550.000,
2023-11-14 00:00:00+01:00,335.000,6.000,83.000,169.000,,2021.000,5643.000,2162.000,,34370.000,0.000,65.000,11644.000,557.000,
2023-11-14 01:00:00+01:00,335.000,2499.000,0.000,169.000,,2114.000,5519.000,1881.000,,33799.000,0.000,65.000,11524.000,495.000,
2023-11-14 02:00:00+01:00,335.000,2411.000,0.000,169.000,,2779.000,5415.000,1184.000,,33190.000,0.000,64.000,11561.000,530.000,
2023-11-14 03:00:00+01:00,335.000,2238.000,0.000,169.000,,2489.000,5470.000,1001.000,,33193.000,0.000,65.000,11582.000,532.000,
2023-11-14 04:00:00+01:00,335.000,2256.000,0.000,169.000,,2777.000,5358.000,982.000,,32922.000,0.000,65.000,11290.000,484.000,
2023-11-14 05:00:00+01:00,335.000,2351.000,0.000,169.000,,2794.000,5233.000,1037.000,,33065.000,0.000,66.000,10615.000,556.000,
2023-11-14 06:00:00+01:00,334.000,2296.000,0.000,169.000,,2435.000,5302.000,1111.000,,33735.000,0.000,63.000,10468.000,537.000,
2023-11-14 07:00:00+01:00,335.000,2644.000,0.000,169.000,,1933.000,5438.000,1551.000,,35538.000,253.000,60.000,10437.000,497.000,
2023-11-14 08:00:00+01:00,333.000,3046.000,0.000,169.000,,370.000,5699.000,2007.000,,36067.000,257.000,61.000,10647.000,468.000,
2023-11-14 09:00:00+01:00,334.000,3081.000,0.000,169.000,742.000,,5702.000,1828.000,,36182.000,577.000,63.000,10480.000,517.000,
2023-11-14 10:00:00+01:00,334.000,2938.000,0.000,169.000,,116.000,5556.000,1694.000,,36361.000,1943.000,65.000,10774.000,556.000,
2023-11-14 11:00:00+01:00,335.000,2804.000,0.000,169.000,,645.000,5308.000,1965.000,,36792.000,3577.000,65.000,10820.000,563.000,
2023-11-14 12:00:00+01:00,339.000,2920.000,0.000,169.000,,1037.000,5387.000,1976.000,,37150.000,4683.000,66.000,10577.000,564.000,
2023-11-14 13:00:00+01:00,338.000,2701.000,0.000,169.000,,1025.000,5457.000,2453.000,,37047.000,5051.000,67.000,11587.000,563.000,
2023-11-14 14:00:00+01:00,336.000,2834.000,0.000,169.000,,1118.000,5388.000,2048.000,,37038.000,4834.000,71.000,12838.000,562.000,
2023-11-14 15:00:00+01:00,335.000,3045.000,0.000,169.000,,902.000,5336.000,1649.000,,37150.000,4009.000,73.000,13404.000,556.000,
2023-11-14 16:00:00+01:00,334.000,3237.000,0.000,169.000,,769.000,5342.000,1772.000,,37213.000,2623.000,72.000,13850.000,557.000,
2023-11-14 17:00:00+01:00,321.000,3000.000,0.000,169.000,,670.000,5306.000,1818.000,,37106.000,1047.000,71.000,14524.000,561.000,
2023-11-14 18:00:00+01:00,322.000,4040.000,4.000,169.000,157.000,,5633.000,2235.000,,37147.000,314.000,70.000,14350.000,560.000,
2023-11-14 19:00:00+01:00,334.000,4630.000,6.000,169.000,1672.000,,5840.000,2682.000,,37201.000,0.000,71.000,14029.000,563.000,
2023-11-14 20:00:00+01:00,334.000,4486.000,10.000,169.000,2333.000,,5814.000,2908.000,,37230.000,0.000,69.000,13686.000,540.000,
2023-11-14 21:00:00+01:00,335.000,4458.000,9.000,169.000,1329.000,,5715.000,2578.000,,37117.000,0.000,70.000,13062.000,510.000,
2023-11-14 22:00:00+01:00,332.000,4377.000,10.000,169.000,,82.000,5586.000,2086.000,,36894.000,0.000,71.000,12418.000,513.000,
2023-11-14 23:00:00+01:00,337.000,3964.000,9.000,169.000,,562.000,5447.000,1989.000,,36723.000,0.000,72.000,11669.000,395.000,
2023-11-15 00:00:00+01:00,335.000,3796.000,9.000,169.000,,1385.000,5365.000,1986.000,,36823.000,0.000,73.000,11113.000,344.000,
2023-11-15 01:00:00+01:00,335.000,3454.000,8.000,169.000,,1408.000,5287.000,1921.000,,36771.000,0.000,73.000,10279.000,407.000,
2023-11-15 02:00:00+01:00,337.000,2997.000,8.000,169.000,,1665.000,5150.000,1972.000,,36555.000,0.000,69.000,9645.000,412.000,
2023-11-15 03:00:00+01:00,336.000,2987.000,8.000,169.000,,2176.000,5119.000,2038.000,,36413.000,0.000,71.000,8971.000,446.000,
2023-11-15 04:00:00+01:00,336.000,2832.000,8.000,169.000,,2078.000,5025.000,2125.000,,36190.000,0.000,72.000,8447.000,399.000,
2023-11-15 05:00:00+01:00,338.000,2900.000,8.000,169.000,,2251.000,4831.000,2206.000,,36193.000,0.000,73.000,8000.000,339.000,
2023-11-15 06:00:00+01:00,328.000,3188.000,8.000,169.000,,1937.000,4813.000,2392.000,,36351.000,0.000,73.000,7789.000,354.000,
2023-11-15 07:00:00+01:00,337.000,4371.000,8.000,169.000,,120.000,4941.000,2572.000,,37065.000,250.000,73.000,7903.000,288.000,
2023-11-15 08:00:00+01:00,338.000,4814.000,8.000,169.000,1683.000,,5185.000,2975.000,,37291.000,263.000,73.000,7943.000,292.000,
2023-11-15 09:00:00+01:00,339.000,5104.000,5.000,169.000,2620.000,,5374.000,3155.000,,37329.000,720.000,70.000,7799.000,289.000,
2023-11-15 10:00:00+01:00,341.000,4946.000,4.000,169.000,1964.000,,5246.000,3207.000,,37191.000,2460.000,71.000,7294.000,259.000,
2023-11-15 11:00:00+01:00,341.000,4672.000,4.000,169.000,567.000,,5002.000,2834.000,,37080.000,4854.000,71.000,6953.000,225.000,
2023-11-15 12:00:00+01:00,335.000,4264.000,4.000,169.000,,222.000,5022.000,2882.000,,37107.000,6448.000,73.000,6698.000,205.000,
2023-11-15 13:00:00+01:00,325.000,4311.000,5.000,169.000,,40.000,4974.000,2774.000,,37202.000,7147.000,74.000,6788.000,220.000,
2023-11-15 14:00:00+01:00,323.000,4064.000,4.000,169.000,,742.000,4961.000,2757.000,,37056.000,6762.000,74.000,7137.000,216.000,
2023-11-15 15:00:00+01:00,327.000,4394.000,5.000,169.000,,1133.000,4886.000,2849.000,,37204.000,5829.000,74.000,6746.000,186.000,
2023-11-15 16:00:00+01:00,339.000,4559.000,5.000,169.000,,534.000,4971.000,2803.000,,37408.000,3910.000,71.000,6108.000,161.000,
2023-11-15 17:00:00+01:00,339.000,4995.000,5.000,169.000,894.000,,5027.000,3183.000,,37694.000,1471.000,70.000,5304.000,143.000,
2023-11-15 18:00:00+01:00,340.000,5449.000,4.000,169.000,2329.000,,5384.000,3426.000,,38023.000,327.000,70.000,4768.000,133.000,
2023-11-15 19:00:00+01:00,339.000,5542.000,3.000,169.000,3205.000,,5620.000,3599.000,,38112.000,0.000,69.000,4370.000,101.000,
2023-11-15 20:00:00+01:00,340.000,5716.000,2.000,169.000,3213.000,,5522.000,3577.000,,38122.000,0.000,69.000,4285.000,96.000,
2023-11-15 21:00:00+01:00,339.000,5600.000,3.000,169.000,1861.000,,5359.000,3489.000,,38256.000,0.000,67.000,4086.000,95.000,
2023-11-15 22:00:00+01:00,339.000,5125.000,5.000,169.000,552.000,,5143.000,3051.000,,38387.000,0.000,69.000,3972.000,117.000,
2023-11-15 23:00:00+01:00,338.000,4714.000,5.000,169.000,,82.000,4995.000,2488.000,,38535.000,0.000,68.000,3634.000,265.000,
2023-11-16 00:00:00+01:00,339.000,4994.000,4.000,169.000,,733.000,5113.000,2393.000,,38861.000,0.000,72.000,3190.000,303.000,
2023-11-16 01:00:00+01:00,338.000,3772.000,4.000,169.000,,926.000,4952.000,2340.000,,39110.000,0.000,73.000,2909.000,372.000,
2023-11-16 02:00:00+01:00,340.000,3145.000,4.000,169.000,,1084.000,4896.000,2669.000,,39046.000,0.000,76.000,2713.000,375.000,
2023-11-16 03:00:00+01:00,339.000,3291.000,5.000,169.000,,1603.000,4828.000,2949.000,,38719.000,0.000,76.000,2578.000,389.000,
2023-11-16 04:00:00+01:00,325.000,3300.000,4.000,169.000,,1750.000,4643.000,2692.000,,38358.000,0.000,77.000,2831.000,396.000,
2023-11-16 05:00:00+01:00,324.000,3161.000,5.000,169.000,,2058.000,4727.000,2601.000,,38836.000,0.000,76.000,3522.000,407.000,
2023-11-16 06:00:00+01:00,320.000,3597.000,5.000,169.000,,1367.000,4772.000,2773.000,,39051.000,0.000,77.000,4280.000,430.000,
2023-11-16 07:00:00+01:00,320.000,4365.000,5.000,169.000,382.000,,4986.000,2913.000,,39008.000,242.000,75.000,5286.000,505.000,
2023-11-16 08:00:00+01:00,316.000,5331.000,4.000,169.000,1629.000,,5212.000,3334.000,,39263.000,249.000,75.000,6889.000,519.000,
2023-11-16 09:00:00+01:00,317.000,5781.000,4.000,172.000,2177.000,,5170.000,3107.000,,39246.000,410.000,71.000,7834.000,474.000,
2023-11-16 10:00:00+01:00,319.000,5729.000,4.000,179.000,2131.000,,5060.000,3078.000,,39154.000,1082.000,70.000,8380.000,335.000,
2023-11-16 11:00:00+01:00,319.000,5747.000,4.000,179.000,2761.000,,5053.000,3122.000,,39238.000,2413.000,70.000,8621.000,320.000,
2023-11-16 12:00:00+01:00,320.000,5685.000,4.000,179.000,1422.000,,5085.000,3018.000,,39215.000,3558.000,68.000,10031.000,393.000,
2023-11-16 13:00:00+01:00,320.000,5383.000,4.000,175.000,740.000,,5284.000,3062.000,,39175.000,3872.000,69.000,11554.000,299.000,
2023-11-16 14:00:00+01:00,321.000,4965.000,4.000,175.000,498.000,,5226.000,3133.000,,39219.000,3810.000,70.000,11754.000,340.000,
2023-11-16 15:00:00+01:00,320.000,4667.000,4.000,175.000,,594.000,4750.000,2947.000,,39172.000,3568.000,73.000,11791.000,495.000,
2023-11-16 16:00:00+01:00,321.000,4438.000,8.000,175.000,,829.000,4809.000,2644.000,,39097.000,2589.000,73.000,12047.000,556.000,
2023-11-16 17:00:00+01:00,320.000,5052.000,8.000,175.000,,207.000,4946.000,2992.000,,39159.000,1055.000,75.000,11719.000,534.000,
2023-11-16 18:00:00+01:00,320.000,5722.000,8.000,177.000,790.000,,5449.000,3216.000,,39568.000,305.000,76.000,10769.000,513.000,
2023-11-16 19:00:00+01:00,313.000,5656.000,9.000,179.000,1073.000,,5613.000,3253.000,,39420.000,0.000,76.000,10013.000,504.000,
2023-11-16 20:00:00+01:00,320.000,5790.000,8.000,178.000,1618.000,,5680.000,3304.000,,39145.000,0.000,77.000,9673.000,393.000,
2023-11-16 21:00:00+01:00,321.000,5716.000,8.000,179.000,1669.000,,5677.000,3394.000,,39553.000,0.000,75.000,8373.000,305.000,
2023-11-16 22:00:00+01:00,321.000,5809.000,8.000,177.000,1101.000,,5523.000,3234.000,,39778.000,0.000,77.000,6938.000,201.000,
2023-11-16 23:00:00+01:00,320.000,5501.000,8.000,175.000,890.000,,5281.000,3121.000,,39865.000,0.000,78.000,6060.000,147.000,
2023-11-17 00:00:00+01:00,320.000,5551.000,8.000,175.000,1032.000,,5169.000,3122.000,,39872.000,0.000,79.000,5636.000,89.000,
2023-11-17 01:00:00+01:00,320.000,4341.000,8.000,175.000,729.000,,5320.000,2728.000,,39749.000,0.000,80.000,5429.000,86.000,
2023-11-17 02:00:00+01:00,320.000,3563.000,8.000,175.000,300.000,,5331.000,1697.000,,39737.000,0.000,81.000,5195.000,90.000,
2023-11-17 03:00:00+01:00,328.000,3257.000,8.000,175.000,136.000,,5308.000,1496.000,,39797.000,0.000,82.000,4945.000,132.000,
2023-11-17 04:00:00+01:00,331.000,3254.000,8.000,175.000,,448.000,5255.000,1538.000,,39892.000,0.000,82.000,4648.000,141.000,
2023-11-17 05:00:00+01:00,332.000,3279.000,8.000,175.000,,578.000,5302.000,1695.000,,39958.000,0.000,84.000,4497.000,189.000,
2023-11-17 06:00:00+01:00,335.000,3801.000,8.000,175.000,,227.000,5181.000,1796.000,,40007.000,0.000,81.000,3977.000,228.000,
2023-11-17 07:00:00+01:00,336.000,5355.000,8.000,178.000,946.000,,5203.000,2142.000,,40055.000,243.000,82.000,3803.000,204.000,
2023-11-17 08:00:00+01:00,334.000,6768.000,8.000,179.000,2298.000,,5461.000,3170.000,,40053.000,253.000,80.000,3749.000,114.000,
2023-11-17 09:00:00+01:00,335.000,7335.000,8.000,179.000,3223.000,,5501.000,3482.000,,40049.000,666.000,80.000,3519.000,71.000,
2023-11-17 10:00:00+01:00,333.000,7360.000,8.000,178.000,2769.000,,5396.000,3393.000,,40029.000,2180.000,75.000,3485.000,75.000,
2023-11-17 11:00:00+01:00,327.000,6960.000,8.000,178.000,1689.000,,5336.000,3176.000,,40001.000,4237.000,75.000,3264.000,62.000,
2023-11-17 12:00:00+01:00,318.000,6866.000,8.000,179.000,774.000,,5283.000,2714.000,,40023.000,5878.000,72.000,3320.000,40.000,
2023-11-17 13:00:00+01:00,318.000,6669.000,8.000,178.000,520.000,,5419.000,2552.000,,39896.000,6340.000,72.000,3507.000,37.000,
2023-11-17 14:00:00+01:00,318.000,6405.000,9.000,179.000,750.000,,5513.000,2528.000,,39888.000,5983.000,74.000,3725.000,35.000,
2023-11-17 15:00:00+01:00,317.000,6605.000,8.000,179.000,404.000,,5451.000,2549.000,,39878.000,4986.000,74.000,3507.000,26.000,
2023-11-17 16:00:00+01:00,319.000,6066.000,8.000,179.000,996.000,,5520.000,2939.000,,39946.000,3291.000,76.000,2966.000,13.000,
2023-11-17 17:00:00+01:00,317.000,6347.000,8.000,179.000,2845.000,,5715.000,3359.000,,39973.000,1240.000,77.000,2439.000,11.000,
2023-11-17 18:00:00+01:00,318.000,6863.000,8.000,179.000,3439.000,,5925.000,3557.000,,39802.000,315.000,77.000,2063.000,24.000,
2023-11-17 19:00:00+01:00,320.000,7190.000,8.000,179.000,3714.000,,5927.000,3992.000,,39782.000,0.000,77.000,1977.000,32.000,
2023-11-17 20:00:00+01:00,322.000,7361.000,8.000,179.000,3091.000,,5915.000,3915.000,,40026.000,0.000,79.000,1977.000,78.000,
2023-11-17 21:00:00+01:00,322.000,7222.000,8.000,179.000,2892.000,,5743.000,3754.000,,40060.000,0.000,78.000,1957.000,163.000,
2023-11-17 22:00:00+01:00,313.000,6716.000,8.000,178.000,1633.000,,5486.000,3358.000,,40076.000,0.000,79.000,2078.000,242.000,
2023-11-17 23:00:00+01:00,328.000,6626.000,8.000,178.000,1216.000,,5471.000,3178.000,,40117.000,0.000,77.000,2202.000,301.000,
2023-11-18 00:00:00+01:00,333.000,5702.000,8.000,178.000,740.000,,5489.000,3005.000,,40152.000,0.000,79.000,2467.000,358.000,
2023-11-18 01:00:00+01:00,335.000,4926.000,8.000,178.000,1070.000,,5608.000,3280.000,,39989.000,0.000,81.000,2746.000,297.000,
2023-11-18 02:00:00+01:00,334.000,3104.000,8.000,176.000,1125.000,,5670.000,3173.000,,40000.000,0.000,81.000,3205.000,428.000,
2023-11-18 03:00:00+01:00,334.000,2450.000,8.000,179.000,765.000,,5623.000,2451.000,,39932.000,0.000,81.000,3318.000,506.000,
2023-11-18 04:00:00+01:00,335.000,2217.000,9.000,179.000,194.000,,5461.000,2054.000,,39843.000,0.000,79.000,3793.000,571.000,
2023-11-18 05:00:00+01:00,337.000,2185.000,9.000,179.000,,313.000,5373.000,1765.000,,40094.000,0.000,80.000,4481.000,593.000,
2023-11-18 06:00:00+01:00,338.000,2160.000,9.000,179.000,,54.000,5245.000,1779.000,,40161.000,0.000,81.000,5227.000,591.000,
2023-11-18 07:00:00+01:00,340.000,2171.000,9.000,179.000,155.000,,5214.000,1892.000,,40339.000,238.000,79.000,6136.000,591.000,
2023-11-18 08:00:00+01:00,338.000,1978.000,9.000,179.000,,290.000,5273.000,1640.000,,40293.000,247.000,78.000,7543.000,588.000,
2023-11-18 09:00:00+01:00,338.000,2080.000,8.000,179.000,,154.000,5298.000,2122.000,,40240.000,731.000,78.000,8683.000,585.000,
2023-11-18 10:00:00+01:00,339.000,2109.000,9.000,178.000,255.000,,5209.000,2208.000,,40115.000,2551.000,78.000,9530.000,573.000,
2023-11-18 11:00:00+01:00,341.000,2005.000,9.000,179.000,,213.000,5138.000,1950.000,,40158.000,4635.000,77.000,9651.000,555.000,
2023-11-18 12:00:00+01:00,342.000,2089.000,9.000,179.000,,795.000,5086.000,1907.000,,39773.000,5779.000,77.000,10046.000,553.000,
2023-11-18 13:00:00+01:00,338.000,2269.000,9.000,179.000,,973.000,5228.000,1986.000,,39737.000,6134.000,75.000,10318.000,548.000,
2023-11-18 14:00:00+01:00,342.000,2113.000,9.000,179.000,,1193.000,5192.000,1893.000,,39426.000,5840.000,78.000,10584.000,538.000,
2023-11-18 15:00:00+01:00,341.000,2048.000,9.000,179.000,,1293.000,5137.000,1441.000,,39320.000,4971.000,81.000,10501.000,544.000,
2023-11-18 16:00:00+01:00,340.000,2201.000,8.000,179.000,,1092.000,5162.000,1521.000,,39003.000,3059.000,79.000,10483.000,549.000,
2023-11-18 17:00:00+01:00,339.000,2243.000,8.000,179.000,,294.000,5238.000,1868.000,,39004.000,1120.000,77.000,10333.000,556.000,
2023-11-18 18:00:00+01:00,339.000,2093.000,6.000,179.000,362.000,,5511.000,2055.000,,39645.000,307.000,79.000,10667.000,570.000,
2023-11-18 19:00:00+01:00,337.000,2093.000,7.000,179.000,923.000,,5399.000,2449.000,,40659.000,0.000,79.000,10914.000,565.000,
2023-11-18 20:00:00+01:00,336.000,2079.000,6.000,179.000,610.000,,5178.000,2142.000,,40646.000,0.000,78.000,10960.000,556.000,
2023-11-18 21:00:00+01:00,337.000,2095.000,7.000,179.000,,203.000,5056.000,2059.000,,40568.000,0.000,80.000,10987.000,567.000,
2023-11-18 22:00:00+01:00,338.000,2011.000,6.000,178.000,,1253.000,4964.000,1507.000,,40213.000,0.000,81.000,10976.000,571.000,
2023-11-18 23:00:00+01:00,339.000,2059.000,6.000,178.000,,1402.000,4989.000,1535.000,,40107.000,0.000,80.000,10599.000,565.000,
2023-11-19 00:00:00+01:00,338.000,1722.000,6.000,178.000,,1682.000,5040.000,1645.000,,38728.000,0.000,78.000,10463.000,566.000,
