time,price_DE_LU,price_AT,price_BE,price_CH,price_CZ,price_DK_1,price_DK_2,price_FR,price_NL,price_NO_2,price_PL,price_SE_4
2024-03-13 13:00:00,,,48.55,70.39,68.18,59.41,64.83,40.24,59.59,57.68,80.91,64.83
2024-03-13 14:00:00,,,50.0,70.68,70.59,58.64,63.96,43.08,58.82,56.94,92.47,63.96
2024-03-13 15:00:00,,,53.94,71.55,74.71,57.3,67.84,46.93,63.2,56.77,97.01,67.84
2024-03-13 16:00:00,,,58.14,72.6,81.19,60.8,71.77,49.98,68.38,59.07,105.28,71.77
2024-03-13 17:00:00,,,77.4,85.33,93.84,66.12,89.91,62.14,77.4,63.04,113.54,89.91
2024-03-13 18:00:00,,,91.97,94.16,102.4,72.21,95.45,79.09,79.8,63.01,114.91,95.45
2024-03-13 19:00:00,,,100.2,90.33,99.98,65.19,65.19,98.78,81.44,59.69,113.41,65.19
2024-03-13 20:00:00,,,85.18,79.8,84.43,51.55,51.55,82.75,66.4,55.87,103.91,51.55
2024-03-13 21:00:00,,,66.87,72.26,72.97,54.56,54.56,67.44,66.52,54.56,91.07,54.56
2024-03-13 22:00:00,,,68.18,71.08,68.9,53.77,53.77,68.26,68.14,53.77,72.37,25.91
2024-03-13 23:00:00,,,63.88,69.72,63.88,51.78,51.78,63.88,63.88,53.33,70.17,12.5
2024-03-14 00:00:00,,,63.29,70.02,63.29,51.82,51.82,63.29,63.29,52.63,70.97,26.21
2024-03-14 01:00:00,,,56.9,69.5,56.9,50.45,50.45,56.9,56.9,51.95,71.0,20.98
2024-03-14 02:00:00,,,57.52,69.07,57.52,49.63,49.63,57.52,57.52,51.11,71.19,19.02
2024-03-14 03:00:00,,,57.0,68.53,57.0,49.13,49.13,57.0,57.0,50.6,71.07,12.95
2024-03-14 04:00:00,,,51.1,68.54,61.74,50.71,50.71,48.53,54.65,51.97,70.98,14.26
2024-03-14 05:00:00,,,57.92,70.03,66.22,51.53,51.53,56.6,60.02,53.07,71.43,19.94
2024-03-14 06:00:00,,,70.0,77.91,81.25,56.5,56.5,69.26,71.42,54.96,98.56,26.87
2024-03-14 07:00:00,,,87.05,90.02,89.7,57.92,57.92,87.85,87.0,56.24,94.4,57.92
2024-03-14 08:00:00,,,81.99,86.93,81.99,59.65,59.65,81.99,81.99,57.92,81.99,59.65
2024-03-14 09:00:00,,,65.71,71.27,65.71,57.89,57.89,65.71,65.71,56.22,73.64,57.89
2024-03-14 10:00:00,,,54.32,70.73,54.32,52.42,52.42,54.32,54.32,53.98,75.69,52.42
2024-03-14 11:00:00,,,42.23,70.7,52.59,49.84,49.84,48.68,42.6,51.33,73.01,49.84
2024-03-14 12:00:00,,,19.8,67.37,53.56,49.71,49.71,40.73,20.99,51.2,73.64,49.71
2024-03-14 13:00:00,,,29.61,66.27,55.38,46.96,46.96,42.6,30.0,50.47,71.53,43.91
2024-03-14 14:00:00,,,42.82,68.41,57.61,47.73,47.73,42.63,46.59,52.07,71.96,27.45
2024-03-14 15:00:00,,,47.24,70.83,66.0,53.68,53.68,41.56,54.82,54.26,88.03,53.68
2024-03-14 16:00:00,,,51.03,73.06,79.03,55.84,55.84,39.42,65.99,55.26,99.02,55.84
2024-03-14 17:00:00,,,71.14,87.28,94.81,67.81,67.81,59.81,85.64,58.37,110.18,67.81
2024-03-14 18:00:00,,,85.43,99.59,114.77,67.08,67.08,62.91,102.35,59.64,115.26,67.08
2024-03-14 19:00:00,,,87.45,93.55,97.35,58.25,58.25,85.82,89.92,58.25,109.52,58.25
2024-03-14 20:00:00,,,74.11,78.2,82.33,55.99,55.99,74.87,73.62,55.99,106.15,20.06
2024-03-14 21:00:00,,,62.83,72.56,72.1,55.14,55.14,62.8,62.96,55.14,76.69,3.49
2024-03-14 22:00:00,,,59.61,72.54,65.5,54.45,54.45,59.91,59.53,54.45,71.89,0.1
2024-03-14 23:00:00,,,50.0,70.83,56.51,51.66,32.02,49.55,50.91,52.46,71.03,-0.09
2024-03-15 00:00:00,,,46.87,69.2,48.29,47.89,47.89,45.97,47.89,49.32,69.35,-0.11
2024-03-15 01:00:00,,,42.21,69.18,46.29,46.58,46.58,39.66,45.47,47.97,64.36,
2024-03-15 02:00:00,,,41.22,69.15,45.28,45.57,45.57,38.68,44.47,46.94,63.89,-0.1
2024-03-15 03:00:00,,,37.63,69.09,43.53,43.95,43.95,33.93,42.33,45.26,63.91,-0.06
2024-03-15 04:00:00,,,31.23,69.08,45.92,44.19,37.41,21.96,42.22,45.51,66.41,0.01
2024-03-15 05:00:00,,,36.45,69.8,55.44,43.36,43.36,33.17,41.52,47.82,69.67,13.4
2024-03-15 06:00:00,,,48.25,71.97,78.13,48.3,48.3,40.36,58.49,51.73,71.3,27.25
2024-03-15 07:00:00,,,58.4,73.07,80.0,57.75,57.75,51.92,66.47,54.32,72.79,57.75
2024-03-15 08:00:00,,,64.73,72.9,72.0,63.93,63.93,62.42,67.42,54.71,70.04,63.93
2024-03-15 09:00:00,,,53.8,72.06,53.8,53.8,53.8,53.8,53.8,53.23,63.14,52.51
2024-03-15 10:00:00,,,44.54,72.08,46.42,46.56,46.56,43.34,46.1,50.84,58.27,44.97
2024-03-15 11:00:00,,,37.92,72.33,39.17,39.27,39.27,37.11,38.9,48.54,46.82,39.18
2024-03-15 12:00:00,,,33.48,72.31,39.07,38.34,38.34,30.56,37.12,47.4,55.93,38.34
2024-03-15 13:00:00,,,30.36,72.08,41.86,36.87,37.95,26.5,35.14,47.54,58.43,37.95
2024-03-15 14:00:00,,,26.74,72.04,43.68,44.93,43.85,15.81,41.42,49.33,63.43,43.85
2024-03-15 15:00:00,,,25.51,,52.19,50.31,50.31,10.55,45.35,51.53,71.13,50.31
2024-03-15 16:00:00,,,40.42,71.76,69.17,54.53,54.53,25.46,60.4,53.31,78.48,54.53
2024-03-15 17:00:00,,,53.79,76.32,88.21,60.48,60.48,39.48,70.67,55.61,87.44,60.48
2024-03-15 18:00:00,,,64.11,82.28,96.33,58.51,58.51,57.52,73.11,56.79,94.16,58.51
2024-03-15 19:00:00,,,88.0,78.36,87.99,57.2,57.2,88.01,87.99,55.54,87.94,57.2
2024-03-15 20:00:00,,,64.29,73.52,72.0,55.82,55.82,65.02,63.81,54.27,87.23,48.92
2024-03-15 21:00:00,,,55.5,70.04,64.0,51.71,51.71,56.28,55.01,53.25,70.05,43.94
2024-03-15 22:00:00,,,56.38,69.13,63.87,50.16,50.16,57.03,55.99,51.66,70.99,40.0
2024-03-15 23:00:00,,,49.45,68.74,49.02,49.33,38.22,49.59,49.35,50.75,69.96,38.22
2024-03-16 00:00:00,,,44.31,71.95,51.82,44.12,38.05,45.18,43.66,48.04,62.95,38.05
2024-03-16 01:00:00,,,42.15,71.35,41.71,42.01,38.09,42.31,42.04,45.49,62.87,38.09
2024-03-16 02:00:00,,,40.69,71.0,40.34,40.69,36.68,40.69,40.71,41.99,67.47,36.68
2024-03-16 03:00:00,,,38.93,69.75,38.88,38.88,35.62,39.03,38.9,40.13,67.13,35.62
2024-03-16 04:00:00,,,38.76,68.83,40.0,38.67,34.9,39.0,38.63,39.91,63.45,34.9
2024-03-16 05:00:00,,,40.55,68.84,44.61,40.34,34.26,41.17,40.0,43.14,65.75,34.26
2024-03-16 06:00:00,,,47.68,69.03,53.63,47.26,34.28,48.28,47.6,47.26,69.86,34.28
2024-03-16 07:00:00,,,54.13,68.76,56.74,49.38,35.57,53.47,60.22,49.72,73.99,35.57
2024-03-16 08:00:00,,,53.11,68.66,52.55,47.25,37.08,52.8,55.3,49.61,74.13,37.08
2024-03-16 09:00:00,,,47.01,68.74,47.01,46.76,38.89,47.01,47.01,48.15,74.07,38.89
2024-03-16 10:00:00,,,44.88,68.46,44.88,44.88,39.19,44.88,44.88,46.69,70.26,39.19
2024-03-16 11:00:00,,,41.66,66.53,42.58,41.62,38.89,41.72,41.63,43.95,65.16,38.89
2024-03-16 12:00:00,,,36.87,56.0,39.64,36.7,35.82,37.0,36.78,40.02,63.99,35.82
2024-03-16 13:00:00,,,21.56,47.03,29.39,21.02,21.9,22.3,21.02,43.16,66.88,21.9
2024-03-16 14:00:00,,,13.74,59.6,58.72,10.99,12.99,15.9,12.26,44.69,68.45,12.99
2024-03-16 15:00:00,,,32.47,67.1,58.54,31.01,29.0,33.81,31.38,47.2,72.91,29.0
2024-03-16 16:00:00,,,50.27,69.94,65.25,46.98,34.22,50.8,54.1,49.71,74.03,34.22
2024-03-16 17:00:00,,,74.04,72.96,73.05,49.81,38.22,72.84,80.9,51.56,74.13,38.22
2024-03-16 18:00:00,,,85.35,78.55,81.97,53.56,37.92,83.02,97.0,53.56,80.16,37.92
2024-03-16 19:00:00,,,94.48,81.48,88.66,52.21,33.16,92.37,109.1,53.77,83.19,33.16
2024-03-16 20:00:00,,,84.12,75.03,80.13,,29.69,82.61,94.0,,78.28,29.69
2024-03-16 21:00:00,,,73.5,72.62,73.03,53.74,28.88,73.35,74.68,53.74,72.85,28.88
2024-03-16 22:00:00,,,72.84,71.99,72.36,52.29,25.37,72.47,74.8,53.85,72.32,25.37
2024-03-16 23:00:00,,,67.1,68.94,67.1,56.62,17.03,67.1,67.1,54.98,67.1,17.03
2024-03-17 00:00:00,,,64.99,67.56,64.99,64.99,26.4,64.99,64.99,54.72,64.99,26.4
2024-03-17 01:00:00,,,60.0,65.1,60.12,60.49,27.51,54.68,60.9,54.97,60.26,27.51
2024-03-17 02:00:00,,,55.14,61.36,55.9,55.83,29.11,54.45,55.83,54.22,55.93,29.11
2024-03-17 03:00:00,,,50.51,58.23,58.01,57.47,30.3,43.72,57.47,54.75,58.26,30.3
2024-03-17 04:00:00,,,47.59,55.53,59.45,58.16,35.05,38.42,58.16,54.79,59.78,35.05
2024-03-17 05:00:00,,,52.07,55.15,59.24,59.9,38.47,37.6,59.9,55.06,59.65,38.47
2024-03-17 06:00:00,,,47.92,61.07,61.04,60.1,54.53,36.17,60.1,54.93,61.46,41.29
2024-03-17 07:00:00,,,51.43,58.82,55.3,56.6,56.6,37.74,56.6,54.25,55.64,49.2
2024-03-17 08:00:00,,,44.85,52.1,49.59,50.58,50.58,35.67,50.0,51.4,49.86,49.48
2024-03-17 09:00:00,,,47.06,44.31,46.62,47.15,47.15,40.59,47.72,49.7,46.77,47.15
2024-03-17 10:00:00,,,45.28,39.49,41.69,45.4,45.4,30.95,46.61,48.15,42.31,45.4
2024-03-17 11:00:00,,,45.87,39.38,40.75,45.91,45.91,34.78,46.83,47.28,41.4,45.91
2024-03-17 12:00:00,,,41.76,39.46,41.52,41.81,41.81,37.71,42.15,45.98,41.63,41.81
2024-03-17 13:00:00,,,40.0,35.58,39.36,40.15,40.15,29.15,41.0,48.91,47.13,40.15
2024-03-17 14:00:00,,,47.79,40.33,46.3,48.06,48.06,25.76,49.89,51.65,46.76,46.91
2024-03-17 15:00:00,,,55.78,52.82,53.91,56.12,56.12,28.24,58.2,54.32,54.47,54.32
2024-03-17 16:00:00,,,47.59,68.33,69.83,71.76,71.76,36.17,65.98,57.46,70.26,57.46
2024-03-17 17:00:00,,,71.12,81.11,82.18,82.86,82.86,37.56,82.8,73.18,82.86,82.86
2024-03-17 18:00:00,,,69.67,87.15,91.68,94.11,94.31,49.26,87.2,91.38,92.3,92.04
2024-03-17 19:00:00,,,82.69,88.38,87.85,88.29,88.29,79.96,86.94,85.56,87.96,86.17
2024-03-17 20:00:00,,,77.89,81.61,77.89,62.84,75.08,77.89,77.89,61.02,77.89,75.08
2024-03-17 21:00:00,,,72.33,74.44,72.33,59.45,59.45,72.33,72.33,57.73,72.33,59.45
2024-03-17 22:00:00,,,72.1,72.42,72.1,57.05,57.05,72.1,72.1,55.4,72.1,55.4
2024-03-17 23:00:00,,,65.91,68.38,65.91,55.95,55.95,65.91,65.91,54.32,65.91,45.43
2024-03-18 00:00:00,,,64.12,68.07,64.12,56.18,56.18,64.12,64.12,54.55,73.33,54.52
2024-03-18 01:00:00,,,57.14,66.16,57.14,55.96,55.96,57.14,57.14,54.34,73.28,41.15
2024-03-18 02:00:00,,,58.31,63.08,58.31,55.82,55.82,58.31,58.31,54.2,73.49,55.82
2024-03-18 03:00:00,,,52.83,60.06,59.02,55.68,55.68,49.93,57.46,54.07,74.04,55.68
2024-03-18 04:00:00,,,51.63,66.16,63.67,55.86,55.86,46.03,60.77,54.24,74.1,55.86
2024-03-18 05:00:00,,,52.36,69.61,69.75,57.26,57.26,44.28,63.68,55.6,74.78,57.26
2024-03-18 06:00:00,,,69.93,79.23,85.07,59.38,84.25,61.71,79.28,57.66,94.23,84.25
2024-03-18 07:00:00,,,96.5,90.57,97.71,68.96,97.71,94.68,97.65,66.96,97.71,97.71
2024-03-18 08:00:00,,,94.45,89.64,94.45,94.16,94.16,94.45,94.45,91.43,94.45,94.16
2024-03-18 09:00:00,,,82.8,81.81,82.8,80.81,80.81,82.8,82.8,78.47,96.86,80.81
2024-03-18 10:00:00,,,72.83,76.96,72.94,72.02,72.02,72.81,72.83,69.93,96.69,71.09
2024-03-18 11:00:00,,,66.64,76.45,66.67,65.04,65.04,66.63,66.64,63.15,91.59,65.04
2024-03-18 12:00:00,,,64.45,74.25,67.58,62.95,62.95,62.52,66.5,61.12,86.08,62.95
2024-03-18 13:00:00,,,56.54,73.53,69.8,60.73,66.66,49.98,63.67,58.97,74.61,66.66
2024-03-18 14:00:00,,,47.15,73.08,73.23,57.75,67.28,35.0,60.2,57.75,85.85,67.28
2024-03-18 15:00:00,,,49.28,74.95,79.33,65.0,71.63,35.85,65.0,57.58,95.87,71.63
2024-03-18 16:00:00,,,54.75,84.91,88.31,68.38,77.08,43.86,70.4,57.74,115.34,77.08
2024-03-18 17:00:00,,,67.32,102.95,108.02,69.09,107.65,47.7,92.33,61.82,116.06,107.65
2024-03-18 18:00:00,,,109.0,132.92,141.82,74.46,142.51,73.45,129.2,60.9,142.51,142.51
2024-03-18 19:00:00,,,125.6,125.46,126.47,95.16,126.48,125.16,126.23,60.24,126.48,126.48
2024-03-18 20:00:00,,,102.86,96.17,106.77,97.88,101.23,102.86,103.04,59.91,115.76,101.23
2024-03-18 21:00:00,,,79.4,82.18,88.0,79.74,79.74,79.42,79.74,57.56,106.14,79.74
2024-03-18 22:00:00,,,77.62,78.94,82.36,71.2,76.5,77.8,77.6,56.83,92.8,76.5
2024-03-18 23:00:00,,,71.64,74.61,74.63,56.99,72.66,70.51,73.52,55.34,75.43,72.66
2024-03-19 00:00:00,,,70.0,76.04,72.76,56.71,70.27,69.14,71.48,55.07,77.12,70.27
2024-03-19 01:00:00,,,66.92,74.27,71.99,55.67,69.53,65.06,69.9,54.06,76.6,69.53
2024-03-19 02:00:00,,,63.28,73.66,71.32,56.66,69.93,59.62,68.75,53.52,76.68,69.93
2024-03-19 03:00:00,,,60.81,72.57,71.17,51.53,69.84,56.18,67.46,51.53,76.67,69.84
2024-03-19 04:00:00,,,58.43,73.62,71.73,53.4,56.86,53.0,66.7,51.85,76.73,56.86
2024-03-19 05:00:00,,,62.41,76.98,72.27,56.59,69.31,58.76,67.55,54.95,80.71,69.31
2024-03-19 06:00:00,,,79.87,90.22,92.87,60.85,87.35,76.18,84.8,59.09,102.96,87.35
2024-03-19 07:00:00,,,104.89,101.96,110.42,91.04,110.47,101.64,108.53,88.4,110.47,110.47
2024-03-19 08:00:00,,,95.87,93.96,95.87,95.87,95.87,95.87,95.87,93.09,95.87,95.87
2024-03-19 09:00:00,,,72.06,80.17,72.01,72.02,72.02,71.75,72.06,69.76,84.37,72.02
2024-03-19 10:00:00,,,59.66,73.38,64.69,64.15,64.15,51.67,64.1,61.12,81.96,64.15
2024-03-19 11:00:00,,,53.44,72.2,58.59,57.41,57.41,50.57,56.85,57.09,78.9,57.41
2024-03-19 12:00:00,,,50.11,58.05,54.32,54.47,54.47,47.82,52.73,54.47,77.06,54.47
2024-03-19 13:00:00,,,44.81,60.82,56.97,54.96,55.36,38.66,51.66,54.96,71.76,55.36
2024-03-19 14:00:00,,,45.13,64.51,62.89,56.24,59.03,37.34,53.54,56.24,71.22,59.03
2024-03-19 15:00:00,,,49.26,73.04,71.08,62.3,68.37,38.07,62.3,58.27,76.54,68.37
2024-03-19 16:00:00,,,54.37,82.04,81.71,65.26,71.93,45.59,64.85,62.37,104.71,71.93
2024-03-19 17:00:00,,,77.23,109.01,104.2,90.7,101.46,62.94,90.7,68.7,114.99,101.46
2024-03-19 18:00:00,,,98.6,136.66,130.01,112.45,128.27,76.62,108.75,66.24,130.13,128.27
2024-03-19 19:00:00,,,128.96,127.96,128.96,125.26,125.87,128.96,128.96,59.16,128.96,125.87
2024-03-19 20:00:00,,,110.0,107.06,110.0,107.36,107.36,110.0,110.0,57.52,110.0,107.36
2024-03-19 21:00:00,,,89.06,85.29,89.62,86.88,86.88,89.11,89.04,57.48,93.04,86.88
2024-03-19 22:00:00,,,81.73,82.9,81.91,81.5,81.5,81.75,81.73,57.56,82.98,79.76
2024-03-19 23:00:00,,,76.1,79.68,76.1,76.1,76.1,76.1,76.1,56.78,76.1,74.27
2024-03-20 00:00:00,,,76.01,78.08,76.01,76.01,76.01,76.01,76.01,57.79,76.01,74.19
2024-03-20 01:00:00,,,70.44,77.28,73.28,73.4,73.4,69.0,72.45,57.5,75.4,45.94
2024-03-20 02:00:00,,,65.76,77.05,74.53,74.9,74.9,61.27,71.95,57.31,75.9,46.62
2024-03-20 03:00:00,,,58.81,77.01,75.02,75.7,75.7,50.53,70.3,57.29,75.86,47.75
2024-03-20 04:00:00,,,60.0,77.07,75.32,76.36,76.36,42.84,71.52,57.4,75.41,50.15
2024-03-20 05:00:00,,,66.77,80.45,80.49,80.9,80.9,59.84,77.1,57.94,80.57,78.96
2024-03-20 06:00:00,,,93.3,101.92,114.51,116.0,116.0,68.0,107.1,59.73,115.39,113.22
2024-03-20 07:00:00,,,103.15,119.97,114.27,116.24,116.24,88.38,112.69,111.95,113.41,113.45
2024-03-20 08:00:00,,,98.92,106.42,85.18,98.33,98.33,85.25,99.33,95.97,87.44,95.97
2024-03-20 09:00:00,,,70.84,77.2,68.59,70.63,70.63,61.76,71.41,68.92,83.84,68.93
2024-03-20 10:00:00,,,61.75,74.16,55.58,66.0,66.0,39.72,66.0,64.09,77.72,65.21
2024-03-20 11:00:00,,,57.18,71.19,53.49,65.39,65.39,35.0,64.11,63.36,75.94,63.82
2024-03-20 12:00:00,,,62.48,61.58,50.83,61.43,61.43,33.26,,59.96,75.98,59.96
2024-03-20 13:00:00,,,65.49,64.24,53.12,63.95,63.95,27.0,67.77,61.97,77.44,62.42
2024-03-20 14:00:00,,,59.09,70.76,55.65,64.35,64.35,27.28,65.0,62.81,82.88,62.81
2024-03-20 15:00:00,,,64.08,77.05,67.98,70.78,70.78,28.69,71.9,68.13,96.03,69.08
2024-03-20 16:00:00,,,71.27,88.76,86.02,87.07,87.07,34.15,85.0,73.52,109.94,87.07
2024-03-20 17:00:00,,,97.86,112.57,118.0,119.68,119.68,43.07,116.0,112.29,132.97,119.68
2024-03-20 18:00:00,,,144.85,148.5,160.61,168.54,168.54,66.87,163.72,158.48,139.67,164.5
2024-03-20 19:00:00,,,141.56,146.99,152.63,159.05,159.05,124.69,154.93,98.1,140.71,155.23
2024-03-20 20:00:00,,,115.15,124.3,124.95,124.95,124.95,100.76,122.63,65.02,131.19,124.95
2024-03-20 21:00:00,,,99.38,96.81,105.59,106.52,106.52,79.25,104.88,61.19,107.77,103.97
2024-03-20 22:00:00,,,82.9,85.22,94.84,96.07,96.07,68.0,93.0,59.31,94.82,93.76
2024-03-20 23:00:00,,,78.92,79.27,78.97,79.98,79.98,62.48,79.98,58.09,79.0,78.06
2024-03-21 00:00:00,,,70.43,78.08,75.73,76.18,76.18,65.6,74.55,59.41,75.81,74.36
2024-03-21 01:00:00,,,70.0,76.64,71.8,73.37,73.37,43.08,73.7,58.83,74.57,71.6
2024-03-21 02:00:00,,,64.72,76.14,70.54,71.55,71.55,48.64,70.0,58.51,75.08,69.83
2024-03-21 03:00:00,,,54.56,72.75,69.99,69.82,69.82,40.4,66.57,58.55,75.02,69.61
2024-03-21 04:00:00,,,45.86,73.09,70.02,69.3,69.3,35.14,62.53,59.03,74.68,69.3
2024-03-21 05:00:00,,,46.8,76.63,73.4,71.74,71.74,35.56,64.68,61.01,75.9,71.74
2024-03-21 06:00:00,,,65.82,85.25,90.8,81.0,87.11,52.71,81.0,66.47,98.27,87.11
2024-03-21 07:00:00,,,89.07,99.02,97.43,98.21,98.21,80.38,95.9,94.27,97.5,98.21
2024-03-21 08:00:00,,,101.1,91.86,100.48,102.29,102.29,73.35,104.6,100.01,100.74,102.29
2024-03-21 09:00:00,,,80.42,78.26,79.33,80.0,80.0,69.71,81.19,77.68,94.74,80.0
2024-03-21 10:00:00,,,72.41,76.6,67.14,72.41,72.41,50.91,74.7,70.34,88.62,72.41
2024-03-21 11:00:00,,,63.34,75.46,62.04,68.03,68.03,47.82,68.03,66.03,89.21,66.4
2024-03-21 12:00:00,,,62.15,70.73,58.82,64.64,64.64,43.08,65.85,62.76,87.86,63.06
2024-03-21 13:00:00,,,53.98,69.89,59.3,59.96,59.96,44.99,58.74,59.64,79.39,59.64
2024-03-21 14:00:00,,,54.43,69.91,65.36,65.24,65.24,31.69,64.4,61.93,79.75,65.24
2024-03-21 15:00:00,,,44.73,75.11,69.73,64.69,64.69,34.81,59.08,62.13,80.83,64.69
2024-03-21 16:00:00,,,53.44,77.92,78.07,75.27,75.27,35.37,68.91,61.76,90.09,75.27
2024-03-21 17:00:00,,,71.13,96.5,100.95,100.9,100.9,39.8,91.97,89.02,107.68,100.9
2024-03-21 18:00:00,,,101.08,127.0,123.9,127.13,127.13,61.45,121.01,117.13,127.13,127.13
2024-03-21 19:00:00,,,115.41,127.14,122.39,120.69,122.85,108.7,120.69,116.83,123.35,122.85
2024-03-21 20:00:00,,,91.31,97.25,95.74,93.08,93.08,89.33,93.08,81.91,100.62,93.08
2024-03-21 21:00:00,,,69.71,80.04,80.96,76.27,77.69,65.86,76.27,61.49,85.37,77.69
2024-03-21 22:00:00,,,61.4,78.22,76.95,67.3,75.62,54.76,72.45,59.52,76.99,75.62
2024-03-21 23:00:00,,,52.12,76.74,70.6,56.92,56.92,44.21,64.91,56.92,74.53,56.92
2024-03-22 00:00:00,,,44.5,70.57,55.95,19.92,37.68,39.6,52.39,54.27,75.36,37.68
2024-03-22 01:00:00,,,42.14,70.74,51.9,34.26,34.26,37.92,48.96,50.62,75.74,34.26
2024-03-22 02:00:00,,,39.26,70.91,49.35,32.24,32.24,34.8,46.3,48.15,75.41,32.24
2024-03-22 03:00:00,,,34.36,70.43,51.25,28.92,28.92,26.95,46.06,47.26,75.74,28.92
2024-03-22 04:00:00,,,30.37,70.82,52.06,31.92,31.92,20.97,45.4,45.21,75.35,31.92
2024-03-22 05:00:00,,,34.97,72.77,63.9,39.55,36.94,25.0,51.25,48.35,76.57,36.94
2024-03-22 06:00:00,,,45.95,74.87,80.27,42.38,42.32,35.0,63.6,51.3,98.98,42.32
2024-03-22 07:00:00,,,61.02,75.47,75.85,64.02,48.05,59.46,64.27,55.1,98.78,48.05
2024-03-22 08:00:00,,,64.01,75.35,71.33,64.57,53.23,60.96,66.65,58.39,80.15,53.23
2024-03-22 09:00:00,,,44.86,75.11,60.28,56.32,56.32,32.87,57.48,55.64,72.02,54.97
2024-03-22 10:00:00,,,40.37,72.74,51.39,51.81,51.81,21.99,63.9,53.25,75.43,51.28
2024-03-22 11:00:00,,,50.76,68.11,48.47,49.85,49.85,24.43,55.0,51.45,76.56,48.8
2024-03-22 12:00:00,,,49.94,65.73,48.25,49.76,49.76,25.84,52.0,51.24,76.41,48.6
2024-03-22 13:00:00,,,60.8,65.35,49.85,50.26,50.26,30.68,58.68,51.76,76.38,50.26
2024-03-22 14:00:00,,,61.1,62.96,50.82,48.75,48.75,32.37,59.17,51.29,76.54,48.75
2024-03-22 15:00:00,,,65.6,67.65,57.63,49.81,49.81,25.58,66.0,52.8,76.38,49.81
2024-03-22 16:00:00,,,64.4,71.2,74.72,53.42,53.42,27.2,75.04,53.42,76.29,53.42
2024-03-22 17:00:00,,,76.8,85.74,87.22,63.94,63.94,37.84,87.38,58.03,89.98,58.03
2024-03-22 18:00:00,,,84.53,115.13,118.54,60.63,60.63,48.78,111.9,59.51,118.92,59.51
2024-03-22 19:00:00,,,94.95,113.11,116.94,62.17,62.17,74.73,112.18,59.73,117.14,59.73
2024-03-22 20:00:00,,,87.9,83.61,92.78,61.09,61.09,53.92,94.81,59.32,93.13,54.03
2024-03-22 21:00:00,,,56.39,76.84,80.37,60.5,60.5,35.0,74.64,58.75,80.6,50.64
2024-03-22 22:00:00,,,52.35,75.23,78.12,60.12,60.12,29.16,73.2,56.8,78.39,49.48
2024-03-22 23:00:00,,,48.39,73.5,75.28,54.51,54.51,24.13,69.84,54.51,75.65,46.58
2024-03-23 00:00:00,,,45.53,72.71,75.51,36.79,36.79,14.7,70.88,53.23,76.02,36.79
2024-03-23 01:00:00,,,42.82,72.5,70.32,49.68,49.68,14.22,66.14,51.17,73.6,37.3
2024-03-23 02:00:00,,,27.64,72.46,64.32,51.01,51.01,7.93,56.46,51.01,75.86,36.91
2024-03-23 03:00:00,,,23.62,69.69,62.27,49.99,49.99,3.04,49.99,50.01,75.87,37.91
2024-03-23 04:00:00,,,21.46,69.63,58.18,50.44,50.44,2.05,52.11,50.44,74.89,38.03
2024-03-23 05:00:00,,,21.72,70.95,63.98,48.82,48.82,2.03,51.94,50.28,75.83,38.11
2024-03-23 06:00:00,,,22.58,70.98,61.68,47.87,47.87,5.36,47.87,49.3,76.41,41.95
2024-03-23 07:00:00,,,21.92,72.47,57.84,43.48,43.48,7.57,43.48,44.78,76.86,43.48
2024-03-23 08:00:00,,,19.37,72.72,38.23,37.72,37.72,9.64,34.59,37.72,76.04,37.72
2024-03-23 09:00:00,,,5.26,70.21,15.71,13.2,23.93,1.58,11.19,23.93,77.51,23.93
2024-03-23 10:00:00,,,0.01,55.88,0.13,0.02,2.01,0.02,0.0,11.6,77.43,11.6
2024-03-23 11:00:00,,,-0.05,37.92,0.1,-0.05,1.53,-0.03,-0.1,10.4,75.95,10.4
2024-03-23 12:00:00,,,0.2,-5.95,1.5,-1.94,0.71,-0.08,-5.01,10.35,75.93,10.35
2024-03-23 13:00:00,,,-0.15,-11.66,-0.08,-2.74,0.01,-1.88,-10.0,14.52,75.89,14.52
2024-03-23 14:00:00,,,-7.95,-9.33,0.03,-2.71,,-7.1,-9.44,23.96,75.94,23.96
2024-03-23 15:00:00,,,-0.93,50.81,6.5,-1.46,2.02,-0.07,-2.98,29.28,77.55,29.28
2024-03-23 16:00:00,,,-1.47,65.67,20.93,0.07,14.78,0.0,-2.36,38.37,79.56,38.37
2024-03-23 17:00:00,,,18.27,72.73,55.9,47.8,48.29,4.39,37.68,48.29,83.22,48.29
2024-03-23 18:00:00,,,41.32,74.15,73.94,55.37,54.89,14.8,62.02,54.89,92.68,54.89
2024-03-23 19:00:00,,,52.96,72.77,73.65,58.64,58.64,37.01,67.2,58.64,90.87,58.64
2024-03-23 20:00:00,,,44.97,72.55,59.9,52.94,51.81,37.06,52.94,52.94,83.34,51.81
2024-03-23 21:00:00,,,36.52,73.76,53.18,45.84,46.97,27.07,45.84,48.01,76.01,46.97
2024-03-23 22:00:00,,,33.17,72.48,40.07,40.28,40.28,29.6,38.52,40.28,75.97,40.28
2024-03-23 23:00:00,,,25.19,65.59,28.96,28.39,28.39,22.24,27.5,31.22,71.29,31.22
2024-03-24 00:00:00,,,15.02,20.79,32.1,32.1,36.26,6.98,27.17,36.26,67.92,36.26
2024-03-24 01:00:00,,,7.3,8.8,15.98,13.28,33.87,2.36,11.67,33.87,64.4,33.87
