time,AT->DE_LU,BE->DE_LU,CH->DE_LU,CZ->DE_LU,DE_LU->AT,DE_LU->BE,DE_LU->CH,DE_LU->CZ,DE_LU->DK_1,DE_LU->DK_2,DE_LU->FR,DE_LU->NL,DE_LU->NO_2,DE_LU->PL,DE_LU->SE_4,DK_1->DE_LU,DK_2->DE_LU,FR->DE_LU,NL->DE_LU,NO_2->DE_LU,PL->DE_LU,SE_4->DE_LU
2024-01-03 10:00:00,171.38,0.0,0.0,71.0,1537.25,792.1,718.5,1671.9,2390.0,813.0,0.0,665.6,1400.0,1376.0,519.0,0.0,0.0,1318.45,205.5,0.0,163.9,0.0
2024-01-03 10:15:00,,37.3,,,,795.7,,,,,,,,,,,,,,,,
2024-01-03 10:30:00,,14.1,,,,796.3,,,,,,,,,,,,,,,,
2024-01-03 10:45:00,,21.0,,,,813.0,,,,,,,,,,,,,,,,
2024-01-03 11:00:00,4.0,2.5,0.0,38.9,1740.95,908.5,798.95,1902.6,2500.0,865.0,240.35,316.3,1400.0,1498.1,519.0,0.0,0.0,1707.7,10.0,0.0,248.1,0.0
2024-01-03 11:15:00,,0.0,,,,906.7,,,,,,,,,,,,,,,,
2024-01-03 11:30:00,,6.5,,,,906.7,,,,,,,,,,,,,,,,
2024-01-03 11:45:00,,12.8,,,,918.8,,,,,,,,,,,,,,,,
2024-01-03 12:00:00,0.0,10.9,0.0,0.0,1766.1,985.8,770.38,1969.3,2500.0,910.0,0.0,363.65,1475.0,1535.4,519.0,36.0,4.0,2595.1,22.75,75.0,9.9,0.0
2024-01-03 12:15:00,,5.0,,,,984.7,,,,,,,,,,,,,,,,
2024-01-03 12:30:00,,2.8,,,,985.7,,,,,,,,,,,,,,,,
2024-01-03 12:45:00,,7.2,,,,985.2,,,,,,,,,,,,,,,,
2024-01-03 13:00:00,2.75,689.2,0.0,0.0,1475.13,376.4,751.6,1739.4,2133.0,941.0,0.0,984.95,1500.0,1479.3,519.0,95.0,40.9,3618.0,149.0,100.0,0.0,0.0
2024-01-03 13:15:00,,680.4,,,,412.9,,,,,,,,,,,,,,,,
2024-01-03 13:30:00,,685.9,,,,381.0,,,,,,,,,,,,,,,,
2024-01-03 13:45:00,,660.3,,,,508.0,,,,,,,,,,,,,,,,
2024-01-03 14:00:00,173.9,1160.2,0.0,0.0,875.4,280.7,742.18,1338.6,1650.0,945.0,0.0,1164.9,1224.0,1388.7,515.4,0.0,194.1,3715.5,132.25,42.0,0.0,0.0
2024-01-03 14:15:00,,1107.6,,,,279.1,,,,,,,,,,,,,,,,
2024-01-03 14:30:00,,1104.3,,,,416.7,,,,,,,,,,,,,,,,
2024-01-03 14:45:00,,1093.0,,,,520.5,,,,,,,,,,,,,,,,
2024-01-03 15:00:00,381.08,1096.7,0.0,72.1,732.8,101.9,710.15,1304.8,1579.0,932.4,0.0,1390.2,719.0,1311.8,0.0,0.0,41.6,2638.95,173.25,0.0,0.0,0.0
2024-01-03 15:15:00,,1045.5,,,,145.6,,,,,,,,,,,,,,,,
2024-01-03 15:30:00,,1056.2,,,,305.0,,,,,,,,,,,,,,,,
2024-01-03 15:45:00,,1101.9,,,,458.4,,,,,,,,,,,,,,,,
2024-01-03 16:00:00,661.75,1284.7,0.0,53.5,725.6,290.5,377.0,1128.0,750.0,591.1,0.0,1448.5,143.0,1278.6,0.0,0.0,41.9,1550.75,93.75,0.0,0.0,0.0
2024-01-03 16:15:00,,1240.5,,,,360.8,,,,,,,,,,,,,,,,
2024-01-03 16:30:00,,1256.3,,,,390.2,,,,,,,,,,,,,,,,
2024-01-03 16:45:00,,1228.3,,,,436.7,,,,,,,,,,,,,,,,
2024-01-03 17:00:00,35.55,903.3,226.2,80.6,418.75,742.6,199.0,903.2,492.0,79.0,0.0,1590.15,0.0,1105.3,0.0,684.0,0.0,1765.25,41.25,209.0,0.4,0.0
2024-01-03 17:15:00,,899.1,,,,699.4,,,,,,,,,,,,,,,,
2024-01-03 17:30:00,,918.7,,,,667.8,,,,,,,,,,,,,,,,
2024-01-03 17:45:00,,944.8,,,,673.1,,,,,,,,,,,,,,,,
2024-01-03 18:00:00,30.73,0.0,0.0,75.9,345.85,918.8,281.63,779.2,504.0,27.4,0.0,937.3,70.0,1170.7,0.0,887.0,157.5,2565.0,229.25,141.0,0.0,0.0
2024-01-03 18:15:00,,16.6,,,,934.6,,,,,,,,,,,,,,,,
2024-01-03 18:30:00,,119.7,,,,946.5,,,,,,,,,,,,,,,,
2024-01-03 18:45:00,,230.5,,,,931.1,,,,,,,,,,,,,,,,
2024-01-03 19:00:00,262.78,954.6,0.0,12.8,896.9,668.1,564.83,1250.7,919.0,380.1,0.0,1671.2,367.0,1401.6,0.0,301.0,0.0,3467.45,268.75,96.0,0.0,0.0
2024-01-03 19:15:00,,966.7,,,,588.6,,,,,,,,,,,,,,,,
2024-01-03 19:30:00,,981.9,,,,494.8,,,,,,,,,,,,,,,,
2024-01-03 19:45:00,,1120.0,,,,407.0,,,,,,,,,,,,,,,,
2024-01-03 20:00:00,161.0,1036.0,0.0,0.0,782.6,125.2,201.25,1038.3,963.0,287.0,0.0,2133.15,792.0,1181.9,0.0,0.0,0.0,3484.7,234.75,0.0,130.4,0.0
2024-01-03 20:15:00,,1008.6,,,,8.6,,,,,,,,,,,,,,,,
2024-01-03 20:30:00,,1008.6,,,,8.6,,,,,,,,,,,,,,,,
2024-01-03 20:45:00,,1008.6,,,,8.6,,,,,,,,,,,,,,,,
2024-01-03 21:00:00,17.95,1030.2,0.0,0.0,585.05,34.6,576.08,546.2,1117.0,448.8,0.0,2261.0,1310.0,647.2,0.0,0.0,163.9,2806.9,420.5,0.0,140.0,0.0
2024-01-03 21:15:00,,1026.8,,,,27.2,,,,,,,,,,,,,,,,
2024-01-03 21:30:00,,1066.0,,,,115.8,,,,,,,,,,,,,,,,
2024-01-03 21:45:00,,1036.3,,,,36.3,,,,,,,,,,,,,,,,
2024-01-03 22:00:00,0.0,428.7,0.0,0.0,1183.63,228.7,736.55,629.8,1580.0,480.6,0.0,1978.2,1455.0,669.1,0.0,0.0,0.0,2229.3,492.75,55.0,185.6,0.0
2024-01-03 22:15:00,,426.9,,,,157.3,,,,,,,,,,,,,,,,
2024-01-03 22:30:00,,455.7,,,,131.1,,,,,,,,,,,,,,,,
2024-01-03 22:45:00,,431.4,,,,81.4,,,,,,,,,,,,,,,,
2024-01-03 23:00:00,0.0,432.2,203.8,0.0,1582.83,37.2,991.6,730.1,1253.0,822.0,0.0,2108.0,1401.0,774.6,4.8,0.0,0.0,2999.0,959.5,1.0,19.6,0.0
2024-01-03 23:15:00,,434.5,,,,39.5,,,,,,,,,,,,,,,,
2024-01-03 23:30:00,,432.2,,,,37.2,,,,,,,,,,,,,,,,
2024-01-03 23:45:00,,434.8,,,,39.8,,,,,,,,,,,,,,,,
2024-01-04 00:00:00,0.0,220.8,186.3,0.0,1486.08,74.7,569.14,946.7,1843.0,851.0,0.0,1971.35,1400.0,863.3,519.0,797.0,0.0,3418.0,207.0,0.0,0.3,0.0
2024-01-04 00:15:00,,212.0,,,,69.8,,,,,,,,,,,,,,,,
2024-01-04 00:30:00,,212.1,,,,4.0,,,,,,,,,,,,,,,,
2024-01-04 00:45:00,,212.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 01:00:00,0.0,353.4,215.2,0.0,1709.25,78.0,371.33,952.2,2102.0,787.0,0.0,2240.7,1400.0,866.8,519.0,452.0,0.0,2701.15,580.25,0.0,0.0,0.0
2024-01-04 01:15:00,,356.9,,,,82.4,,,,,,,,,,,,,,,,
2024-01-04 01:30:00,,364.5,,,,31.3,,,,,,,,,,,,,,,,
2024-01-04 01:45:00,,371.8,,,,34.1,,,,,,,,,,,,,,,,
2024-01-04 02:00:00,0.0,249.8,186.0,0.0,1692.28,248.9,221.28,946.4,2390.0,762.0,0.0,2186.1,1400.0,865.4,519.0,622.0,0.0,2774.05,532.25,0.0,0.5,0.0
2024-01-04 02:15:00,,248.2,,,,279.5,,,,,,,,,,,,,,,,
2024-01-04 02:30:00,,274.4,,,,275.3,,,,,,,,,,,,,,,,
2024-01-04 02:45:00,,295.0,,,,315.0,,,,,,,,,,,,,,,,
2024-01-04 03:00:00,0.0,192.3,195.2,0.0,1521.35,75.3,749.48,1030.1,2184.0,749.0,0.0,2412.55,1400.0,960.7,519.0,321.0,0.0,3482.6,431.0,0.0,0.0,0.0
2024-01-04 03:15:00,,153.9,,,,91.8,,,,,,,,,,,,,,,,
2024-01-04 03:30:00,,162.2,,,,103.9,,,,,,,,,,,,,,,,
2024-01-04 03:45:00,,138.8,,,,112.8,,,,,,,,,,,,,,,,
2024-01-04 04:00:00,0.0,150.0,127.9,0.0,1452.4,101.5,889.35,950.7,1427.0,741.0,0.0,2302.65,1214.0,959.4,503.6,0.0,0.0,3061.0,539.5,18.0,0.0,0.0
2024-01-04 04:15:00,,142.9,,,,88.6,,,,,,,,,,,,,,,,
2024-01-04 04:30:00,,144.8,,,,101.2,,,,,,,,,,,,,,,,
2024-01-04 04:45:00,,110.1,,,,113.9,,,,,,,,,,,,,,,,
2024-01-04 05:00:00,29.25,615.8,180.0,63.9,935.9,319.0,702.91,1111.4,543.0,743.4,0.0,2599.05,613.0,1174.0,0.0,79.0,4.4,1115.35,607.75,17.0,45.0,0.0
2024-01-04 05:15:00,,534.9,,,,361.2,,,,,,,,,,,,,,,,
2024-01-04 05:30:00,,504.6,,,,347.4,,,,,,,,,,,,,,,,
2024-01-04 05:45:00,,504.2,,,,414.6,,,,,,,,,,,,,,,,
2024-01-04 06:00:00,23.78,491.1,98.93,0.0,724.2,416.2,223.5,1087.5,498.0,299.1,0.0,2069.85,21.0,1264.5,0.0,0.0,0.0,1477.05,248.0,1.0,0.0,0.0
2024-01-04 06:15:00,,346.6,,,,490.8,,,,,,,,,,,,,,,,
2024-01-04 06:30:00,,209.1,,,,537.4,,,,,,,,,,,,,,,,
2024-01-04 06:45:00,,166.4,,,,535.4,,,,,,,,,,,,,,,,
2024-01-04 07:00:00,388.65,601.5,290.39,0.0,584.2,468.5,0.0,963.4,470.0,113.2,0.0,1773.8,0.0,1005.3,0.0,339.0,0.0,1227.0,32.75,533.0,0.4,0.0
2024-01-04 07:15:00,,519.6,,,,503.6,,,,,,,,,,,,,,,,
2024-01-04 07:30:00,,636.8,,,,543.4,,,,,,,,,,,,,,,,
2024-01-04 07:45:00,,689.8,,,,605.8,,,,,,,,,,,,,,,,
2024-01-04 08:00:00,142.43,772.9,162.5,239.4,0.0,498.6,402.72,311.0,719.0,713.2,0.0,1970.15,67.0,592.6,0.0,270.0,0.0,2681.3,132.25,0.0,41.7,0.0
2024-01-04 08:15:00,,821.8,,,,447.3,,,,,,,,,,,,,,,,
2024-01-04 08:30:00,,858.7,,,,483.0,,,,,,,,,,,,,,,,
2024-01-04 08:45:00,,1064.1,,,,434.2,,,,,,,,,,,,,,,,
2024-01-04 09:00:00,701.7,1000.0,75.77,188.3,0.0,1.0,34.87,0.0,818.0,770.5,0.0,2501.5,187.0,400.0,0.0,358.0,138.1,1250.25,1176.75,0.0,0.0,0.0
2024-01-04 09:15:00,,1000.0,,,,1.0,,,,,,,,,,,,,,,,
2024-01-04 09:30:00,,1001.0,,,,2.0,,,,,,,,,,,,,,,,
2024-01-04 09:45:00,,1001.0,,,,2.0,,,,,,,,,,,,,,,,
2024-01-04 10:00:00,918.1,1000.0,25.0,437.5,0.0,1.0,539.91,0.0,918.0,823.1,0.0,2401.8,354.0,400.0,0.0,0.0,83.2,920.95,676.75,0.0,0.0,0.0
2024-01-04 10:15:00,,1001.0,,,,1.0,,,,,,,,,,,,,,,,
2024-01-04 10:30:00,,1002.0,,,,2.0,,,,,,,,,,,,,,,,
2024-01-04 10:45:00,,1001.0,,,,1.0,,,,,,,,,,,,,,,,
2024-01-04 11:00:00,716.5,1113.0,381.47,15.0,0.0,181.1,0.0,101.3,831.0,762.8,0.0,2132.35,156.0,889.3,0.0,0.0,20.5,1828.1,641.5,3.0,331.3,0.0
2024-01-04 11:15:00,,1106.1,,,,106.1,,,,,,,,,,,,,,,,
2024-01-04 11:30:00,,1101.1,,,,197.1,,,,,,,,,,,,,,,,
2024-01-04 11:45:00,,1101.7,,,,221.3,,,,,,,,,,,,,,,,
2024-01-04 12:00:00,660.28,645.0,569.16,38.8,0.0,31.0,0.0,177.7,1757.0,798.3,0.0,1146.15,0.0,1195.4,0.0,0.0,31.3,3654.95,406.25,195.0,499.3,0.0
2024-01-04 12:15:00,,642.4,,,,62.3,,,,,,,,,,,,,,,,
2024-01-04 12:30:00,,642.8,,,,28.8,,,,,,,,,,,,,,,,
2024-01-04 12:45:00,,667.5,,,,100.2,,,,,,,,,,,,,,,,
2024-01-04 13:00:00,678.3,935.7,1382.08,256.6,0.0,89.1,0.0,0.0,827.0,833.0,0.0,1338.65,0.0,782.8,0.0,65.0,179.9,2505.25,9.5,146.0,422.8,0.0
2024-01-04 13:15:00,,884.0,,,,101.5,,,,,,,,,,,,,,,,
2024-01-04 13:30:00,,936.6,,,,167.9,,,,,,,,,,,,,,,,
2024-01-04 13:45:00,,900.2,,,,259.6,,,,,,,,,,,,,,,,
2024-01-04 14:00:00,591.58,1001.0,2851.74,723.9,45.48,1.0,0.0,0.0,692.0,814.0,0.0,1843.05,52.0,374.9,0.0,24.0,192.7,2729.65,248.5,92.0,230.3,0.0
2024-01-04 14:15:00,,1029.8,,,,29.8,,,,,,,,,,,,,,,,
2024-01-04 14:30:00,,1018.2,,,,18.2,,,,,,,,,,,,,,,,
2024-01-04 14:45:00,,1021.1,,,,21.1,,,,,,,,,,,,,,,,
2024-01-04 15:00:00,1142.9,1000.0,3957.26,1581.1,0.0,0.0,0.0,0.0,764.0,911.1,0.0,2064.15,0.0,47.4,0.0,0.0,128.8,2345.75,10.25,385.0,346.1,0.0
2024-01-04 15:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 15:30:00,,1000.8,,,,0.8,,,,,,,,,,,,,,,,
2024-01-04 15:45:00,,1009.2,,,,9.2,,,,,,,,,,,,,,,,
2024-01-04 16:00:00,1838.6,916.0,3964.96,2253.9,0.0,0.0,0.0,0.0,1632.0,868.0,0.0,1883.75,0.0,0.0,0.0,0.0,92.0,1996.7,1150.0,260.0,1491.0,0.0
2024-01-04 16:15:00,,916.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 16:30:00,,916.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 16:45:00,,916.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 17:00:00,2139.0,881.0,3999.95,2645.2,0.0,0.0,0.0,0.0,772.0,959.6,171.1,1909.55,0.0,38.1,0.0,0.0,144.1,821.1,832.0,460.0,2045.5,0.0
2024-01-04 17:15:00,,888.3,,,,7.3,,,,,,,,,,,,,,,,
2024-01-04 17:30:00,,881.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 17:45:00,,881.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 18:00:00,2269.0,832.4,3989.22,2445.9,0.0,4.4,0.0,0.0,70.0,692.1,0.0,1309.5,0.0,508.1,0.0,409.0,0.0,1543.0,1039.0,608.0,1718.3,0.0
2024-01-04 18:15:00,,831.5,,,,3.5,,,,,,,,,,,,,,,,
2024-01-04 18:30:00,,828.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 18:45:00,,828.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 19:00:00,1374.33,1024.4,3910.64,2203.1,0.0,45.4,0.0,0.0,189.0,529.3,0.0,726.15,0.0,197.0,0.0,428.0,0.0,3012.8,13.5,419.0,800.1,0.0
2024-01-04 19:15:00,,1003.9,,,,16.4,,,,,,,,,,,,,,,,
2024-01-04 19:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 19:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 20:00:00,1275.23,1035.4,2897.53,1609.7,0.0,57.3,0.0,0.0,458.0,679.5,0.0,164.75,0.0,141.6,0.0,1208.0,0.0,3330.35,80.25,373.0,1067.0,0.0
2024-01-04 20:15:00,,1009.3,,,,31.1,,,,,,,,,,,,,,,,
2024-01-04 20:30:00,,1000.0,,,,22.0,,,,,,,,,,,,,,,,
2024-01-04 20:45:00,,1007.8,,,,12.8,,,,,,,,,,,,,,,,
2024-01-04 21:00:00,1228.98,1001.7,1568.15,1462.0,0.0,1.7,0.0,185.1,367.0,445.6,0.0,290.9,0.0,88.1,0.0,1686.0,0.0,3136.0,2.0,566.0,709.6,0.0
2024-01-04 21:15:00,,1001.6,,,,1.6,,,,,,,,,,,,,,,,
2024-01-04 21:30:00,,1007.8,,,,7.8,,,,,,,,,,,,,,,,
2024-01-04 21:45:00,,1013.0,,,,13.0,,,,,,,,,,,,,,,,
2024-01-04 22:00:00,941.6,1000.0,867.15,1046.3,0.0,0.0,0.0,170.0,334.0,227.0,0.0,903.0,0.0,0.0,0.0,2053.0,0.0,3280.55,0.0,599.0,375.2,0.0
2024-01-04 22:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 22:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 22:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-04 23:00:00,716.0,770.2,0.0,912.1,0.0,2.2,351.03,235.9,229.0,600.0,0.0,357.75,451.0,0.0,600.0,381.0,240.3,3719.35,1029.25,510.0,239.0,0.0
2024-01-04 23:15:00,,773.7,,,,5.2,,,,,,,,,,,,,,,,
2024-01-04 23:30:00,,773.0,,,,3.0,,,,,,,,,,,,,,,,
2024-01-04 23:45:00,,779.5,,,,8.5,,,,,,,,,,,,,,,,
2024-01-05 00:00:00,473.08,806.0,0.0,722.4,0.0,33.6,301.45,263.5,1418.0,979.0,0.0,297.5,296.0,74.4,615.0,426.0,166.0,4032.1,952.3,576.0,124.4,0.0
2024-01-05 00:15:00,,849.3,,,,51.1,,,,,,,,,,,,,,,,
2024-01-05 00:30:00,,855.1,,,,9.1,,,,,,,,,,,,,,,,
2024-01-05 00:45:00,,849.6,,,,3.6,,,,,,,,,,,,,,,,
2024-01-05 01:00:00,276.3,1000.0,0.0,609.6,0.0,0.0,71.7,317.2,2118.0,975.0,0.0,7.25,116.0,0.0,615.0,670.0,145.8,4314.5,543.9,407.0,57.4,0.0
2024-01-05 01:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 01:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 01:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 02:00:00,274.6,1000.0,0.0,446.4,0.0,0.0,289.23,238.1,1701.0,975.0,0.0,6.5,0.0,5.9,615.0,462.0,109.2,4394.0,262.05,121.0,0.0,0.0
2024-01-05 02:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 02:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 02:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 03:00:00,0.0,1000.0,0.0,90.5,331.5,0.0,583.75,22.8,1235.0,975.0,0.0,29.5,0.0,315.3,566.0,456.0,0.1,4523.0,410.85,320.0,0.3,0.0
2024-01-05 03:15:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 03:30:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 03:45:00,,1000.0,,,,0.0,,,,,,,,,,,,,,,,
2024-01-05 04:00:00,0.0,1003.1,0.0,3.0,1477.35,3.1,754.68,908.5,607.0,977.0,0.0,33.75,0.0,1290.9,519.0,416.0,0.0,4686.0,1061.0,633.0,0.0,0.0
2024-01-05 04:15:00,,1004.5,,,,4.5,,,,,,,,,,,,,,,,
2024-01-05 04:30:00,,1016.4,,,,16.4,,,,,,,,,,,,,,,,
2024-01-05 04:45:00,,1052.8,,,,194.5,,,,,,,,,,,,,,,,
2024-01-05 05:00:00,0.0,1000.0,0.0,2.0,1330.85,0.0,754.05,738.3,75.0,977.0,0.0,207.0,0.0,1123.7,519.0,480.0,0.0,4286.05,611.25,564.0,0.0,0.0
2024-01-05 05:15:00,,1044.0,,,,44.0,,,,,,,,,,,,,,,,
2024-01-05 05:30:00,,1045.4,,,,113.5,,,,,,,,,,,,,,,,
2024-01-05 05:45:00,,1033.8,,,,285.1,,,,,,,,,,,,,,,,
2024-01-05 06:00:00,0.0,1363.4,0.0,3.0,819.28,1038.4,772.54,588.3,453.0,982.0,0.0,163.0,0.0,1171.6,519.0,106.0,0.0,3482.55,1080.9,509.0,0.0,0.0
2024-01-05 06:15:00,,1297.9,,,,1073.6,,,,,,,,,,,,,,,,
2024-01-05 06:30:00,,1142.4,,,,1083.0,,,,,,,,,,,,,,,,
2024-01-05 06:45:00,,1099.1,,,,1087.2,,,,,,,,,,,,,,,,
2024-01-05 07:00:00,82.7,967.2,45.05,119.9,281.7,1019.2,52.25,222.4,428.0,1000.0,0.0,381.25,0.0,1070.3,519.0,41.0,0.0,2910.5,885.5,269.0,0.0,0.0
2024-01-05 07:15:00,,872.2,,,,1045.0,,,,,,,,,,,,,,,,
2024-01-05 07:30:00,,842.6,,,,1040.4,,,,,,,,,,,,,,,,
2024-01-05 07:45:00,,815.1,,,,1039.8,,,,,,,,,,,,,,,,
2024-01-05 08:00:00,445.7,1025.9,0.0,160.2,0.0,1069.1,383.32,11.6,820.0,1000.0,0.0,352.85,0.0,964.7,519.0,164.0,0.0,1190.6,408.75,140.0,0.0,0.0
2024-01-05 08:15:00,,1049.8,,,,1055.4,,,,,,,,,,,,,,,,
2024-01-05 08:30:00,,913.3,,,,1069.8,,,,,,,,,,,,,,,,
2024-01-05 08:45:00,,939.4,,,,1106.9,,,,,,,,,,,,,,,,
2024-01-05 09:00:00,713.8,189.6,0.0,619.0,0.0,1189.6,536.23,0.0,670.0,1000.0,0.0,722.3,1.0,880.7,519.0,0.0,0.0,855.3,0.0,43.0,0.0,0.0
2024-01-05 09:15:00,,228.8,,,,1189.0,,,,,,,,,,,,,,,,
2024-01-05 09:30:00,,271.1,,,,1166.1,,,,,,,,,,,,,,,,
2024-01-05 09:45:00,,306.3,,,,1153.6,,,,,,,,,,,,,,,,
2024-01-05 10:00:00,534.0,1117.0,0.0,502.4,466.88,1344.4,469.63,0.0,814.0,993.0,0.0,681.2,19.0,889.0,519.0,0.0,0.0,198.45,0.0,82.0,0.0,0.0
2024-01-05 10:15:00,,1147.8,,,,1362.8,,,,,,,,,,,,,,,,
2024-01-05 10:30:00,,1344.6,,,,1371.8,,,,,,,,,,,,,,,,
2024-01-05 10:45:00,,1269.6,,,,1383.0,,,,,,,,,,,,,,,,
2024-01-05 11:00:00,224.7,444.0,50.0,91.8,262.7,1358.6,400.28,39.0,1290.0,968.0,0.0,513.3,69.0,986.4,519.0,0.0,0.0,1341.35,0.0,0.0,0.0,0.0
2024-01-05 11:15:00,,561.2,,,,1318.4,,,,,,,,,,,,,,,,
2024-01-05 11:30:00,,605.3,,,,1266.3,,,,,,,,,,,,,,,,
2024-01-05 11:45:00,,580.1,,,,1319.2,,,,,,,,,,,,,,,,
2024-01-05 12:00:00,0.0,887.1,13.2,148.0,702.63,1529.7,546.0,130.1,1127.0,929.0,0.0,603.75,194.0,1112.8,519.0,0.0,0.0,2032.65,98.5,0.0,0.0,0.0
2024-01-05 12:15:00,,886.7,,,,1554.7,,,,,,,,,,,,,,,,
2024-01-05 12:30:00,,914.3,,,,1516.7,,,,,,,,,,,,,,,,
2024-01-05 12:45:00,,915.8,,,,1569.2,,,,,,,,,,,,,,,,
2024-01-05 13:00:00,139.8,717.2,67.0,70.5,399.33,1436.4,287.01,27.8,940.0,908.0,0.0,267.5,34.0,967.9,519.0,0.0,0.0,1634.0,350.15,58.0,0.0,0.0
2024-01-05 13:15:00,,737.3,,,,1420.4,,,,,,,,,,,,,,,,
2024-01-05 13:30:00,,749.2,,,,1409.6,,,,,,,,,,,,,,,,
2024-01-05 13:45:00,,791.6,,,,1386.6,,,,,,,,,,,,,,,,
2024-01-05 14:00:00,196.8,1830.5,0.0,53.8,208.6,1059.5,486.95,23.0,505.0,882.0,0.0,709.0,11.0,951.6,519.0,0.0,0.0,2250.8,130.2,70.0,0.0,0.0
2024-01-05 14:15:00,,1846.8,,,,1057.0,,,,,,,,,,,,,,,,
2024-01-05 14:30:00,,1800.2,,,,1063.7,,,,,,,,,,,,,,,,
2024-01-05 14:45:00,,1761.5,,,,1084.0,,,,,,,,,,,,,,,,
2024-01-05 15:00:00,333.58,1787.9,355.65,170.7,1.65,1139.7,50.0,16.7,516.0,859.0,0.0,1815.7,15.0,801.5,519.0,0.0,0.0,2246.7,0.0,82.0,0.0,0.0
2024-01-05 15:15:00,,1685.9,,,,1145.8,,,,,,,,,,,,,,,,
2024-01-05 15:30:00,,1659.3,,,,1144.8,,,,,,,,,,,,,,,,
2024-01-05 15:45:00,,1595.4,,,,1163.4,,,,,,,,,,,,,,,,
2024-01-05 16:00:00,384.38,1927.5,2133.68,226.2,0.0,1067.3,50.0,0.0,1152.0,845.0,0.0,1943.9,530.0,788.0,519.0,50.0,0.0,1536.35,0.0,0.0,0.0,0.0
2024-01-05 16:15:00,,1808.3,,,,1094.3,,,,,,,,,,,,,,,,
2024-01-05 16:30:00,,1758.8,,,,1146.8,,,,,,,,,,,,,,,,
2024-01-05 16:45:00,,1751.2,,,,1179.8,,,,,,,,,,,,,,,,
2024-01-05 17:00:00,276.5,1882.1,865.34,381.7,168.98,1081.4,50.0,75.2,1519.0,830.0,0.0,919.9,899.0,633.1,519.0,688.0,0.0,668.05,955.25,0.0,0.0,0.0
2024-01-05 17:15:00,,1875.3,,,,1062.4,,,,,,,,,,,,,,,,
2024-01-05 17:30:00,,1732.1,,,,1061.9,,,,,,,,,,,,,,,,
2024-01-05 17:45:00,,1799.1,,,,1066.8,,,,,,,,,,,,,,,,
2024-01-05 18:00:00,229.93,527.0,130.79,250.5,62.05,1338.7,67.61,5.0,1237.0,822.0,0.0,787.05,346.0,697.8,519.0,424.0,0.0,466.9,573.75,0.0,0.0,0.0
2024-01-05 18:15:00,,583.2,,,,1203.3,,,,,,,,,,,,,,,,
2024-01-05 18:30:00,,699.2,,,,1199.9,,,,,,,,,,,,,,,,
2024-01-05 18:45:00,,747.1,,,,1200.8,,,,,,,,,,,,,,,,
2024-01-05 19:00:00,0.1,294.1,0.0,280.9,201.98,1286.7,526.01,0.0,1205.0,814.0,0.0,268.25,455.0,730.1,519.0,492.0,15.8,668.8,257.5,0.0,0.1,0.0
2024-01-05 19:15:00,,398.1,,,,1218.4,,,,,,,,,,,,,,,,
2024-01-05 19:30:00,,446.2,,,,1168.2,,,,,,,,,,,,,,,,
2024-01-05 19:45:00,,496.8,,,,1191.7,,,,,,,,,,,,,,,,
2024-01-05 20:00:00,0.0,1130.2,6.8,0.0,942.53,1462.2,199.99,60.7,1315.0,811.0,0.0,123.0,474.0,789.3,519.0,233.0,40.4,1369.2,118.1,0.0,6.2,0.0
2024-01-05 20:15:00,,1154.9,,,,1294.8,,,,,,,,,,,,,,,,
2024-01-05 20:30:00,,1232.6,,,,1185.3,,,,,,,,,,,,,,,,
2024-01-05 20:45:00,,1260.1,,,,1218.7,,,,,,,,,,,,,,,,
2024-01-05 21:00:00,0.0,849.1,64.89,42.8,824.88,1107.9,89.0,42.7,1136.0,809.0,0.0,527.3,322.0,913.6,519.0,291.0,122.7,1195.1,249.0,0.0,104.8,0.0
2024-01-05 21:15:00,,841.4,,,,1062.7,,,,,,,,,,,,,,,,
2024-01-05 21:30:00,,770.2,,,,1106.7,,,,,,,,,,,,,,,,
