,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2024-09-21 22:00:00+02:00,141.500,232.000,459.000,36.750,0.000,,0.000,9.000,10.500,,1443.250,35.500,19.750,0.000,14.500,15.500
2024-09-21 23:00:00+02:00,141.750,232.000,450.250,36.500,0.000,,0.000,9.000,10.000,,1448.250,34.750,20.000,0.000,13.500,22.000
2024-09-22 00:00:00+02:00,134.750,217.750,517.000,37.750,0.000,,0.000,8.750,10.000,,1439.000,35.750,19.000,0.000,14.750,21.500
2024-09-22 01:00:00+02:00,136.500,231.500,438.250,37.000,0.000,,0.000,8.000,10.000,,1472.250,35.750,19.000,0.000,14.500,27.250
2024-09-22 02:00:00+02:00,132.250,223.250,426.750,37.500,0.000,0.000,0.000,8.250,10.000,,1503.500,34.250,18.000,0.000,13.750,19.000
2024-09-22 03:00:00+02:00,128.000,230.000,424.000,37.250,0.000,,0.000,9.000,9.000,,1510.500,35.250,17.750,0.000,13.750,15.500
2024-09-22 04:00:00+02:00,128.000,227.500,425.750,37.000,0.000,,0.000,9.000,9.000,,1530.000,34.500,18.000,0.000,13.250,14.250
2024-09-22 05:00:00+02:00,128.500,233.750,427.000,36.500,0.000,,0.000,9.000,9.000,,1560.000,34.750,18.500,0.000,13.250,15.250
2024-09-22 06:00:00+02:00,130.250,231.750,428.750,35.500,0.000,,0.000,9.000,9.000,,1568.750,35.500,19.000,28.500,14.750,17.000
2024-09-22 07:00:00+02:00,139.000,228.250,463.250,35.750,0.000,,0.000,9.000,9.000,,1583.000,36.000,18.500,494.500,13.250,20.000
2024-09-22 08:00:00+02:00,138.750,220.750,509.750,35.000,0.000,,0.000,9.000,9.000,,1602.500,39.250,18.750,1506.250,13.000,20.000
2024-09-22 09:00:00+02:00,139.000,225.000,503.250,29.000,0.000,0.000,0.000,9.000,7.750,,1611.750,46.750,19.000,2382.750,12.750,6.500
2024-09-22 10:00:00+02:00,139.000,215.750,349.500,28.500,0.000,,0.000,9.000,7.250,,1612.500,50.500,17.250,2790.750,14.000,5.500
2024-09-22 11:00:00+02:00,138.250,216.500,391.250,28.500,0.000,,0.000,9.000,8.000,,1474.500,56.750,15.250,2949.750,10.500,9.250
2024-09-22 12:00:00+02:00,138.000,214.000,299.500,29.750,0.000,,0.000,9.000,8.000,,1455.250,59.000,15.000,2977.750,11.000,15.750
2024-09-22 13:00:00+02:00,138.000,217.000,245.250,29.500,0.000,,0.000,9.000,8.000,,1459.250,57.750,15.000,2926.250,11.000,20.000
2024-09-22 14:00:00+02:00,138.000,217.000,367.000,28.500,0.000,,0.000,9.000,8.000,,1514.750,50.000,15.000,2695.750,14.250,22.500
2024-09-22 15:00:00+02:00,138.000,214.250,389.500,27.500,0.000,0.000,0.000,9.000,8.000,,1570.000,40.750,15.000,2342.000,13.500,22.750
2024-09-22 16:00:00+02:00,138.000,276.250,418.250,28.750,0.000,,0.000,9.000,8.000,,1616.250,36.250,16.250,1658.250,13.750,27.250
2024-09-22 17:00:00+02:00,139.750,328.750,488.500,34.000,0.000,,0.000,8.500,8.000,,1638.000,36.250,18.500,645.250,12.000,31.250
2024-09-22 18:00:00+02:00,139.500,344.250,577.500,32.500,0.000,,0.000,9.000,8.000,,1647.750,36.500,19.000,50.250,12.250,28.250
2024-09-22 19:00:00+02:00,140.500,346.000,613.500,34.500,0.000,,0.000,9.000,8.000,,1667.750,35.000,19.000,0.750,12.250,31.250
2024-09-22 20:00:00+02:00,140.250,332.750,548.000,29.750,0.000,,0.000,9.000,8.000,,1657.250,35.250,19.000,0.000,12.000,57.500
2024-09-22 21:00:00+02:00,111.750,310.750,549.500,26.250,0.000,,0.000,9.000,8.000,,1655.250,35.250,19.000,0.000,14.250,78.500
2024-09-22 22:00:00+02:00,132.750,258.250,539.250,0.000,0.000,,0.000,9.000,8.000,,1655.500,35.000,19.000,0.250,13.750,70.000
2024-09-22 23:00:00+02:00,139.750,231.750,419.000,0.000,0.000,,0.000,8.750,8.000,,1655.250,34.250,18.500,0.000,14.500,67.750
2024-09-23 00:00:00+02:00,128.750,223.250,414.250,0.000,0.000,,0.000,8.000,7.000,,1655.250,36.000,19.000,0.000,14.250,78.250
2024-09-23 01:00:00+02:00,128.000,224.750,425.750,0.000,0.000,,0.000,8.250,7.000,,1655.500,36.000,19.000,0.000,14.250,72.000
2024-09-23 02:00:00+02:00,126.000,224.000,423.000,0.000,0.000,,0.250,8.250,7.000,,1656.750,34.750,19.000,0.000,14.500,74.750
2024-09-23 03:00:00+02:00,118.500,224.500,417.750,0.000,0.000,,1.000,8.500,7.000,,1664.500,35.250,17.250,0.000,13.250,97.750
2024-09-23 04:00:00+02:00,118.750,223.750,399.000,0.000,0.000,,1.000,9.000,7.000,,1661.250,34.250,17.250,0.000,13.250,106.000
2024-09-23 05:00:00+02:00,122.500,253.250,537.250,0.000,0.000,,1.000,9.000,7.000,,1670.750,34.500,19.000,0.000,13.750,97.000
2024-09-23 06:00:00+02:00,140.000,318.750,554.000,0.000,0.000,,1.000,8.750,7.000,,1699.250,36.250,18.750,28.750,13.250,108.000
2024-09-23 07:00:00+02:00,139.250,341.250,538.000,0.000,0.000,,1.000,8.000,7.000,,1720.500,36.000,18.000,483.500,13.000,92.750
2024-09-23 08:00:00+02:00,138.500,321.750,488.250,0.000,0.000,,1.000,8.000,7.000,,1720.500,38.750,17.500,1481.250,13.250,63.250
2024-09-23 09:00:00+02:00,134.250,264.750,555.500,0.000,0.000,0.000,0.000,8.500,7.000,,1719.000,46.500,18.250,2384.750,15.000,31.000
2024-09-23 10:00:00+02:00,124.000,229.500,491.000,0.000,0.000,0.000,0.000,8.000,6.750,,1713.250,51.000,18.500,2914.250,13.250,31.750
2024-09-23 11:00:00+02:00,124.000,213.750,467.750,0.000,0.000,0.000,0.000,7.500,6.250,,1727.750,56.750,17.000,3208.000,13.750,57.750
2024-09-23 12:00:00+02:00,125.000,212.500,573.500,0.000,0.000,,0.000,8.000,6.000,,1752.500,59.250,15.500,3253.250,13.250,85.000
2024-09-23 13:00:00+02:00,127.500,208.000,587.500,0.000,0.250,,0.000,8.000,6.000,,1775.750,58.000,16.000,3162.500,12.250,94.250
2024-09-23 14:00:00+02:00,127.250,208.000,604.000,0.000,0.000,,0.000,8.250,6.000,,1801.500,51.250,15.250,2935.500,13.750,89.750
2024-09-23 15:00:00+02:00,127.000,231.250,676.000,0.000,0.000,,0.000,8.000,6.000,,1817.500,40.000,16.000,2457.000,13.250,78.250
2024-09-23 16:00:00+02:00,127.000,298.500,758.500,0.000,0.000,0.000,0.000,8.000,6.000,,1803.000,39.000,17.750,1607.000,12.500,76.750
2024-09-23 17:00:00+02:00,137.500,342.500,923.000,0.000,0.000,,0.000,8.000,6.000,,1838.250,36.750,19.750,597.250,13.500,65.500
2024-09-23 18:00:00+02:00,139.250,345.750,1009.500,0.000,0.000,,0.000,7.750,7.000,,1855.750,36.250,20.250,45.500,11.500,71.500
2024-09-23 19:00:00+02:00,139.750,345.500,1053.250,0.000,0.000,,0.000,8.000,7.000,,1881.750,35.250,21.000,2.750,12.500,103.500
2024-09-23 20:00:00+02:00,141.000,343.000,968.500,0.000,0.000,,0.000,8.000,7.000,,1907.000,35.000,20.750,1.000,13.000,129.000
2024-09-23 21:00:00+02:00,141.000,318.750,874.500,0.000,0.000,,0.000,8.000,7.000,,1914.750,35.500,21.000,0.000,13.250,138.000
2024-09-23 22:00:00+02:00,142.000,262.750,837.250,0.000,0.000,0.000,0.000,8.000,7.000,,1918.500,35.500,20.000,0.000,13.000,141.500
2024-09-23 23:00:00+02:00,141.000,257.750,714.500,0.000,0.000,,0.000,8.000,7.000,,1919.750,34.250,20.000,0.000,13.250,145.500
2024-09-24 00:00:00+02:00,129.250,261.500,753.250,0.000,0.000,,0.000,8.000,7.000,,1919.750,46.750,18.000,0.000,12.250,136.750
2024-09-24 01:00:00+02:00,128.000,252.750,569.750,0.000,0.000,,0.000,8.000,7.000,,1920.750,46.750,17.000,0.000,13.250,151.000
2024-09-24 02:00:00+02:00,125.750,257.500,558.500,0.000,0.000,,0.000,8.000,7.000,,1919.750,45.500,17.000,0.000,13.000,154.000
2024-09-24 03:00:00+02:00,117.250,254.000,560.500,0.000,0.000,,0.000,8.000,7.000,,1920.250,46.000,17.000,0.000,12.000,145.500
2024-09-24 04:00:00+02:00,117.250,254.250,565.500,0.000,0.000,,0.000,8.000,7.000,,1922.500,45.000,17.000,0.000,11.000,122.000
2024-09-24 05:00:00+02:00,120.500,268.500,763.500,0.000,0.000,,0.000,8.000,7.000,,1923.000,45.250,17.500,0.000,11.250,114.500
2024-09-24 06:00:00+02:00,131.750,318.000,935.750,0.000,0.000,,0.000,8.000,7.000,,1920.250,46.750,18.750,29.250,11.000,91.250
2024-09-24 07:00:00+02:00,135.750,356.500,768.500,0.000,0.000,,0.000,7.250,7.250,,1922.000,47.250,18.250,468.250,10.500,87.500
2024-09-24 08:00:00+02:00,141.250,357.250,754.250,0.000,0.000,,0.000,7.750,8.750,,1922.500,49.500,19.000,1308.750,11.500,31.000
2024-09-24 09:00:00+02:00,141.500,322.750,696.500,0.000,0.000,,0.000,8.000,9.000,,1920.000,56.750,19.000,2004.000,11.750,24.250
2024-09-24 10:00:00+02:00,134.500,263.250,618.750,0.000,0.000,0.000,0.000,8.000,10.000,,1919.750,61.750,18.000,2332.250,11.750,20.000
2024-09-24 11:00:00+02:00,127.000,216.500,635.500,0.000,0.000,0.000,0.000,8.000,10.000,,1921.500,66.750,15.750,2368.750,9.000,11.500
2024-09-24 12:00:00+02:00,127.250,212.500,611.250,0.000,0.000,,0.000,8.000,10.000,,1921.000,70.250,15.500,2248.500,11.500,21.000
2024-09-24 13:00:00+02:00,127.250,203.250,516.750,0.000,0.000,,0.000,8.000,10.000,,1918.750,68.750,12.500,2123.250,11.500,21.750
2024-09-24 14:00:00+02:00,127.750,225.000,605.750,0.000,0.000,,0.000,8.000,10.000,,1919.000,61.500,14.250,1860.000,12.000,11.250
2024-09-24 15:00:00+02:00,127.250,275.750,633.250,0.000,0.000,,0.000,8.000,10.000,,1921.000,51.750,17.250,1390.000,12.000,4.750
2024-09-24 16:00:00+02:00,131.500,319.750,681.750,0.000,0.000,,0.000,8.000,10.000,,1922.500,47.250,17.000,849.250,12.000,9.000
2024-09-24 17:00:00+02:00,140.000,338.250,760.000,0.000,0.000,0.000,0.000,7.500,10.000,,1925.500,46.750,17.750,303.000,11.000,8.750
2024-09-24 18:00:00+02:00,140.500,355.500,856.250,0.000,0.000,,0.000,8.000,10.250,,1929.250,46.500,19.000,25.000,11.000,9.250
2024-09-24 19:00:00+02:00,140.250,352.500,892.250,0.000,0.000,,0.000,8.000,11.000,,1929.750,46.500,20.000,0.000,10.250,5.000
2024-09-24 20:00:00+02:00,141.000,351.000,857.000,0.000,0.000,,0.000,8.000,11.000,,1926.250,46.000,20.250,0.000,10.500,7.750
2024-09-24 21:00:00+02:00,140.500,320.750,839.750,0.000,0.000,,0.000,8.000,11.000,,1925.750,46.250,20.000,0.000,12.000,5.250
2024-09-24 22:00:00+02:00,140.750,260.500,762.750,0.000,0.000,,0.000,8.000,11.000,,1927.250,45.750,19.500,0.000,11.250,2.000
2024-09-24 23:00:00+02:00,141.500,260.500,541.000,0.000,0.000,0.000,0.000,8.000,9.250,,1924.750,45.250,19.000,0.000,12.250,2.750
2024-09-25 00:00:00+02:00,130.000,250.250,504.750,0.000,0.000,,0.000,8.000,9.000,,1928.250,40.500,18.000,0.000,12.000,5.000
2024-09-25 01:00:00+02:00,128.000,226.250,506.750,0.000,0.000,,0.000,8.000,9.000,,1932.000,41.000,18.500,0.000,10.750,4.500
2024-09-25 02:00:00+02:00,126.250,222.750,499.500,0.000,0.000,,0.000,8.000,9.000,,1933.250,39.500,18.250,0.000,11.500,3.000
2024-09-25 03:00:00+02:00,116.750,225.750,507.500,0.000,0.000,,0.000,8.000,9.000,,1936.250,40.500,18.000,0.000,10.250,2.000
2024-09-25 04:00:00+02:00,116.750,235.500,548.000,0.000,0.000,,0.000,8.000,9.000,,1934.750,39.000,18.000,0.000,10.500,2.250
2024-09-25 05:00:00+02:00,119.000,260.750,778.000,0.000,0.000,0.000,0.000,8.000,8.000,,1933.000,40.000,18.000,0.000,10.500,1.750
2024-09-25 06:00:00+02:00,134.250,324.250,925.750,0.000,0.000,,0.000,8.000,6.000,,1930.250,41.500,18.750,18.000,11.000,2.750
2024-09-25 07:00:00+02:00,136.500,350.500,840.250,0.000,0.000,,0.000,8.000,7.000,,1927.750,41.000,18.750,272.750,11.000,5.500
2024-09-25 08:00:00+02:00,137.750,356.500,817.500,0.000,0.000,,0.000,8.000,6.000,,1928.750,43.500,19.250,685.250,11.000,5.750
2024-09-25 09:00:00+02:00,137.250,316.750,698.750,0.000,0.000,0.000,0.000,7.750,6.000,,1931.750,50.750,18.000,1035.500,11.500,2.500
2024-09-25 10:00:00+02:00,126.250,236.750,684.000,0.000,0.000,,0.000,8.000,6.000,,1931.500,57.250,16.250,1189.000,11.500,2.000
2024-09-25 11:00:00+02:00,124.250,220.750,667.250,0.000,0.000,,0.000,8.000,6.000,,1928.500,62.750,15.500,1271.500,10.500,1.000
2024-09-25 12:00:00+02:00,126.750,216.250,526.750,0.000,0.000,0.000,0.000,8.000,8.500,,1925.750,65.250,16.250,1663.500,10.500,1.000
2024-09-25 13:00:00+02:00,128.000,214.250,546.750,0.000,0.000,,0.000,8.000,11.750,,1925.000,63.250,16.250,1752.750,10.250,3.500
2024-09-25 14:00:00+02:00,128.000,208.500,615.500,0.000,0.000,,0.000,8.000,12.000,,1926.750,60.750,17.250,1749.750,11.750,7.750
2024-09-25 15:00:00+02:00,128.000,221.250,698.000,0.000,0.000,,0.000,8.000,12.000,,1925.000,45.000,17.500,1470.750,11.750,12.250
2024-09-25 16:00:00+02:00,130.250,318.250,818.500,0.000,0.000,,0.000,8.000,12.000,,1924.000,40.500,17.000,1062.500,11.500,22.250
2024-09-25 17:00:00+02:00,140.500,355.250,877.000,0.000,0.000,,0.000,8.000,12.000,,1930.500,41.000,19.000,434.750,11.750,19.000
2024-09-25 18:00:00+02:00,140.250,352.750,913.250,0.000,0.000,0.000,0.000,8.000,12.000,,1932.750,40.750,20.500,30.250,11.250,30.500
2024-09-25 19:00:00+02:00,141.000,358.000,927.500,0.000,0.000,,0.000,7.750,12.000,,1932.750,40.000,21.500,1.000,12.250,71.250
2024-09-25 20:00:00+02:00,141.000,350.250,874.750,0.000,0.000,,0.000,8.000,11.750,,1931.500,40.250,21.750,0.250,11.250,133.500
2024-09-25 21:00:00+02:00,141.500,323.750,751.250,0.000,0.000,,0.000,8.000,11.000,,1930.000,40.250,21.500,0.000,12.250,145.250
2024-09-25 22:00:00+02:00,141.250,254.500,782.500,0.000,0.000,,0.000,8.000,11.000,,1930.000,41.250,21.000,0.000,12.250,163.250
2024-09-25 23:00:00+02:00,141.250,262.500,544.000,0.000,0.000,,0.000,8.000,8.750,,1930.000,39.500,21.000,0.000,12.750,169.500
2024-09-26 00:00:00+02:00,130.000,231.500,476.750,0.000,0.000,0.000,0.000,8.000,7.000,,1931.250,42.250,19.500,0.000,12.500,166.750
2024-09-26 01:00:00+02:00,128.000,219.000,397.250,0.000,0.000,0.000,0.000,8.000,7.000,,1930.500,45.250,19.250,0.000,13.250,185.250
2024-09-26 02:00:00+02:00,126.500,218.750,363.750,0.000,0.000,,0.000,8.000,7.000,,1930.000,45.250,18.250,0.000,13.500,198.500
2024-09-26 03:00:00+02:00,117.500,216.750,378.250,0.000,0.000,,0.000,8.000,7.000,,1930.500,46.000,18.000,0.000,12.500,193.500
2024-09-26 04:00:00+02:00,117.250,216.000,394.750,0.000,0.000,,0.000,8.000,7.000,,1930.500,45.250,18.500,0.000,12.250,195.250
2024-09-26 05:00:00+02:00,120.500,228.250,398.250,0.000,0.000,,0.000,8.000,7.000,,1929.750,45.750,19.250,0.000,10.500,217.000
2024-09-26 06:00:00+02:00,136.750,297.500,526.000,0.000,0.000,0.000,0.000,8.000,8.500,,1929.250,47.500,20.000,16.000,11.500,212.500
2024-09-26 07:00:00+02:00,140.250,332.500,526.250,0.000,0.000,,0.000,8.000,11.000,,1926.500,47.000,19.250,296.750,11.750,228.500
2024-09-26 08:00:00+02:00,141.000,333.000,502.250,0.000,0.000,,0.000,7.750,11.000,,1926.750,49.750,18.750,740.250,11.000,236.000
2024-09-26 09:00:00+02:00,141.000,266.750,599.500,0.000,0.000,,0.000,8.000,10.500,,1926.250,57.000,19.750,1213.500,12.000,230.000
2024-09-26 10:00:00+02:00,132.250,224.500,459.250,0.000,0.000,,0.000,8.000,9.500,,1927.250,62.250,19.250,1779.000,12.250,238.250
2024-09-26 11:00:00+02:00,128.000,220.500,302.750,0.000,0.000,,0.000,7.750,10.000,,1927.750,67.500,16.750,2055.000,12.250,247.250
2024-09-26 12:00:00+02:00,128.000,216.500,387.250,0.000,0.000,0.000,0.000,8.000,10.000,,1928.000,70.500,16.750,2208.750,11.250,240.750
2024-09-26 13:00:00+02:00,128.000,217.500,381.250,0.000,0.000,0.000,0.000,8.000,10.000,,1928.000,68.750,16.250,2181.750,14.500,249.500
2024-09-26 14:00:00+02:00,127.000,211.250,378.500,0.000,0.000,,0.000,8.000,10.000,,1927.250,62.000,16.500,1868.750,13.750,241.000
2024-09-26 15:00:00+02:00,125.750,248.500,443.000,0.000,0.000,,0.000,7.500,10.000,,1925.500,51.250,17.750,1316.000,12.500,234.750
2024-09-26 16:00:00+02:00,127.500,317.000,481.750,0.000,0.000,,0.000,7.250,9.250,,1925.250,48.500,18.250,780.500,12.000,226.250
2024-09-26 17:00:00+02:00,138.500,349.500,500.750,0.000,0.000,,0.000,7.750,9.000,,1925.500,46.750,18.000,333.500,10.750,233.000
2024-09-26 18:00:00+02:00,140.750,351.250,517.000,0.000,0.000,,0.500,7.000,9.000,,1926.000,46.000,19.500,25.750,11.000,228.000
2024-09-26 19:00:00+02:00,140.750,353.250,508.500,0.000,0.000,0.000,0.750,7.000,9.000,,1926.000,46.500,20.250,0.000,11.000,220.500
2024-09-26 20:00:00+02:00,141.000,345.500,499.500,0.000,0.000,,0.000,7.000,9.000,,1925.750,47.500,20.500,0.000,11.000,240.750
2024-09-26 21:00:00+02:00,135.500,276.000,489.750,0.000,0.000,,0.000,7.000,9.000,,1925.000,48.750,20.500,0.000,11.250,239.250
2024-09-26 22:00:00+02:00,117.750,226.750,379.750,0.000,0.000,,0.000,7.000,9.000,,1927.000,48.500,19.750,0.000,12.500,245.500
2024-09-26 23:00:00+02:00,97.500,236.250,298.250,0.000,0.000,,0.000,7.000,6.750,,1927.500,47.250,19.750,0.000,12.750,232.000
2024-09-27 00:00:00+02:00,87.500,224.750,292.250,0.000,0.000,,0.000,7.000,6.000,,1929.750,42.250,18.500,0.000,13.500,193.500
2024-09-27 01:00:00+02:00,87.000,220.750,255.750,0.000,0.000,0.000,0.000,7.000,6.000,,1928.750,45.000,18.000,0.000,13.000,168.750
2024-09-27 02:00:00+02:00,84.750,221.000,287.250,0.000,0.000,,0.000,7.000,6.000,,1927.750,45.500,17.750,0.000,13.500,94.500
2024-09-27 03:00:00+02:00,77.750,217.500,300.250,0.000,0.000,,0.000,7.250,6.000,,1928.250,46.000,17.750,0.000,12.750,16.750
2024-09-27 04:00:00+02:00,79.000,219.500,307.000,0.000,0.000,,0.000,7.000,6.000,,1928.000,46.000,17.250,0.000,11.500,30.250
2024-09-27 05:00:00+02:00,80.250,222.750,350.500,0.000,0.000,,0.000,7.000,6.000,,1927.250,46.250,17.000,0.000,11.500,43.500
2024-09-27 06:00:00+02:00,86.500,294.250,544.500,0.000,0.000,0.000,0.000,7.000,6.000,,1927.250,48.250,19.000,5.500,11.250,32.750
2024-09-27 07:00:00+02:00,87.750,324.000,603.500,0.000,0.000,0.000,0.000,7.000,6.000,,1925.750,49.250,18.500,132.250,12.000,20.500
2024-09-27 08:00:00+02:00,88.250,273.750,581.500,0.000,0.000,,0.000,8.000,6.000,,1925.500,50.250,18.500,383.250,11.500,32.250
2024-09-27 09:00:00+02:00,88.750,244.500,444.500,0.000,0.000,,0.000,7.750,6.000,,1927.250,56.750,18.750,722.250,11.750,28.250
2024-09-27 10:00:00+02:00,88.250,216.250,461.750,0.000,0.000,,0.000,8.000,6.000,,1926.500,63.000,16.000,1045.000,11.250,9.000
2024-09-27 11:00:00+02:00,88.250,216.250,322.750,0.000,0.000,,0.000,8.000,6.500,,1927.250,67.750,14.750,1481.000,12.500,5.000
2024-09-27 12:00:00+02:00,89.000,214.250,389.250,0.000,0.000,,0.000,8.000,7.000,,1926.000,70.250,16.750,1508.500,12.500,3.750
2024-09-27 13:00:00+02:00,89.000,213.500,465.250,0.000,0.000,0.000,0.000,7.250,7.000,,1924.750,69.750,17.500,1564.250,13.000,8.000
2024-09-27 14:00:00+02:00,88.000,213.250,384.750,0.000,0.000,0.000,0.000,7.750,7.000,,1925.500,61.000,16.500,1417.750,13.250,9.500
2024-09-27 15:00:00+02:00,86.000,213.000,403.000,0.000,0.000,,0.000,7.500,7.000,,1925.500,51.750,17.000,1112.000,14.000,18.000
2024-09-27 16:00:00+02:00,86.000,277.000,447.000,0.000,0.000,,0.000,7.250,7.000,,1926.000,47.250,17.500,765.500,13.250,10.750
2024-09-27 17:00:00+02:00,86.000,328.500,519.250,0.000,0.000,,0.000,7.750,7.000,,1927.000,47.750,17.750,275.500,11.250,14.000
2024-09-27 18:00:00+02:00,86.500,347.250,562.500,0.000,0.000,,0.000,7.500,7.000,,1926.500,47.250,18.750,18.750,11.750,30.750
2024-09-27 19:00:00+02:00,86.750,350.500,525.250,0.000,0.000,,0.000,7.000,7.000,,1925.250,46.750,19.500,0.000,11.500,54.250
2024-09-27 20:00:00+02:00,86.750,340.750,504.250,0.000,0.000,0.000,0.000,7.500,7.000,,1923.750,46.000,20.000,0.000,11.750,51.500
2024-09-27 21:00:00+02:00,86.750,249.750,387.250,0.000,0.000,,0.000,8.000,7.000,,1921.250,46.500,19.750,0.000,11.500,52.000
2024-09-27 22:00:00+02:00,86.000,220.000,285.500,0.000,0.000,,0.000,8.000,7.000,,1920.500,45.750,18.250,0.000,12.250,93.750
2024-09-27 23:00:00+02:00,87.000,214.750,282.000,0.000,0.000,,0.000,8.000,7.000,,1920.500,45.750,18.500,0.000,12.250,125.500
2024-09-28 00:00:00+02:00,86.500,223.750,317.750,0.000,0.000,,0.000,8.000,7.000,,1921.000,46.250,17.750,0.000,13.750,107.000
2024-09-28 01:00:00+02:00,88.750,218.750,344.750,0.000,0.000,,0.000,8.000,7.000,,1922.000,45.750,17.500,0.000,13.250,71.750
2024-09-28 02:00:00+02:00,86.250,223.000,358.500,0.000,0.000,0.000,0.000,8.000,7.000,,1922.750,44.500,18.000,0.000,13.750,47.000
2024-09-28 03:00:00+02:00,79.250,223.750,332.000,0.000,0.000,,0.000,8.000,7.000,,1922.750,45.250,17.000,0.000,13.250,69.000
2024-09-28 04:00:00+02:00,79.250,222.250,352.000,0.000,0.000,,0.000,8.000,7.000,,1923.000,44.500,16.500,0.000,12.500,81.000
2024-09-28 05:00:00+02:00,80.000,222.250,338.750,0.000,0.000,,0.000,8.000,7.000,,1922.250,44.500,17.250,0.000,13.250,63.750
2024-09-28 06:00:00+02:00,82.500,223.000,296.000,0.000,0.000,,0.000,8.000,7.000,,1923.500,46.000,18.000,13.500,12.750,50.750
2024-09-28 07:00:00+02:00,88.750,222.000,235.000,0.000,0.000,,0.000,8.000,7.000,,1909.500,46.750,15.000,212.500,11.500,43.500
2024-09-28 08:00:00+02:00,89.000,221.750,377.750,0.000,0.000,0.000,0.000,8.000,7.000,,1915.500,48.500,15.500,563.250,12.750,29.250
2024-09-28 09:00:00+02:00,89.250,220.250,414.000,0.000,0.000,,0.000,7.750,7.000,,1923.500,55.500,17.250,807.750,12.250,12.750
2024-09-28 10:00:00+02:00,89.000,223.000,451.750,0.000,0.000,,0.000,8.000,7.000,,1923.500,60.750,17.250,786.250,12.000,11.250
2024-09-28 11:00:00+02:00,89.000,220.000,482.250,0.000,0.000,,0.000,8.000,7.000,,1925.250,67.750,16.750,595.500,11.750,19.250
2024-09-28 12:00:00+02:00,89.000,219.750,408.500,0.000,0.000,0.000,0.000,8.000,7.000,,1926.250,69.500,16.000,541.500,11.750,30.500
2024-09-28 13:00:00+02:00,88.750,212.000,271.500,0.000,0.000,,0.000,8.000,7.000,,1927.000,68.500,15.750,469.250,13.000,37.250
2024-09-28 14:00:00+02:00,89.000,211.500,282.750,0.000,0.000,0.000,0.000,8.000,7.000,,1926.250,60.000,15.250,455.000,13.000,46.500
2024-09-28 15:00:00+02:00,88.000,211.250,367.250,0.000,0.000,,0.000,8.000,7.000,,1925.500,50.750,15.500,419.250,13.000,62.250
2024-09-28 16:00:00+02:00,88.500,229.250,343.750,0.000,0.000,,0.000,8.000,7.000,,1925.500,46.750,15.250,369.500,13.000,82.250
2024-09-28 17:00:00+02:00,88.250,283.250,489.500,0.000,0.000,,0.000,8.000,7.000,,1924.750,46.250,16.750,174.000,11.250,72.250
2024-09-28 18:00:00+02:00,88.250,303.000,601.750,0.000,0.000,,0.000,7.750,7.000,,1924.250,47.500,19.000,26.750,11.750,64.000
2024-09-28 19:00:00+02:00,88.000,323.000,565.250,0.000,0.000,,0.000,8.000,7.000,,1925.000,44.250,20.000,1.500,11.750,125.500
2024-09-28 20:00:00+02:00,88.000,221.250,426.750,0.000,0.000,,0.000,8.000,7.000,,1925.750,44.750,19.000,0.000,12.250,169.750
2024-09-28 21:00:00+02:00,88.500,180.750,393.250,0.000,0.000,,0.000,8.750,7.000,,1926.000,45.250,17.250,0.000,13.750,187.500
2024-09-28 22:00:00+02:00,89.000,173.500,385.750,0.000,0.000,,0.000,9.000,7.000,,1923.250,44.750,17.000,0.000,13.750,214.000
2024-09-28 23:00:00+02:00,89.250,178.500,343.500,0.000,0.000,,0.000,9.000,7.000,,1923.500,44.500,17.000,0.000,13.000,192.750
2024-09-29 00:00:00+02:00,89.500,177.750,378.000,0.000,0.000,,0.000,9.000,7.000,,1924.250,45.500,17.250,0.000,14.000,225.750
2024-09-29 01:00:00+02:00,86.750,180.250,366.750,0.000,0.000,,0.000,9.000,7.000,,1923.750,45.750,17.000,0.000,14.250,243.750
2024-09-29 02:00:00+02:00,86.250,180.000,329.250,0.000,0.000,,0.000,8.750,7.000,,1923.500,44.500,17.000,0.000,13.750,250.250
2024-09-29 03:00:00+02:00,80.000,178.250,331.750,0.000,0.000,,0.000,9.000,7.000,,1923.250,45.500,17.000,0.000,13.000,254.250
