,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Solar,Wind Onshore,Other renewable
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,
2021-11-16 22:00:00+01:00,4401.000,14455.250,10288.000,13133.250,280.500,,32.000,121.750,1415.750,1156.000,57.250,,8037.500,463.250,180.750,0.000,821.500,1465.500,1149.500,0.000,0.000,
2021-11-16 23:00:00+01:00,4342.250,14460.000,8926.000,12862.750,282.750,,32.250,217.500,2823.250,1155.500,30.500,,8034.500,450.000,174.000,0.000,809.250,2112.500,1468.500,0.000,0.000,
2021-11-17 00:00:00+01:00,4303.500,14445.000,7720.000,12629.750,286.750,,32.250,293.000,3132.500,1151.500,63.250,,8038.000,421.250,167.250,0.000,770.250,2463.750,1976.000,0.000,0.000,
2021-11-17 01:00:00+01:00,4285.750,14364.500,6919.250,12368.000,286.750,,33.000,219.750,4191.500,1156.500,40.250,,8024.000,420.000,166.250,0.000,762.500,3245.500,2765.750,0.000,0.000,
2021-11-17 02:00:00+01:00,4260.500,14074.000,6527.000,12182.250,283.000,,32.750,251.250,4754.250,1146.500,51.000,,8020.750,420.000,167.250,0.000,761.500,3966.000,3612.000,0.000,0.000,
2021-11-17 03:00:00+01:00,4260.000,14115.000,6403.000,12138.000,283.000,,32.250,134.000,4692.250,1132.750,109.250,,8015.750,420.000,167.750,0.000,758.250,4765.000,4487.500,0.000,0.000,
2021-11-17 04:00:00+01:00,4291.750,14429.500,6583.500,11906.000,283.000,,32.000,196.500,3962.000,1117.000,43.250,,8007.750,425.750,173.500,0.000,762.500,4896.500,5425.000,0.000,0.000,
2021-11-17 05:00:00+01:00,4333.000,14404.000,6955.500,12135.500,283.000,,32.000,218.750,2143.000,1103.500,63.000,,8008.250,435.250,177.500,0.000,800.000,5298.250,6123.750,0.000,0.000,
2021-11-17 06:00:00+01:00,4467.750,14415.000,8396.250,12241.000,283.000,,31.250,2041.500,493.500,1099.250,119.000,,8010.250,455.500,185.000,0.250,780.000,5330.750,6777.250,0.000,0.000,
2021-11-17 07:00:00+01:00,4652.250,14417.000,9766.000,12200.750,283.000,,31.000,2407.750,13.500,1107.750,242.250,,8012.500,457.000,184.000,49.250,800.750,5819.750,7789.750,0.000,0.000,
2021-11-17 08:00:00+01:00,4750.500,14415.500,9936.750,11918.000,280.250,,31.000,3001.000,96.500,1112.500,197.000,,8024.000,458.250,182.250,343.000,793.000,5627.250,8790.000,0.000,0.000,
2021-11-17 09:00:00+01:00,4710.000,14382.250,10180.250,11831.250,266.000,,31.000,3525.000,142.250,1108.250,280.000,,8022.000,462.000,182.000,1234.500,789.750,5222.750,9557.500,0.000,0.000,
2021-11-17 10:00:00+01:00,4641.000,13860.000,10577.750,11724.000,395.250,,30.250,3220.250,143.750,1111.500,303.250,,8014.250,462.000,182.750,2197.250,790.000,5304.250,10213.250,0.000,0.000,
2021-11-17 11:00:00+01:00,4594.500,13506.500,10615.500,11706.000,424.250,,31.000,2104.250,119.500,1121.250,483.750,,8021.750,464.500,182.000,2747.250,801.000,5608.000,10103.000,0.000,0.000,
2021-11-17 12:00:00+01:00,4536.500,13584.250,10662.250,11728.500,425.000,,31.000,1083.500,30.750,1139.250,311.500,,8010.250,466.500,185.000,2826.250,803.750,5375.750,10626.750,0.000,0.000,
2021-11-17 13:00:00+01:00,4483.000,14005.000,10767.500,11707.750,384.000,,31.000,553.250,101.750,1163.500,65.250,,8008.000,466.000,183.500,2709.250,807.250,5414.500,11701.000,0.000,0.000,
2021-11-17 14:00:00+01:00,4475.750,14103.500,10437.250,11688.000,266.250,,30.000,666.750,84.250,1159.500,88.500,,8003.750,466.500,185.500,1950.250,807.500,5599.000,12818.750,0.000,0.000,
2021-11-17 15:00:00+01:00,4497.000,14111.000,10659.000,11697.000,263.250,,27.250,1386.750,10.000,1161.250,43.250,,8008.750,467.000,185.000,743.250,808.250,5731.750,14047.000,0.000,0.000,
2021-11-17 16:00:00+01:00,4582.500,14194.500,10010.250,11678.500,267.500,,28.750,1125.750,510.000,1165.000,199.250,,8009.250,467.000,185.500,44.500,827.000,6226.250,14857.500,0.000,0.000,
2021-11-17 17:00:00+01:00,4685.500,14179.000,10511.250,11903.000,376.500,,30.000,1455.500,114.000,1165.500,177.250,,8008.250,466.750,184.000,1.000,829.250,6103.750,16214.000,0.000,0.000,
2021-11-17 18:00:00+01:00,4693.750,14153.250,9775.500,11893.250,431.000,,30.000,1089.250,370.000,1160.500,218.500,,7992.000,460.750,184.750,0.000,836.250,6078.000,17290.750,0.000,0.000,
2021-11-17 19:00:00+01:00,4650.000,14072.750,8625.750,11402.000,310.750,,30.000,854.500,144.500,1158.500,144.500,,7940.500,454.500,185.500,0.000,823.250,6013.250,17213.750,0.000,0.000,
2021-11-17 20:00:00+01:00,4518.500,14049.000,7560.750,10515.750,273.000,,30.250,534.750,584.500,1165.250,109.750,,7914.000,454.250,186.000,0.000,817.750,5900.000,17185.500,0.000,0.000,
2021-11-17 21:00:00+01:00,4402.500,13919.750,6357.000,9503.250,273.000,,31.000,454.750,2686.750,1161.750,126.750,,7903.250,443.750,184.000,0.000,812.500,5898.750,16956.500,0.000,0.000,
2021-11-17 22:00:00+01:00,4341.750,13866.500,5612.750,8733.500,273.750,,31.500,202.000,2871.500,1159.000,35.750,,7891.500,434.000,180.500,0.000,817.500,5975.000,17362.000,0.000,0.000,
2021-11-17 23:00:00+01:00,4302.000,13827.000,5094.000,7144.250,273.000,,32.000,131.750,3776.500,1157.250,35.500,,7809.000,400.750,165.750,0.000,822.250,5974.000,17913.000,0.000,0.000,
2021-11-18 00:00:00+01:00,4266.000,13309.250,4272.250,6488.500,273.000,,32.000,173.250,3723.000,1138.250,96.250,,7766.000,330.000,152.000,0.000,835.250,6068.750,19004.500,0.000,0.000,
2021-11-18 01:00:00+01:00,4252.250,12580.500,4367.500,5639.250,274.500,,32.500,171.000,4297.750,1138.000,129.500,,7771.000,336.000,156.750,0.000,825.250,5691.750,19133.750,0.000,0.000,
2021-11-18 02:00:00+01:00,4247.000,12081.000,4353.500,5766.750,273.250,,33.000,149.500,4542.000,1136.000,79.750,,7778.750,334.000,156.750,0.000,820.750,5385.000,18650.500,0.000,0.000,
2021-11-18 03:00:00+01:00,4257.750,12810.750,4381.500,6782.000,273.000,,33.000,138.750,4456.500,1127.250,82.750,,7790.250,333.500,156.250,0.000,824.750,5337.000,18724.750,0.000,0.000,
2021-11-18 04:00:00+01:00,4287.250,13535.500,4417.750,7357.000,273.000,,32.250,241.000,3894.250,1115.500,46.250,,7818.000,334.000,157.000,0.000,815.500,5202.500,19189.250,0.000,0.000,
2021-11-18 05:00:00+01:00,4327.000,13763.250,4622.000,7960.750,283.000,,32.000,1035.000,2136.750,1105.000,88.750,,7766.000,337.500,159.000,0.000,804.000,5315.750,19061.250,0.000,0.000,
2021-11-18 06:00:00+01:00,4470.250,13783.000,5835.500,9149.000,371.000,,31.250,2902.250,504.000,1091.500,89.000,,7785.250,386.000,177.250,0.250,790.500,5419.250,19225.750,0.000,0.000,
2021-11-18 07:00:00+01:00,4664.000,13775.500,6667.500,9639.000,369.500,,31.000,3421.000,114.500,1082.250,149.250,,7822.500,411.000,185.250,43.250,793.750,5466.000,19487.250,0.000,0.000,
2021-11-18 08:00:00+01:00,4742.750,13846.000,6820.000,9910.000,493.500,,31.000,3617.000,152.750,1079.750,228.750,,7788.750,417.750,185.750,1032.500,796.750,5551.500,19459.000,0.000,0.000,
2021-11-18 09:00:00+01:00,4703.250,13876.750,6755.750,10423.750,558.250,,30.250,1647.250,337.750,1074.250,73.250,,7767.500,424.250,185.000,3276.500,801.500,5873.000,19127.000,0.000,0.000,
2021-11-18 10:00:00+01:00,4640.250,13916.250,6422.500,10265.250,571.000,,30.000,734.250,265.250,1040.250,75.500,,7768.750,424.000,184.250,5257.000,801.250,6156.000,19133.000,0.000,0.000,
2021-11-18 11:00:00+01:00,4595.000,13865.250,6202.500,10213.500,571.750,,31.000,368.000,552.500,1037.750,66.750,,7763.000,413.500,181.250,6916.500,800.000,6163.500,20332.250,0.000,0.000,
2021-11-18 12:00:00+01:00,4470.500,13313.000,5790.500,9671.500,572.000,,30.500,251.000,950.000,1028.250,84.750,,7761.500,401.250,179.500,7209.500,859.000,5674.000,22454.500,0.000,0.000,
2021-11-18 13:00:00+01:00,4424.500,13456.000,5580.000,9060.250,571.750,,30.500,345.250,700.250,1031.500,181.000,,7759.250,398.500,182.500,6004.000,861.750,5193.750,23811.000,0.000,0.000,
2021-11-18 14:00:00+01:00,4452.250,13490.000,5551.750,8644.500,572.250,,31.000,522.000,425.500,1035.500,147.500,,7761.250,398.000,184.500,3903.250,862.750,5116.500,24865.250,0.000,0.000,
2021-11-18 15:00:00+01:00,4495.500,13483.750,5711.750,8689.750,572.000,,31.000,915.500,73.750,1045.500,109.250,,7761.500,396.000,183.250,1472.250,880.000,5043.250,26020.750,0.000,0.000,
2021-11-18 16:00:00+01:00,4579.250,13483.250,5817.750,8616.750,572.000,,31.500,1755.000,6.750,1055.750,84.500,,7747.000,406.750,189.250,104.250,890.000,5084.000,27513.000,0.000,0.000,
2021-11-18 17:00:00+01:00,4703.750,13425.250,6078.750,8280.000,571.750,,32.000,1758.250,78.000,1065.250,120.000,,7748.000,414.250,191.250,1.000,882.750,5087.500,28943.250,0.000,0.000,
2021-11-18 18:00:00+01:00,4697.750,13085.750,5919.000,8505.250,452.750,,32.000,1027.750,208.000,1064.000,85.500,,7715.500,412.000,188.250,0.000,883.500,5124.000,30431.500,0.000,0.000,
2021-11-18 19:00:00+01:00,4663.750,12755.250,5693.000,8409.000,273.000,,32.000,629.750,1228.000,1067.500,184.500,,7564.250,362.000,163.500,0.000,869.250,5208.750,30735.250,0.000,0.000,
2021-11-18 20:00:00+01:00,4549.000,12195.000,4818.250,7272.000,273.000,,32.000,263.500,1602.500,1071.000,117.000,,7460.250,333.500,153.250,0.000,856.250,5058.500,30906.500,0.000,0.000,
2021-11-18 21:00:00+01:00,4452.750,11640.750,4558.500,6449.750,273.000,,32.750,191.000,3508.250,1070.750,102.500,,7461.000,307.500,144.750,0.000,877.250,5008.000,30708.250,0.000,0.000,
2021-11-18 22:00:00+01:00,4390.000,11099.000,4114.500,6211.750,273.000,,33.000,229.000,4312.250,1074.750,152.250,,7471.000,305.000,144.500,0.000,881.750,4996.000,29020.750,0.000,0.000,
2021-11-18 23:00:00+01:00,4371.000,10600.750,4039.750,5741.750,273.000,,33.000,238.500,3996.500,1064.500,145.750,,7488.000,300.000,141.750,0.000,893.250,4983.500,28426.750,0.000,0.000,
2021-11-19 00:00:00+01:00,4335.500,10281.750,3939.000,4566.000,273.000,,33.000,205.750,4131.000,1066.750,179.750,,7355.750,320.000,141.000,0.000,875.250,5092.250,27645.750,0.000,0.000,
2021-11-19 01:00:00+01:00,4308.750,9466.250,3959.750,4100.750,273.000,,33.500,209.250,4043.750,1066.500,108.000,,7332.750,320.000,142.000,0.000,867.250,5143.250,26837.250,0.000,0.000,
2021-11-19 02:00:00+01:00,4292.000,9899.250,3915.750,4106.000,273.000,,33.000,177.250,4758.750,1072.750,57.000,,7299.500,320.000,141.750,0.000,860.250,5022.750,26079.750,0.000,0.000,
2021-11-19 03:00:00+01:00,4292.250,10222.750,3937.750,4266.750,273.000,,33.000,179.000,4668.250,1073.000,22.500,,7290.750,320.000,145.750,0.000,868.500,4835.250,25847.750,0.000,0.000,
2021-11-19 04:00:00+01:00,4327.750,11045.000,3959.000,4900.250,273.000,,33.000,131.750,3594.750,1068.500,40.750,,7321.250,320.000,146.000,0.000,861.500,4847.750,25639.750,0.000,0.000,
2021-11-19 05:00:00+01:00,4368.500,11974.000,4376.500,5160.500,273.000,,32.750,297.500,2665.500,1068.500,73.000,,7325.500,320.000,146.000,0.000,835.250,4821.750,25090.500,0.000,0.000,
2021-11-19 06:00:00+01:00,4454.750,12872.000,5279.500,6276.250,273.000,,32.000,889.750,897.750,1053.750,93.250,,7299.250,338.250,153.250,0.000,826.000,4821.250,25062.250,0.000,0.000,
2021-11-19 07:00:00+01:00,4672.250,13558.750,6121.500,7511.000,273.000,,31.000,2778.250,204.750,1045.750,58.500,,7324.250,422.750,188.500,54.500,822.500,4882.500,24868.500,0.000,0.000,
2021-11-19 08:00:00+01:00,4752.000,13395.000,6429.250,8057.250,273.000,,31.000,2869.500,45.750,1043.000,96.000,,7325.250,429.000,185.000,722.000,821.250,5432.000,24806.500,0.000,0.000,
2021-11-19 09:00:00+01:00,4741.000,13596.000,6494.250,8181.000,273.000,,31.000,1269.750,193.250,1031.250,46.250,,7321.000,429.000,183.250,2235.750,819.000,5911.750,24885.500,0.000,0.000,
2021-11-19 10:00:00+01:00,4665.750,13658.500,6346.750,8160.500,273.000,,30.500,616.000,104.750,1022.500,50.250,,7323.250,433.000,182.250,3809.500,822.500,5997.250,25150.750,0.000,0.000,
2021-11-19 11:00:00+01:00,4622.000,13616.500,6145.000,8151.500,273.000,,30.250,1264.750,27.250,1013.250,119.250,,7330.750,414.750,174.000,4560.250,822.000,6039.000,25357.500,0.000,0.000,
2021-11-19 12:00:00+01:00,4487.750,13454.750,5959.250,8168.250,273.000,,30.750,858.500,22.000,1000.500,70.000,,7318.250,409.000,170.750,4840.500,838.500,6109.250,25219.250,0.000,0.000,
2021-11-19 13:00:00+01:00,4441.000,13439.500,5885.750,8215.500,273.000,,30.000,611.750,34.500,1006.000,46.750,,7321.250,409.000,171.750,4447.250,850.250,5998.500,24643.250,0.000,0.000,
2021-11-19 14:00:00+01:00,4475.750,13436.500,6157.000,8400.500,273.000,,30.750,1608.500,165.750,1002.500,89.750,,7317.750,403.000,177.000,2843.000,844.250,5991.500,23630.500,0.000,0.000,
2021-11-19 15:00:00+01:00,4539.250,13536.000,6286.750,8417.750,273.000,,31.000,3250.500,79.750,1003.750,144.250,,7326.000,408.500,181.750,1111.000,857.250,5087.500,22165.750,0.000,0.000,
2021-11-19 16:00:00+01:00,4698.500,13276.000,6310.250,8580.750,273.500,,31.000,4504.000,100.000,1007.000,287.500,,7319.500,414.250,183.250,81.000,866.750,5570.000,21276.000,0.000,0.000,
2021-11-19 17:00:00+01:00,4803.500,12811.000,6505.750,8561.000,275.000,,32.000,5126.000,138.000,1002.000,286.750,,7313.250,414.250,182.750,0.750,866.750,5885.000,21689.250,0.000,0.000,
2021-11-19 18:00:00+01:00,4846.250,12733.750,6588.250,8473.750,275.000,,32.000,3952.000,126.750,1000.500,245.000,,7386.750,414.750,183.500,0.000,874.500,5851.250,22039.250,0.000,0.000,
2021-11-19 19:00:00+01:00,4782.000,13204.250,6366.750,8294.500,276.250,,32.000,488.250,532.750,986.750,86.500,,7599.750,414.250,186.000,0.000,867.750,5727.500,21853.750,0.000,0.000,
2021-11-19 20:00:00+01:00,4626.750,13584.000,5388.750,7510.250,277.000,,32.000,391.000,1514.500,971.000,52.500,,7614.000,414.000,185.000,0.000,877.250,5415.000,21308.250,0.000,0.000,
2021-11-19 21:00:00+01:00,4528.000,13682.000,4843.750,6773.750,277.000,,32.500,296.250,2111.750,962.250,60.750,,7622.250,381.750,170.250,0.000,881.000,5223.250,20244.500,0.000,0.000,
2021-11-19 22:00:00+01:00,4445.500,13757.750,4512.000,6417.250,277.000,,33.000,140.750,2613.750,972.500,68.750,,7625.750,368.500,162.750,0.000,878.750,5041.500,18682.500,0.000,0.000,
2021-11-19 23:00:00+01:00,4386.500,13704.500,4398.000,5552.000,278.000,,33.500,121.250,3151.750,979.750,120.250,,7623.250,350.250,156.250,0.000,890.250,4750.250,17779.500,0.000,0.000,
2021-11-20 00:00:00+01:00,4334.500,13616.500,3941.500,4688.500,279.250,,33.750,114.500,3786.750,989.750,120.250,,7624.750,332.500,151.750,0.000,914.250,4368.250,17198.250,0.000,0.000,
2021-11-20 01:00:00+01:00,4312.000,13629.000,4148.750,4689.250,279.250,,34.000,223.750,3879.250,992.250,148.250,,7624.500,332.250,151.250,0.000,908.750,4091.250,16693.500,0.000,0.000,
2021-11-20 02:00:00+01:00,4310.000,13559.250,4159.500,4525.750,279.250,,34.000,151.750,4776.500,989.000,138.500,,7626.500,338.250,150.500,0.000,911.750,3926.250,15748.250,0.000,0.000,
2021-11-20 03:00:00+01:00,4292.250,13537.250,4147.000,4324.250,279.000,,33.750,226.000,4693.500,988.500,127.250,,7618.750,336.000,148.500,0.000,919.500,4414.500,15029.250,0.000,0.000,
2021-11-20 04:00:00+01:00,4313.750,13565.750,4154.250,4485.250,280.000,,33.000,280.250,3911.000,975.250,168.500,,7614.750,336.000,147.000,0.000,920.250,4583.500,14196.250,0.000,0.000,
2021-11-20 05:00:00+01:00,4362.750,13719.500,4268.000,5059.500,281.000,,33.000,185.250,3264.750,965.250,157.750,,7613.250,350.500,153.500,0.000,916.250,4814.250,13731.250,0.000,0.000,
2021-11-20 06:00:00+01:00,4426.000,13786.250,4552.500,5513.000,281.000,,32.500,293.500,1898.000,957.000,172.250,,7607.250,369.000,161.750,0.250,907.250,5194.750,14010.500,0.000,0.000,
2021-11-20 07:00:00+01:00,4536.500,13774.250,4804.000,5761.750,281.000,,32.000,1274.000,1768.500,957.500,269.250,,7610.250,382.000,167.250,32.750,913.500,5571.000,14044.750,0.000,0.000,
2021-11-20 08:00:00+01:00,4674.250,13838.250,4974.500,6275.750,281.000,,32.000,1382.000,866.250,952.500,128.750,,7613.000,395.500,174.250,471.250,901.750,5983.500,14200.750,0.000,0.000,
2021-11-20 09:00:00+01:00,4727.250,13830.750,5006.250,6876.750,281.000,,32.000,1403.250,406.750,957.250,126.750,,7612.500,393.750,176.000,1781.250,891.000,6216.250,14270.000,0.000,0.000,
2021-11-20 10:00:00+01:00,4713.500,13783.250,5007.000,6862.750,281.250,,31.250,981.750,252.250,958.750,175.250,,7612.250,392.000,175.750,3182.000,893.500,6348.250,14736.000,0.000,0.000,
2021-11-20 11:00:00+01:00,4628.750,13711.750,5010.250,6286.500,281.250,,31.000,1017.500,204.750,958.000,81.500,,7613.250,392.000,176.000,4007.000,885.000,6234.000,15141.250,0.000,0.000,
2021-11-20 12:00:00+01:00,4524.000,13627.000,4769.500,6416.500,281.000,,31.500,510.250,368.750,953.250,51.000,,7612.250,366.000,163.750,4146.000,881.250,6486.250,15402.000,0.000,0.000,
2021-11-20 13:00:00+01:00,4466.250,13642.500,4672.000,6309.750,281.000,,32.000,550.250,979.750,944.000,29.750,,7611.500,359.500,160.000,3449.500,886.750,6318.750,15963.750,0.000,0.000,
2021-11-20 14:00:00+01:00,4462.750,13615.500,4727.000,6572.250,281.750,,32.000,1051.500,340.500,943.250,31.000,,7610.750,364.000,160.000,2198.500,890.250,6279.500,16533.000,0.000,0.000,
2021-11-20 15:00:00+01:00,4493.000,13619.500,4704.750,6935.000,283.000,,31.750,1106.500,465.250,941.250,21.750,,7608.750,365.250,160.500,775.750,890.500,6322.750,16459.250,0.000,0.000,
2021-11-20 16:00:00+01:00,4637.750,13697.750,4920.250,7281.000,283.000,,32.000,2719.250,284.000,930.750,38.000,,7616.250,382.500,169.000,46.250,890.000,6290.250,16065.000,0.000,0.000,
2021-11-20 17:00:00+01:00,4740.250,13678.750,5309.750,7516.250,284.500,,32.000,4146.250,310.500,928.750,154.500,,7615.500,382.500,169.000,0.750,886.250,6279.000,16292.000,0.000,0.000,
2021-11-20 18:00:00+01:00,4767.250,13549.250,5291.750,7553.500,285.250,,32.000,2079.000,165.250,922.000,135.000,,7616.000,382.750,169.000,0.000,899.750,6147.500,16789.250,0.000,0.000,
2021-11-20 19:00:00+01:00,4700.250,13495.000,4820.000,7088.250,287.250,,32.000,386.250,1072.000,917.000,44.500,,7614.250,358.750,160.750,0.000,907.250,6234.500,17140.000,0.000,0.000,
2021-11-20 20:00:00+01:00,4583.500,13583.250,4393.500,5698.000,287.000,,32.250,290.000,1257.750,915.250,51.250,,7616.500,331.000,148.500,0.000,906.000,6227.250,16767.750,0.000,0.000,
2021-11-20 21:00:00+01:00,4499.500,13630.750,4233.750,5008.750,287.000,,33.000,197.750,2776.750,913.000,57.750,,7620.750,328.000,147.000,0.000,904.750,6258.750,16824.500,0.000,0.000,
2021-11-20 22:00:00+01:00,4433.250,13281.750,4045.250,4999.750,287.000,,33.000,196.500,2738.750,912.750,82.000,,7626.250,328.000,146.750,0.000,904.500,6192.500,16969.750,0.000,0.000,
2021-11-20 23:00:00+01:00,4418.250,13270.750,4066.750,4321.500,285.500,,34.000,210.250,3650.500,913.500,90.250,,7629.250,328.000,147.000,0.000,907.500,5977.250,17522.750,0.000,0.000,
2021-11-21 00:00:00+01:00,4371.000,13236.750,3876.500,4242.000,287.000,,34.000,24.000,4938.000,901.000,64.250,,7543.000,330.000,147.000,0.000,907.750,5719.250,16964.250,0.000,0.000,
2021-11-21 01:00:00+01:00,4344.500,13142.750,3982.250,4186.500,287.000,,34.500,130.500,5015.000,893.250,36.750,,7405.750,330.000,146.000,0.000,901.000,5668.000,16367.500,0.000,0.000,
2021-11-21 02:00:00+01:00,4332.000,13000.750,3855.750,3909.500,287.000,,35.000,167.000,5298.250,887.000,63.250,,7296.000,330.000,146.250,0.000,894.500,5654.250,14544.500,0.000,0.000,
2021-11-21 03:00:00+01:00,4342.000,13055.750,3985.500,4382.500,287.000,,34.250,176.500,4262.250,884.000,72.000,,7297.750,330.000,146.000,0.000,894.000,5739.250,13129.000,0.000,0.000,
2021-11-21 04:00:00+01:00,4364.250,13144.750,4023.000,4770.750,287.000,,34.000,158.750,4046.250,884.750,133.750,,7295.250,330.250,146.250,0.000,899.750,5778.750,12491.250,0.000,0.000,
2021-11-21 05:00:00+01:00,4399.750,12798.000,4120.500,4868.000,287.000,,34.000,150.000,2809.250,882.750,62.000,,7290.000,330.500,148.500,0.000,898.500,6216.250,11628.000,0.000,0.000,
2021-11-21 06:00:00+01:00,4451.000,12763.750,4372.750,5051.000,287.000,,33.250,108.000,2639.250,870.250,57.000,,7305.750,347.500,156.250,0.000,895.250,6136.000,10928.250,0.000,0.000,
2021-11-21 07:00:00+01:00,4514.000,12778.500,4665.250,5728.750,287.000,,33.250,146.500,2197.750,875.250,51.750,,7732.250,372.000,168.000,43.000,887.250,6070.500,9910.250,0.000,0.000,
2021-11-21 08:00:00+01:00,4602.750,12738.000,4844.750,7889.250,287.000,,33.000,746.500,882.250,877.000,139.000,,7875.000,373.500,169.500,620.000,883.000,5178.000,8847.250,0.000,0.000,
2021-11-21 09:00:00+01:00,4659.750,12791.500,5126.500,9316.250,287.000,,32.000,1072.000,258.500,875.500,69.750,,7920.500,391.750,177.750,2261.750,885.000,5190.000,7546.000,0.000,0.000,
2021-11-21 10:00:00+01:00,4662.750,12791.000,5333.000,9645.750,287.000,,31.250,1060.750,124.500,878.500,105.500,,7921.500,392.500,177.750,4292.750,887.500,5229.500,6311.000,0.000,0.000,
2021-11-21 11:00:00+01:00,4634.750,12782.250,5820.500,9929.250,287.000,,31.000,977.750,248.750,874.750,91.250,,7927.750,449.500,184.750,5716.250,883.500,5424.500,5525.750,0.000,0.000,
2021-11-21 12:00:00+01:00,4549.500,12780.250,6195.000,9959.250,287.000,,30.750,785.000,246.000,878.250,53.500,,7926.750,454.000,187.000,5971.750,881.250,5203.500,5127.750,0.000,0.000,
2021-11-21 13:00:00+01:00,4507.750,13044.500,6453.000,9950.500,287.000,,30.000,1066.500,162.000,879.750,41.250,,7928.500,454.000,186.750,4839.500,888.000,5349.250,4724.500,0.000,0.000,
2021-11-21 14:00:00+01:00,4521.750,13088.250,6805.000,9864.750,288.750,,31.000,1053.500,89.500,881.750,80.250,,7920.000,454.000,186.500,2934.250,890.000,5047.000,4318.250,0.000,0.000,
2021-11-21 15:00:00+01:00,4569.750,13100.250,7146.500,10128.000,289.250,,32.000,1195.750,159.500,877.750,74.000,,7919.500,455.000,186.500,925.250,894.750,5262.500,4299.250,0.000,0.000,
