,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,
2022-01-09 04:00:00+01:00,353.000,2849.000,674.000,201.000,,3699.000,5133.000,497.000,,42799.000,0.000,240.000,11264.000,
2022-01-09 05:00:00+01:00,352.000,2848.000,672.000,200.000,,3534.000,5162.000,925.000,,43203.000,0.000,239.000,10190.000,
2022-01-09 06:00:00+01:00,356.000,2849.000,670.000,200.000,,2992.000,5158.000,1216.000,,43599.000,0.000,239.000,9122.000,
2022-01-09 07:00:00+01:00,354.000,2860.000,681.000,202.000,,2998.000,5230.000,1180.000,,44624.000,0.000,238.000,8501.000,
2022-01-09 08:00:00+01:00,352.000,2828.000,667.000,202.000,,2507.000,5338.000,902.000,,44566.000,240.000,237.000,7963.000,
2022-01-09 09:00:00+01:00,353.000,2868.000,759.000,203.000,,2398.000,5424.000,843.000,,44886.000,620.000,240.000,7038.000,
2022-01-09 10:00:00+01:00,352.000,2917.000,1102.000,203.000,,2125.000,5463.000,838.000,,45972.000,1205.000,239.000,6251.000,
2022-01-09 11:00:00+01:00,354.000,3227.000,1146.000,203.000,,2052.000,5470.000,719.000,,46170.000,1848.000,239.000,5491.000,
2022-01-09 12:00:00+01:00,353.000,3943.000,1158.000,202.000,,1221.000,5744.000,2236.000,,46352.000,2014.000,232.000,5077.000,
2022-01-09 13:00:00+01:00,350.000,4044.000,1151.000,203.000,,1509.000,5827.000,2587.000,,46741.000,1812.000,235.000,4723.000,
2022-01-09 14:00:00+01:00,344.000,4240.000,1175.000,203.000,,1743.000,5652.000,996.000,,47536.000,1306.000,234.000,4163.000,
2022-01-09 15:00:00+01:00,345.000,4710.000,1198.000,203.000,,1605.000,5623.000,432.000,,47641.000,758.000,235.000,3433.000,
2022-01-09 16:00:00+01:00,344.000,5295.000,1151.000,203.000,,212.000,5964.000,1593.000,,47450.000,331.000,235.000,2916.000,
2022-01-09 17:00:00+01:00,347.000,6512.000,1197.000,203.000,1059.000,,6318.000,2325.000,,47941.000,193.000,237.000,2587.000,
2022-01-09 18:00:00+01:00,346.000,7443.000,1246.000,203.000,1291.000,,6608.000,2523.000,,48125.000,0.000,238.000,2432.000,
2022-01-09 19:00:00+01:00,347.000,7560.000,1250.000,203.000,1318.000,,6618.000,2520.000,,48187.000,0.000,235.000,2222.000,
2022-01-09 20:00:00+01:00,347.000,7526.000,1215.000,203.000,774.000,,6418.000,1480.000,,48199.000,0.000,235.000,2016.000,
2022-01-09 21:00:00+01:00,345.000,7426.000,1143.000,202.000,,61.000,6277.000,901.000,,47986.000,0.000,230.000,1808.000,
2022-01-09 22:00:00+01:00,344.000,7511.000,1189.000,203.000,,347.000,6180.000,1535.000,,47609.000,0.000,232.000,1563.000,
2022-01-09 23:00:00+01:00,345.000,7351.000,1149.000,202.000,,313.000,6093.000,1565.000,,47716.000,0.000,232.000,1395.000,
2022-01-10 00:00:00+01:00,346.000,6211.000,1121.000,212.000,,902.000,5906.000,869.000,,47650.000,0.000,231.000,1332.000,
2022-01-10 01:00:00+01:00,346.000,5632.000,1174.000,212.000,,1889.000,5712.000,637.000,,47888.000,0.000,233.000,1299.000,
2022-01-10 02:00:00+01:00,343.000,5588.000,1058.000,212.000,,2576.000,5629.000,458.000,,47995.000,0.000,234.000,1245.000,
2022-01-10 03:00:00+01:00,343.000,5707.000,758.000,213.000,,3068.000,5546.000,501.000,,48353.000,0.000,228.000,1181.000,
2022-01-10 04:00:00+01:00,355.000,5777.000,1003.000,212.000,,3240.000,5625.000,490.000,,48307.000,0.000,225.000,1172.000,
2022-01-10 05:00:00+01:00,357.000,6973.000,1316.000,213.000,,1720.000,5772.000,679.000,,48498.000,0.000,228.000,1253.000,
2022-01-10 06:00:00+01:00,356.000,7989.000,1438.000,213.000,,41.000,6058.000,1686.000,,48608.000,0.000,229.000,1314.000,
2022-01-10 07:00:00+01:00,355.000,8615.000,1638.000,213.000,1784.000,,6462.000,3605.000,,48707.000,0.000,230.000,1395.000,
2022-01-10 08:00:00+01:00,360.000,8757.000,1773.000,213.000,3089.000,,6616.000,3934.000,,48724.000,237.000,229.000,1477.000,
2022-01-10 09:00:00+01:00,361.000,8793.000,1836.000,213.000,3220.000,,6714.000,3913.000,,48713.000,593.000,228.000,1564.000,
2022-01-10 10:00:00+01:00,359.000,8829.000,1842.000,213.000,3475.000,,6728.000,4306.000,,48709.000,1099.000,227.000,1577.000,
2022-01-10 11:00:00+01:00,357.000,8834.000,1841.000,212.000,2793.000,,6607.000,4096.000,,48700.000,1914.000,224.000,1545.000,
2022-01-10 12:00:00+01:00,356.000,8950.000,1839.000,213.000,2549.000,,6640.000,4267.000,,48682.000,2251.000,227.000,1488.000,
2022-01-10 13:00:00+01:00,357.000,8959.000,1826.000,213.000,2142.000,,6551.000,4217.000,,48673.000,2278.000,227.000,1488.000,
2022-01-10 14:00:00+01:00,358.000,9058.000,1796.000,213.000,1558.000,,6436.000,4066.000,,48675.000,1982.000,227.000,1522.000,
2022-01-10 15:00:00+01:00,361.000,9124.000,1814.000,213.000,1521.000,,6436.000,3963.000,,48681.000,1216.000,226.000,1572.000,
2022-01-10 16:00:00+01:00,361.000,9155.000,1838.000,213.000,1753.000,,6569.000,3745.000,,48720.000,549.000,224.000,1689.000,
2022-01-10 17:00:00+01:00,361.000,9202.000,1840.000,213.000,2090.000,,6802.000,4147.000,,48735.000,231.000,229.000,1782.000,
2022-01-10 18:00:00+01:00,362.000,9199.000,1841.000,213.000,3085.000,,7083.000,4432.000,,48655.000,0.000,230.000,2092.000,
2022-01-10 19:00:00+01:00,360.000,9106.000,1837.000,212.000,3213.000,,7101.000,4355.000,,48690.000,0.000,231.000,2223.000,
2022-01-10 20:00:00+01:00,361.000,9009.000,1835.000,212.000,2363.000,,6907.000,3118.000,,48690.000,0.000,232.000,2399.000,
2022-01-10 21:00:00+01:00,364.000,8342.000,1733.000,212.000,707.000,,6368.000,1273.000,,48651.000,0.000,235.000,2447.000,
2022-01-10 22:00:00+01:00,363.000,8003.000,1721.000,212.000,927.000,,6156.000,1364.000,,48314.000,0.000,234.000,2530.000,
2022-01-10 23:00:00+01:00,361.000,7955.000,1568.000,212.000,322.000,,6207.000,1327.000,,47265.000,0.000,233.000,2604.000,
2022-01-11 00:00:00+01:00,358.000,7842.000,1360.000,212.000,,799.000,5934.000,1078.000,,46868.000,0.000,233.000,2656.000,
2022-01-11 01:00:00+01:00,358.000,7593.000,1002.000,212.000,,2565.000,5780.000,755.000,,46998.000,0.000,231.000,2676.000,
2022-01-11 02:00:00+01:00,362.000,8141.000,1009.000,212.000,,2995.000,5657.000,1178.000,,47192.000,0.000,229.000,2511.000,
2022-01-11 03:00:00+01:00,363.000,7830.000,977.000,212.000,,3067.000,5652.000,541.000,,47028.000,0.000,229.000,2437.000,
2022-01-11 04:00:00+01:00,363.000,7401.000,954.000,212.000,,3094.000,5620.000,549.000,,47126.000,0.000,231.000,2514.000,
2022-01-11 05:00:00+01:00,364.000,7944.000,1224.000,212.000,,2920.000,5667.000,856.000,,47055.000,0.000,234.000,2603.000,
2022-01-11 06:00:00+01:00,361.000,8107.000,1647.000,213.000,,2292.000,5863.000,1748.000,,47214.000,0.000,231.000,2711.000,
2022-01-11 07:00:00+01:00,366.000,8528.000,1818.000,213.000,,128.000,6290.000,2968.000,,47454.000,0.000,229.000,2749.000,
2022-01-11 08:00:00+01:00,364.000,8702.000,1744.000,213.000,1178.000,,6478.000,3300.000,,47505.000,262.000,230.000,2759.000,
2022-01-11 09:00:00+01:00,364.000,8665.000,1804.000,213.000,1132.000,,6408.000,2936.000,,47510.000,1017.000,231.000,2684.000,
2022-01-11 10:00:00+01:00,362.000,8498.000,1709.000,212.000,1525.000,,6361.000,2846.000,,47424.000,2579.000,219.000,2420.000,
2022-01-11 11:00:00+01:00,363.000,8259.000,1828.000,212.000,1916.000,,6117.000,2868.000,,47456.000,3868.000,215.000,2129.000,
2022-01-11 12:00:00+01:00,353.000,7994.000,1765.000,212.000,1231.000,,5976.000,2762.000,,47492.000,4620.000,216.000,1987.000,
2022-01-11 13:00:00+01:00,349.000,8083.000,1757.000,213.000,607.000,,5951.000,2488.000,,47413.000,4851.000,206.000,1905.000,
2022-01-11 14:00:00+01:00,361.000,8124.000,1743.000,213.000,7.000,,5844.000,2387.000,,47325.000,4411.000,207.000,1958.000,
2022-01-11 15:00:00+01:00,370.000,8306.000,1683.000,213.000,,271.000,6030.000,2920.000,,47429.000,3045.000,203.000,1974.000,
2022-01-11 16:00:00+01:00,377.000,8244.000,1626.000,213.000,,168.000,6210.000,3218.000,,47434.000,1231.000,226.000,2101.000,
2022-01-11 17:00:00+01:00,374.000,8600.000,1488.000,213.000,356.000,,6468.000,3487.000,,47386.000,257.000,233.000,2343.000,
2022-01-11 18:00:00+01:00,370.000,8736.000,1418.000,212.000,1723.000,,6761.000,3914.000,,47247.000,0.000,228.000,2568.000,
2022-01-11 19:00:00+01:00,360.000,8726.000,1407.000,213.000,2008.000,,6824.000,3789.000,,47430.000,0.000,233.000,2697.000,
2022-01-11 20:00:00+01:00,353.000,8631.000,1437.000,212.000,1219.000,,6491.000,2948.000,,47483.000,0.000,226.000,2504.000,
2022-01-11 21:00:00+01:00,356.000,8437.000,1387.000,212.000,194.000,,6237.000,2093.000,,47370.000,0.000,226.000,2345.000,
2022-01-11 22:00:00+01:00,357.000,8480.000,1419.000,213.000,,1234.000,6204.000,1923.000,,47421.000,0.000,223.000,2194.000,
2022-01-11 23:00:00+01:00,345.000,8414.000,1391.000,212.000,,2085.000,5879.000,1831.000,,47367.000,0.000,221.000,2158.000,
2022-01-12 00:00:00+01:00,345.000,7929.000,1425.000,211.000,,2097.000,5753.000,1380.000,,47202.000,0.000,215.000,2167.000,
2022-01-12 01:00:00+01:00,346.000,7862.000,1396.000,211.000,,2729.000,5629.000,845.000,,46827.000,0.000,218.000,2272.000,
2022-01-12 02:00:00+01:00,347.000,7840.000,1329.000,211.000,,2771.000,5529.000,858.000,,46465.000,0.000,225.000,2379.000,
2022-01-12 03:00:00+01:00,344.000,7399.000,975.000,211.000,,3161.000,5481.000,682.000,,46922.000,0.000,226.000,2392.000,
2022-01-12 04:00:00+01:00,344.000,7310.000,1225.000,212.000,,3366.000,5433.000,985.000,,47692.000,0.000,226.000,2345.000,
2022-01-12 05:00:00+01:00,342.000,7783.000,1415.000,211.000,,3029.000,5477.000,1146.000,,47775.000,0.000,224.000,2392.000,
2022-01-12 06:00:00+01:00,341.000,8397.000,1513.000,212.000,,713.000,6061.000,1899.000,,47753.000,0.000,219.000,2393.000,
2022-01-12 07:00:00+01:00,344.000,8760.000,1796.000,212.000,1084.000,,6523.000,3231.000,,47903.000,0.000,220.000,2380.000,
2022-01-12 08:00:00+01:00,343.000,8920.000,1779.000,211.000,2283.000,,6767.000,4443.000,,47899.000,257.000,223.000,2357.000,
2022-01-12 09:00:00+01:00,345.000,8916.000,1757.000,211.000,2536.000,,6741.000,4536.000,,47891.000,1060.000,222.000,2389.000,
2022-01-12 10:00:00+01:00,349.000,8700.000,1741.000,211.000,1933.000,,6527.000,4556.000,,47965.000,2677.000,219.000,2221.000,
2022-01-12 11:00:00+01:00,344.000,8821.000,1748.000,211.000,1495.000,,6399.000,3978.000,,47951.000,4035.000,209.000,1895.000,
2022-01-12 12:00:00+01:00,345.000,8425.000,1703.000,212.000,891.000,,6286.000,3309.000,,47915.000,4640.000,222.000,1884.000,
2022-01-12 13:00:00+01:00,347.000,8327.000,1703.000,211.000,556.000,,6053.000,2884.000,,47853.000,4759.000,225.000,1874.000,
2022-01-12 14:00:00+01:00,348.000,8250.000,1729.000,211.000,,20.000,6088.000,2460.000,,47810.000,4351.000,224.000,1780.000,
2022-01-12 15:00:00+01:00,345.000,8420.000,1743.000,212.000,569.000,,6209.000,2388.000,,47527.000,3120.000,222.000,1807.000,
2022-01-12 16:00:00+01:00,343.000,8610.000,1622.000,212.000,575.000,,6366.000,2346.000,,47337.000,1256.000,224.000,1829.000,
2022-01-12 17:00:00+01:00,343.000,8890.000,1687.000,212.000,1200.000,,6528.000,3256.000,,47353.000,251.000,222.000,2121.000,
2022-01-12 18:00:00+01:00,348.000,9032.000,1686.000,287.000,3128.000,,6858.000,4776.000,,47352.000,0.000,235.000,2467.000,
2022-01-12 19:00:00+01:00,347.000,9073.000,1665.000,912.000,2788.000,,6969.000,4661.000,,47271.000,0.000,226.000,2804.000,
2022-01-12 20:00:00+01:00,345.000,8648.000,1476.000,530.000,1399.000,,6820.000,3188.000,,47272.000,0.000,226.000,3001.000,
2022-01-12 21:00:00+01:00,348.000,8463.000,1360.000,211.000,220.000,,6290.000,1398.000,,46893.000,0.000,224.000,3020.000,
2022-01-12 22:00:00+01:00,348.000,8555.000,1377.000,211.000,,797.000,6153.000,1091.000,,46904.000,0.000,227.000,3035.000,
2022-01-12 23:00:00+01:00,344.000,8514.000,1383.000,211.000,,1306.000,6062.000,1323.000,,46972.000,0.000,229.000,3158.000,
2022-01-13 00:00:00+01:00,363.000,8220.000,1409.000,218.000,,1798.000,5925.000,1028.000,,48465.000,0.000,236.000,3178.000,
2022-01-13 01:00:00+01:00,360.000,8028.000,1390.000,212.000,,2000.000,5733.000,796.000,,47550.000,0.000,234.000,2951.000,
2022-01-13 02:00:00+01:00,358.000,7878.000,1387.000,212.000,,2508.000,5610.000,724.000,,47165.000,0.000,234.000,2875.000,
2022-01-13 03:00:00+01:00,357.000,7610.000,1299.000,212.000,,3012.000,5638.000,750.000,,46920.000,0.000,232.000,2776.000,
2022-01-13 04:00:00+01:00,357.000,7555.000,973.000,213.000,,2930.000,5605.000,466.000,,47231.000,0.000,232.000,2687.000,
2022-01-13 05:00:00+01:00,358.000,7658.000,1008.000,212.000,,2445.000,5591.000,618.000,,47241.000,0.000,234.000,2504.000,
2022-01-13 06:00:00+01:00,358.000,8352.000,1549.000,212.000,,386.000,5956.000,1701.000,,47272.000,0.000,228.000,2486.000,
2022-01-13 07:00:00+01:00,361.000,8583.000,1696.000,212.000,520.000,,6355.000,2858.000,,47193.000,0.000,226.000,2601.000,
2022-01-13 08:00:00+01:00,361.000,8916.000,1716.000,212.000,1977.000,,6823.000,4239.000,,47211.000,270.000,226.000,2583.000,
2022-01-13 09:00:00+01:00,360.000,8779.000,1718.000,211.000,1897.000,,6751.000,3607.000,,47300.000,1130.000,225.000,2483.000,
2022-01-13 10:00:00+01:00,357.000,8730.000,1707.000,212.000,1321.000,,6621.000,3396.000,,47427.000,2841.000,224.000,2093.000,
2022-01-13 11:00:00+01:00,360.000,8500.000,1750.000,212.000,520.000,,6382.000,3144.000,,47713.000,4133.000,222.000,1793.000,
2022-01-13 12:00:00+01:00,361.000,8357.000,1707.000,212.000,236.000,,6212.000,2318.000,,47708.000,4831.000,225.000,1763.000,
2022-01-13 13:00:00+01:00,358.000,8205.000,1743.000,212.000,,257.000,5982.000,1784.000,,47663.000,4930.000,228.000,1762.000,
2022-01-13 14:00:00+01:00,360.000,8153.000,1753.000,212.000,,906.000,5829.000,1508.000,,47626.000,4396.000,229.000,1753.000,
2022-01-13 15:00:00+01:00,363.000,8241.000,1717.000,212.000,,995.000,5924.000,1626.000,,47685.000,3001.000,233.000,1713.000,
2022-01-13 16:00:00+01:00,365.000,8117.000,1714.000,212.000,188.000,,6264.000,1894.000,,47750.000,1188.000,235.000,1828.000,
2022-01-13 17:00:00+01:00,362.000,8195.000,1632.000,213.000,816.000,,6445.000,2491.000,,47902.000,256.000,233.000,2235.000,
2022-01-13 18:00:00+01:00,364.000,8844.000,1731.000,213.000,2135.000,,6885.000,4770.000,,48044.000,0.000,234.000,2685.000,
2022-01-13 19:00:00+01:00,365.000,8795.000,1694.000,212.000,2627.000,,6877.000,4558.000,,48054.000,0.000,233.000,2846.000,
2022-01-13 20:00:00+01:00,368.000,8572.000,1499.000,213.000,1678.000,,6683.000,3372.000,,48079.000,0.000,235.000,2719.000,
2022-01-13 21:00:00+01:00,378.000,8324.000,1380.000,212.000,452.000,,6230.000,1568.000,,48114.000,0.000,241.000,2646.000,
2022-01-13 22:00:00+01:00,381.000,8188.000,1388.000,212.000,586.000,,6047.000,1266.000,,48045.000,0.000,243.000,2584.000,
2022-01-13 23:00:00+01:00,379.000,8192.000,1377.000,212.000,491.000,,5796.000,943.000,,48051.000,0.000,244.000,2321.000,
2022-01-14 00:00:00+01:00,380.000,7976.000,1369.000,213.000,,233.000,5465.000,1347.000,,47900.000,0.000,245.000,1993.000,
2022-01-14 01:00:00+01:00,375.000,8046.000,1384.000,213.000,,567.000,5357.000,1189.000,,47894.000,0.000,245.000,1699.000,
2022-01-14 02:00:00+01:00,373.000,8147.000,1287.000,213.000,,1334.000,5228.000,1010.000,,47886.000,0.000,245.000,1626.000,
2022-01-14 03:00:00+01:00,373.000,8252.000,984.000,213.000,,2501.000,5171.000,619.000,,47974.000,0.000,245.000,1478.000,
2022-01-14 04:00:00+01:00,382.000,8194.000,1126.000,213.000,,2324.000,5155.000,545.000,,48197.000,0.000,247.000,1377.000,
2022-01-14 05:00:00+01:00,371.000,8147.000,1359.000,212.000,,1157.000,5225.000,675.000,,48298.000,0.000,245.000,1389.000,
2022-01-14 06:00:00+01:00,376.000,8428.000,1609.000,211.000,120.000,,5652.000,1708.000,,48419.000,0.000,240.000,1316.000,
2022-01-14 07:00:00+01:00,373.000,8796.000,1781.000,212.000,1899.000,,6370.000,4057.000,,48355.000,0.000,235.000,1267.000,
2022-01-14 08:00:00+01:00,373.000,8806.000,1766.000,410.000,4017.000,,6873.000,4676.000,,48364.000,280.000,235.000,1149.000,
2022-01-14 09:00:00+01:00,375.000,8879.000,1744.000,497.000,4030.000,,7161.000,5208.000,,48428.000,1173.000,237.000,1136.000,
2022-01-14 10:00:00+01:00,371.000,9015.000,1697.000,386.000,2469.000,,7142.000,4420.000,,48415.000,2874.000,237.000,1113.000,
2022-01-14 11:00:00+01:00,368.000,8850.000,1703.000,211.000,1503.000,,6840.000,3241.000,,48373.000,4287.000,237.000,984.000,
2022-01-14 12:00:00+01:00,367.000,8283.000,1717.000,211.000,1160.000,,6558.000,2140.000,,48335.000,5156.000,238.000,825.000,
2022-01-14 13:00:00+01:00,368.000,8112.000,1720.000,212.000,431.000,,6084.000,1308.000,,48307.000,5358.000,235.000,736.000,
2022-01-14 14:00:00+01:00,368.000,7924.000,1708.000,212.000,,174.000,5864.000,1096.000,,48271.000,4809.000,235.000,699.000,
2022-01-14 15:00:00+01:00,369.000,7880.000,1702.000,212.000,,122.000,5735.000,1269.000,,48261.000,3323.000,239.000,675.000,
2022-01-14 16:00:00+01:00,367.000,8100.000,1705.000,212.000,8.000,,5982.000,1955.000,,48272.000,1350.000,242.000,686.000,
2022-01-14 17:00:00+01:00,364.000,8574.000,1736.000,212.000,1500.000,,6380.000,3158.000,,48377.000,267.000,243.000,694.000,
2022-01-14 18:00:00+01:00,365.000,8794.000,1707.000,213.000,3215.000,,6894.000,4700.000,,48373.000,0.000,242.000,754.000,
2022-01-14 19:00:00+01:00,367.000,8759.000,1675.000,212.000,2926.000,,7044.000,4401.000,,48368.000,0.000,240.000,823.000,
2022-01-14 20:00:00+01:00,368.000,8642.000,1698.000,212.000,1560.000,,6570.000,2955.000,,48393.000,0.000,243.000,860.000,
2022-01-14 21:00:00+01:00,366.000,8499.000,1715.000,212.000,744.000,,6291.000,1480.000,,48403.000,0.000,239.000,869.000,
2022-01-14 22:00:00+01:00,370.000,8439.000,1673.000,212.000,1487.000,,5986.000,1324.000,,48397.000,0.000,239.000,932.000,
2022-01-14 23:00:00+01:00,373.000,8288.000,1362.000,212.000,1174.000,,5903.000,1368.000,,48352.000,0.000,240.000,1001.000,
2022-01-15 00:00:00+01:00,371.000,8395.000,1126.000,211.000,1000.000,,5666.000,1541.000,,48263.000,0.000,238.000,1087.000,
2022-01-15 01:00:00+01:00,368.000,8148.000,1085.000,212.000,303.000,,5385.000,878.000,,48157.000,0.000,242.000,1140.000,
2022-01-15 02:00:00+01:00,366.000,8162.000,1103.000,212.000,,1200.000,5226.000,740.000,,48250.000,0.000,240.000,1188.000,
2022-01-15 03:00:00+01:00,369.000,7581.000,1017.000,212.000,,2719.000,4973.000,694.000,,48314.000,0.000,241.000,1386.000,
2022-01-15 04:00:00+01:00,367.000,7094.000,733.000,212.000,,3026.000,4876.000,326.000,,48280.000,0.000,242.000,1497.000,
2022-01-15 05:00:00+01:00,368.000,6996.000,963.000,212.000,,2851.000,4947.000,578.000,,48270.000,0.000,243.000,1554.000,
2022-01-15 06:00:00+01:00,366.000,7193.000,1111.000,212.000,,1767.000,5153.000,818.000,,48270.000,0.000,242.000,1690.000,
2022-01-15 07:00:00+01:00,366.000,7617.000,1138.000,212.000,,654.000,5269.000,1428.000,,48247.000,0.000,238.000,1709.000,
2022-01-15 08:00:00+01:00,366.000,8512.000,1165.000,212.000,,44.000,5601.000,2062.000,,48265.000,267.000,238.000,1454.000,
2022-01-15 09:00:00+01:00,366.000,8522.000,1146.000,213.000,516.000,,6086.000,2666.000,,48117.000,1255.000,240.000,1297.000,
2022-01-15 10:00:00+01:00,366.000,8322.000,1159.000,212.000,431.000,,6202.000,3070.000,,48115.000,3138.000,239.000,1132.000,
2022-01-15 11:00:00+01:00,365.000,8316.000,1126.000,212.000,5.000,,5998.000,2417.000,,48307.000,4533.000,240.000,930.000,
2022-01-15 12:00:00+01:00,364.000,8282.000,1091.000,212.000,79.000,,5845.000,1984.000,,48521.000,5175.000,240.000,775.000,
2022-01-15 13:00:00+01:00,366.000,8278.000,1089.000,212.000,,819.000,5533.000,2216.000,,48606.000,5169.000,241.000,778.000,
2022-01-15 14:00:00+01:00,368.000,8197.000,1075.000,213.000,,890.000,5061.000,1279.000,,48524.000,4530.000,240.000,781.000,
2022-01-15 15:00:00+01:00,368.000,8088.000,1071.000,212.000,,397.000,4960.000,1774.000,,48456.000,3163.000,237.000,762.000,
2022-01-15 16:00:00+01:00,368.000,8009.000,1081.000,213.000,,65.000,5194.000,2275.000,,48433.000,1339.000,245.000,788.000,
2022-01-15 17:00:00+01:00,368.000,8213.000,1104.000,213.000,1005.000,,5916.000,3676.000,,48473.000,302.000,242.000,833.000,
2022-01-15 18:00:00+01:00,362.000,8223.000,1124.000,213.000,2095.000,,6620.000,4465.000,,48475.000,0.000,242.000,913.000,
2022-01-15 19:00:00+01:00,362.000,8364.000,1182.000,212.000,1897.000,,6633.000,4114.000,,48592.000,0.000,243.000,1003.000,
2022-01-15 20:00:00+01:00,367.000,8187.000,1149.000,212.000,1241.000,,6194.000,3070.000,,48584.000,0.000,242.000,1059.000,
2022-01-15 21:00:00+01:00,366.000,8115.000,1073.000,212.000,648.000,,5944.000,2255.000,,48603.000,0.000,242.000,1240.000,
2022-01-15 22:00:00+01:00,368.000,7971.000,1077.000,212.000,689.000,,5843.000,2138.000,,48594.000,0.000,239.000,1271.000,
2022-01-15 23:00:00+01:00,366.000,7995.000,1052.000,212.000,335.000,,5782.000,2076.000,,48636.000,0.000,236.000,1421.000,
2022-01-16 00:00:00+01:00,367.000,8062.000,827.000,212.000,379.000,,5544.000,1874.000,,48571.000,0.000,223.000,1462.000,
2022-01-16 01:00:00+01:00,364.000,8181.000,693.000,212.000,,311.000,5118.000,1484.000,,48492.000,0.000,235.000,1532.000,
2022-01-16 02:00:00+01:00,367.000,7824.000,580.000,212.000,,776.000,4608.000,962.000,,48345.000,0.000,241.000,1744.000,
