,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Water Reservoir
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,
2022-01-08 09:00:00+01:00,131.750,326.750,952.250,0.000,,0.000,1.000,3.000,0.000,1944.000,79.000,8.250,221.750,14.500,27.500,
2022-01-08 10:00:00+01:00,132.750,320.250,966.000,0.000,,0.000,1.000,3.000,0.000,1944.500,84.000,9.250,360.750,14.750,10.750,
2022-01-08 11:00:00+01:00,136.000,324.750,1004.750,0.000,,0.000,1.000,3.000,0.000,1945.250,95.000,9.750,367.750,13.500,6.250,
2022-01-08 12:00:00+01:00,136.000,333.500,1105.250,0.000,,0.000,1.000,3.000,0.000,1945.250,95.000,10.250,297.000,14.750,8.500,
2022-01-08 13:00:00+01:00,134.750,323.750,921.000,0.000,,0.000,1.000,3.000,0.000,1945.250,95.000,10.000,251.000,13.000,11.750,
2022-01-08 14:00:00+01:00,129.250,307.500,908.250,0.000,,0.000,1.000,3.000,0.000,1944.750,95.000,10.000,175.250,12.250,6.750,
2022-01-08 15:00:00+01:00,129.500,311.500,912.500,0.000,,0.000,1.000,3.000,0.000,1944.750,80.000,11.000,60.000,13.250,3.750,
2022-01-08 16:00:00+01:00,128.250,322.250,991.750,0.000,,0.000,1.000,3.000,0.000,1944.000,74.000,10.250,2.500,12.750,2.500,
2022-01-08 17:00:00+01:00,128.250,331.500,1014.750,0.000,,0.000,1.000,3.000,0.000,1943.750,73.000,10.250,0.000,12.750,6.250,
2022-01-08 18:00:00+01:00,129.500,323.500,947.250,0.000,,0.000,1.000,3.000,0.000,1943.750,67.000,10.500,0.000,12.250,13.500,
2022-01-08 19:00:00+01:00,130.250,324.750,908.000,0.000,,0.000,1.000,3.000,0.000,1943.250,67.000,10.000,0.000,13.750,29.750,
2022-01-08 20:00:00+01:00,127.000,326.750,849.000,0.250,,0.000,1.000,3.000,0.000,1943.750,67.000,9.250,0.000,15.000,57.250,
2022-01-08 21:00:00+01:00,130.250,324.000,831.750,0.000,,0.000,1.000,3.000,0.000,1943.000,67.000,9.000,0.000,13.750,68.000,
2022-01-08 22:00:00+01:00,129.250,325.500,842.500,0.000,,0.000,1.000,4.000,0.000,1944.500,66.000,8.750,0.000,14.500,60.500,
2022-01-08 23:00:00+01:00,126.000,316.000,794.000,0.000,,0.000,1.000,4.000,0.000,1944.500,66.000,9.250,0.000,13.750,48.500,
2022-01-09 00:00:00+01:00,124.250,321.000,728.500,0.000,,0.000,1.000,3.000,0.000,1945.000,67.000,9.000,0.000,14.500,42.750,
2022-01-09 01:00:00+01:00,125.000,320.750,686.500,0.000,,0.000,1.000,3.000,0.000,1946.750,67.000,9.000,0.000,14.000,47.750,
2022-01-09 02:00:00+01:00,123.250,319.000,671.500,0.000,,0.000,1.000,3.000,0.000,1946.250,66.000,8.500,0.000,15.000,58.500,
2022-01-09 03:00:00+01:00,125.500,313.750,669.250,0.000,,0.000,1.000,3.000,0.000,1948.500,67.000,8.250,0.000,13.500,66.000,
2022-01-09 04:00:00+01:00,128.000,308.000,716.000,0.000,,0.000,1.000,3.000,0.000,1948.250,66.000,8.250,0.000,14.000,73.250,
2022-01-09 05:00:00+01:00,129.250,325.750,716.750,0.000,,0.000,1.000,3.000,0.000,1947.500,66.000,8.000,0.000,14.000,72.250,
2022-01-09 06:00:00+01:00,129.750,317.000,721.250,0.000,,0.000,1.000,3.000,0.000,1946.500,67.000,9.000,0.000,13.750,82.250,
2022-01-09 07:00:00+01:00,130.000,320.500,752.500,0.000,,0.000,1.000,3.000,0.000,1946.750,70.000,9.000,8.500,13.750,80.500,
2022-01-09 08:00:00+01:00,130.000,315.000,775.250,0.000,,0.000,1.000,3.000,0.000,1947.250,76.000,10.000,128.250,14.500,82.250,
2022-01-09 09:00:00+01:00,132.250,313.750,801.250,0.000,,0.000,1.000,3.000,0.000,1946.750,79.000,10.250,312.750,14.000,69.000,
2022-01-09 10:00:00+01:00,133.250,319.750,856.250,0.000,,0.000,1.000,3.000,0.000,1946.750,84.000,11.000,434.750,13.000,62.750,
2022-01-09 11:00:00+01:00,135.750,310.750,886.250,0.000,,0.000,1.000,3.000,0.000,1948.000,95.000,11.250,456.000,14.750,48.000,
2022-01-09 12:00:00+01:00,135.250,321.250,904.750,0.000,,0.000,1.000,3.000,0.000,1947.250,95.000,11.000,396.750,14.500,42.000,
2022-01-09 13:00:00+01:00,133.500,318.500,895.500,0.000,,0.000,1.000,3.000,0.000,1948.750,95.000,11.000,313.500,13.250,40.250,
2022-01-09 14:00:00+01:00,130.000,306.500,897.500,0.000,,0.000,1.000,3.000,0.000,1948.500,95.000,11.000,179.250,12.250,30.000,
2022-01-09 15:00:00+01:00,129.250,309.250,900.000,0.000,,0.000,1.000,3.000,0.000,1947.000,80.000,11.000,52.750,13.250,15.750,
2022-01-09 16:00:00+01:00,129.750,318.000,941.500,0.000,,0.000,1.000,3.000,0.000,1945.500,74.000,11.000,0.750,12.750,24.250,
2022-01-09 17:00:00+01:00,130.000,327.250,965.000,0.000,,0.000,1.000,3.000,0.000,1947.250,73.000,10.000,0.000,13.000,27.000,
2022-01-09 18:00:00+01:00,130.000,317.750,964.000,0.000,,0.000,1.000,3.000,0.000,1947.250,67.000,10.000,0.000,13.750,25.000,
2022-01-09 19:00:00+01:00,129.500,319.250,992.500,0.000,,0.000,1.000,3.000,0.000,1947.750,67.000,10.000,0.000,13.750,17.750,
2022-01-09 20:00:00+01:00,129.000,319.250,1022.000,0.000,,0.000,1.000,3.000,0.000,1948.250,67.000,10.000,0.000,13.750,8.000,
2022-01-09 21:00:00+01:00,129.500,318.250,1086.750,0.000,,0.000,1.000,3.000,0.000,1947.250,67.000,9.750,0.000,12.750,2.500,
2022-01-09 22:00:00+01:00,131.000,321.000,1114.500,0.000,,0.000,1.000,3.000,0.000,1946.500,66.000,10.000,0.000,13.000,0.250,
2022-01-09 23:00:00+01:00,131.750,315.750,1131.250,0.000,,0.000,1.000,3.000,0.000,1946.000,66.000,10.000,0.000,13.000,0.000,
2022-01-10 00:00:00+01:00,130.500,314.250,1238.000,0.000,,0.000,1.000,3.000,0.000,1945.000,67.000,10.000,0.000,14.000,0.000,
2022-01-10 01:00:00+01:00,131.250,314.000,1270.750,0.000,,0.000,1.000,3.000,0.000,1946.000,67.000,9.250,0.000,13.250,0.000,
2022-01-10 02:00:00+01:00,129.250,311.500,1287.750,0.000,,0.000,1.000,3.000,0.000,1945.000,66.000,8.500,0.000,13.250,0.000,
2022-01-10 03:00:00+01:00,130.500,307.000,1195.250,0.000,,0.000,1.000,3.000,0.000,1945.250,67.000,8.000,0.000,14.000,0.000,
2022-01-10 04:00:00+01:00,130.750,305.000,1149.500,0.000,,0.000,1.000,3.000,0.000,1943.750,66.000,7.000,0.000,14.250,0.000,
2022-01-10 05:00:00+01:00,130.500,314.500,1300.250,0.000,,0.000,1.000,3.000,0.000,1943.500,66.000,7.000,0.000,13.250,1.500,
2022-01-10 06:00:00+01:00,131.250,314.500,1606.250,0.000,,0.000,1.000,3.000,0.000,1943.500,67.000,9.000,0.000,14.250,7.000,
2022-01-10 07:00:00+01:00,131.750,322.750,1644.250,0.000,,0.000,1.000,3.000,0.000,1944.000,70.000,10.000,5.000,10.250,15.750,
2022-01-10 08:00:00+01:00,132.250,339.000,1690.000,0.000,8.000,0.000,1.000,3.000,0.000,1944.000,76.000,10.000,78.500,12.500,19.250,
2022-01-10 09:00:00+01:00,132.000,345.250,1610.250,0.000,80.250,,1.000,3.000,0.000,1942.500,79.000,13.000,250.000,12.750,22.250,
2022-01-10 10:00:00+01:00,131.500,344.250,1518.250,0.000,48.000,0.000,1.000,3.000,0.000,1944.000,84.000,10.500,477.750,12.750,33.750,
2022-01-10 11:00:00+01:00,133.250,345.750,1471.000,0.000,,0.000,0.750,3.000,0.000,1945.000,95.000,10.750,583.500,14.750,38.250,
2022-01-10 12:00:00+01:00,129.750,352.250,1470.500,0.000,,0.000,1.000,3.000,0.000,1946.500,95.000,10.750,602.000,14.250,39.250,
2022-01-10 13:00:00+01:00,108.750,346.000,1470.500,0.250,,0.000,1.000,3.000,0.000,1947.500,95.000,11.250,509.250,13.250,56.500,
2022-01-10 14:00:00+01:00,107.000,332.500,1540.500,0.000,,0.000,1.000,3.000,0.000,1947.250,95.000,11.750,268.250,12.500,98.750,
2022-01-10 15:00:00+01:00,106.750,333.000,1547.250,0.000,,0.000,1.000,3.000,0.000,1947.000,80.000,11.250,70.500,14.500,110.000,
2022-01-10 16:00:00+01:00,102.000,327.750,1492.000,0.000,0.000,0.000,1.000,3.000,0.000,1947.500,74.000,11.000,1.250,13.000,146.500,
2022-01-10 17:00:00+01:00,102.750,334.000,1501.250,0.000,,0.000,1.000,3.000,0.000,1947.500,73.000,11.000,0.000,13.500,182.750,
2022-01-10 18:00:00+01:00,95.750,326.250,1492.750,0.000,,0.000,1.000,3.000,0.000,1945.250,67.000,10.250,0.000,13.500,182.750,
2022-01-10 19:00:00+01:00,87.500,326.250,1511.250,0.000,,0.000,1.000,3.000,0.000,1945.250,67.000,9.000,0.000,14.000,194.750,
2022-01-10 20:00:00+01:00,102.750,327.250,1489.250,0.000,,0.000,1.000,3.000,0.000,1945.250,67.000,9.250,0.000,15.250,180.500,
2022-01-10 21:00:00+01:00,107.000,324.750,1509.500,0.000,,0.000,1.000,3.000,0.000,1946.000,67.000,10.000,0.000,15.000,174.750,
2022-01-10 22:00:00+01:00,107.500,331.250,1494.750,0.000,,0.000,1.000,3.000,0.000,1946.000,66.000,10.000,0.000,14.750,159.750,
2022-01-10 23:00:00+01:00,106.250,338.000,1392.500,0.000,,0.000,1.000,3.000,0.000,1945.250,66.000,10.500,0.000,15.250,191.250,
2022-01-11 00:00:00+01:00,105.000,331.500,1389.000,0.000,,0.000,1.000,3.000,0.000,1945.500,66.000,9.750,0.000,14.000,196.750,
2022-01-11 01:00:00+01:00,101.750,337.000,1405.250,0.000,,0.000,1.000,3.000,0.000,1945.750,66.000,9.500,0.000,14.000,179.500,
2022-01-11 02:00:00+01:00,100.500,345.000,1333.750,0.000,,0.000,1.000,3.000,0.000,1946.750,65.000,9.000,0.000,14.750,196.000,
2022-01-11 03:00:00+01:00,103.000,329.000,1315.000,0.000,,0.000,1.000,3.000,0.000,1944.000,66.000,7.750,0.000,14.750,192.750,
2022-01-11 04:00:00+01:00,104.250,346.000,1341.250,0.000,,0.000,1.000,3.000,0.000,1944.250,65.000,8.250,0.000,14.500,198.250,
2022-01-11 05:00:00+01:00,108.250,347.250,1414.000,0.000,,0.000,1.000,3.000,0.000,1944.500,65.000,9.000,0.000,13.750,217.000,
2022-01-11 06:00:00+01:00,108.750,343.500,1530.250,0.000,,0.000,1.000,3.000,0.000,1944.500,66.000,9.250,0.000,15.250,207.250,
2022-01-11 07:00:00+01:00,108.500,339.000,1621.750,0.000,,0.000,1.000,3.000,0.000,1946.250,69.000,10.000,4.500,13.750,207.000,
2022-01-11 08:00:00+01:00,106.750,345.000,1623.250,0.000,,0.000,1.000,3.000,0.000,1945.000,75.000,10.250,119.750,13.000,199.750,
2022-01-11 09:00:00+01:00,107.000,342.250,1726.750,0.000,44.000,0.000,1.000,3.000,0.000,1945.000,79.000,10.250,375.750,13.500,187.250,
2022-01-11 10:00:00+01:00,108.500,342.500,1586.250,0.000,43.000,0.000,1.000,3.000,0.000,1943.250,84.000,11.000,605.250,11.500,171.750,
2022-01-11 11:00:00+01:00,109.000,342.000,1538.750,0.000,,0.000,1.000,3.000,0.000,1944.250,94.000,11.000,711.750,11.750,170.000,
2022-01-11 12:00:00+01:00,110.250,349.500,1523.000,0.000,,0.000,1.000,3.000,0.000,1943.000,94.000,10.250,722.500,12.750,190.000,
2022-01-11 13:00:00+01:00,109.500,344.500,1534.000,0.000,,0.000,1.000,3.000,0.000,1944.000,94.000,10.250,567.000,12.500,203.000,
2022-01-11 14:00:00+01:00,107.000,322.500,1557.500,0.000,,0.000,0.750,2.750,0.000,1943.750,94.000,12.000,319.250,11.500,196.000,
2022-01-11 15:00:00+01:00,108.000,334.750,1565.000,0.000,,0.000,0.750,3.000,0.000,1945.500,79.500,10.750,83.750,12.000,184.250,
2022-01-11 16:00:00+01:00,105.250,335.500,1536.250,0.000,,0.000,1.000,3.000,0.000,1945.750,73.000,11.750,2.250,13.000,197.000,
2022-01-11 17:00:00+01:00,110.000,334.250,1545.000,0.000,,0.000,1.000,3.000,0.000,1945.250,72.000,11.500,0.000,12.750,217.000,
2022-01-11 18:00:00+01:00,109.750,337.750,1547.750,0.000,,0.000,1.000,3.000,0.000,1945.000,66.000,11.500,0.000,14.750,220.500,
2022-01-11 19:00:00+01:00,108.750,339.500,1555.500,0.000,,0.000,1.000,3.000,0.000,1945.000,66.000,11.000,0.000,14.750,217.000,
2022-01-11 20:00:00+01:00,105.500,329.750,1550.500,0.000,,0.000,1.000,3.000,0.000,1944.250,66.000,11.000,0.000,15.000,188.750,
2022-01-11 21:00:00+01:00,108.000,339.250,1542.250,0.000,,0.000,1.000,2.750,0.000,1943.750,65.000,11.000,0.000,13.500,183.000,
2022-01-11 22:00:00+01:00,115.000,338.500,1505.750,0.000,,0.000,1.000,2.000,0.000,1944.500,65.000,11.500,0.000,13.500,166.000,
2022-01-11 23:00:00+01:00,115.750,339.250,1519.500,0.000,,0.000,1.000,2.000,0.000,1944.000,65.000,11.250,0.000,13.500,159.250,
2022-01-12 00:00:00+01:00,124.500,344.000,1551.000,0.000,,0.000,1.000,2.000,0.000,1944.750,72.000,10.250,0.000,12.250,147.500,
2022-01-12 01:00:00+01:00,122.000,342.250,1545.250,0.000,,0.000,1.000,1.000,0.000,1944.500,72.000,9.250,0.000,13.750,152.500,
2022-01-12 02:00:00+01:00,121.000,336.750,1501.250,0.000,,0.000,1.000,1.000,0.000,1944.000,71.000,8.000,0.000,14.250,157.000,
2022-01-12 03:00:00+01:00,121.250,332.250,1391.250,0.000,,0.000,1.000,1.000,0.000,1944.000,72.000,8.000,0.000,14.250,162.750,
2022-01-12 04:00:00+01:00,120.750,341.000,1367.000,0.000,,0.000,1.000,1.000,0.000,1943.750,71.000,8.000,0.000,14.500,153.750,
2022-01-12 05:00:00+01:00,122.000,343.000,1522.500,0.000,,0.000,1.000,1.000,0.000,1942.750,71.000,8.000,0.000,14.500,160.500,
2022-01-12 06:00:00+01:00,122.000,341.750,1588.500,0.000,,0.000,1.000,1.000,0.000,1944.000,72.000,9.000,0.000,14.000,138.250,
2022-01-12 07:00:00+01:00,122.500,345.750,1610.250,6.000,,0.000,1.000,1.000,0.000,1945.500,75.000,9.500,15.250,13.250,138.750,
2022-01-12 08:00:00+01:00,122.000,339.000,1550.250,9.750,,0.000,1.000,1.000,0.000,1944.000,81.000,10.000,219.250,14.500,123.000,
2022-01-12 09:00:00+01:00,122.000,338.000,1585.250,0.750,,0.000,1.000,1.000,0.000,1943.500,84.000,11.000,587.500,14.250,122.500,
2022-01-12 10:00:00+01:00,121.750,329.000,1505.250,5.000,,0.000,1.000,1.000,0.000,1943.250,89.500,11.000,879.250,13.250,166.250,
2022-01-12 11:00:00+01:00,123.250,342.000,1495.000,2.250,,0.000,1.000,1.000,0.000,1942.500,100.000,11.000,967.500,13.250,177.500,
2022-01-12 12:00:00+01:00,124.500,353.000,1498.750,0.000,,0.000,1.000,1.000,0.000,1943.000,100.000,10.250,924.250,14.000,168.000,
2022-01-12 13:00:00+01:00,125.750,333.750,1516.500,0.000,,0.000,1.000,1.000,0.000,1942.000,100.000,10.250,757.250,13.750,161.250,
2022-01-12 14:00:00+01:00,125.000,325.500,1510.500,0.250,,0.000,1.000,2.000,0.000,1941.500,100.000,10.000,435.000,13.750,135.500,
2022-01-12 15:00:00+01:00,124.500,336.250,1535.500,0.000,,0.000,1.000,2.000,0.000,1943.250,85.500,10.750,122.750,14.000,108.750,
2022-01-12 16:00:00+01:00,124.750,338.500,1520.250,0.000,,0.000,1.000,2.000,0.000,1942.750,80.000,11.000,3.500,14.250,92.250,
2022-01-12 17:00:00+01:00,124.750,343.750,1516.750,0.000,,0.000,1.000,2.000,0.000,1943.000,78.000,10.000,0.000,14.250,93.000,
2022-01-12 18:00:00+01:00,125.000,339.500,1549.750,0.000,,0.000,1.000,2.000,0.000,1942.500,72.000,10.000,0.000,13.500,77.500,
2022-01-12 19:00:00+01:00,124.750,346.000,1546.000,0.000,,0.000,1.000,2.000,0.000,1941.750,72.000,10.000,0.000,14.250,74.750,
2022-01-12 20:00:00+01:00,126.750,347.000,1543.250,0.000,,0.000,1.000,2.000,0.000,1941.500,72.000,10.000,0.000,14.250,93.500,
2022-01-12 21:00:00+01:00,125.750,341.500,1505.000,0.000,,0.000,1.000,2.000,0.000,1941.000,72.000,10.000,0.000,14.750,97.500,
2022-01-12 22:00:00+01:00,125.750,341.250,1557.500,0.000,,0.000,1.000,2.000,0.000,1944.000,71.000,9.000,0.000,13.500,76.750,
2022-01-12 23:00:00+01:00,127.000,336.500,1411.000,0.000,,0.000,1.000,2.000,0.000,1942.750,71.000,9.000,0.000,14.500,79.250,
2022-01-13 00:00:00+01:00,123.250,344.250,1418.500,0.000,,0.000,1.000,2.000,0.000,1943.500,72.000,8.750,0.000,14.500,71.500,
2022-01-13 01:00:00+01:00,122.500,350.250,1407.000,0.000,,0.000,1.000,2.000,0.000,1944.500,72.000,8.250,0.000,13.500,69.000,
2022-01-13 02:00:00+01:00,120.500,346.000,1305.000,0.000,,0.000,1.000,2.000,0.000,1944.000,71.000,8.000,0.000,14.250,43.250,
2022-01-13 03:00:00+01:00,121.500,330.000,1317.000,0.000,,0.000,1.000,2.000,0.000,1945.000,72.000,7.750,0.000,13.750,27.750,
2022-01-13 04:00:00+01:00,122.250,337.000,1330.000,0.000,,0.000,1.000,2.000,0.000,1946.000,71.000,8.000,0.000,14.500,28.250,
2022-01-13 05:00:00+01:00,123.250,342.000,1566.250,0.000,,0.000,1.000,2.000,0.000,1943.500,71.000,7.250,0.000,14.750,33.750,
2022-01-13 06:00:00+01:00,129.750,345.000,1602.500,0.000,,0.000,1.000,1.500,0.000,1943.500,72.000,8.500,0.000,14.000,57.750,
2022-01-13 07:00:00+01:00,117.750,343.000,1598.500,0.000,,0.000,1.000,1.250,0.000,1943.750,75.000,10.000,14.000,13.500,58.000,
2022-01-13 08:00:00+01:00,137.500,343.500,1640.250,0.000,,0.000,1.000,1.750,0.000,1942.250,81.000,10.000,182.750,14.500,61.750,
2022-01-13 09:00:00+01:00,144.250,334.500,1599.250,0.250,0.000,,1.000,1.000,0.000,1942.750,84.000,10.000,504.500,15.000,52.250,
2022-01-13 10:00:00+01:00,151.000,333.500,1503.750,0.000,0.000,,1.000,1.000,0.000,1943.500,89.000,10.750,789.750,13.500,47.750,
2022-01-13 11:00:00+01:00,155.500,345.750,1505.250,0.250,0.000,,1.000,1.000,0.000,1943.000,100.000,10.500,949.000,14.500,41.250,
2022-01-13 12:00:00+01:00,155.250,351.000,1500.250,0.500,0.000,0.000,1.000,2.000,0.000,1943.250,100.000,10.250,924.500,14.250,29.250,
2022-01-13 13:00:00+01:00,153.500,339.500,1501.250,0.000,0.000,0.000,1.000,2.000,0.000,1943.000,100.000,9.000,707.500,13.750,30.750,
2022-01-13 14:00:00+01:00,153.000,333.000,1480.750,0.000,,0.000,1.000,2.000,0.000,1941.250,99.500,9.250,411.250,14.500,32.000,
2022-01-13 15:00:00+01:00,152.750,333.500,1499.250,0.000,,0.000,1.000,2.000,0.000,1940.000,85.000,10.000,131.250,13.500,25.000,
2022-01-13 16:00:00+01:00,148.000,336.250,1534.750,0.000,,0.000,1.000,2.000,0.000,1941.750,79.000,10.000,5.500,14.250,31.250,
2022-01-13 17:00:00+01:00,147.250,344.750,1536.500,0.000,,0.000,1.000,2.000,0.000,1937.750,78.000,10.750,0.000,15.250,53.500,
2022-01-13 18:00:00+01:00,148.000,330.500,1518.500,0.000,,0.000,1.000,2.000,0.000,1939.000,72.000,10.000,0.000,15.000,67.250,
2022-01-13 19:00:00+01:00,149.000,339.000,1518.500,0.000,,0.000,1.000,2.000,0.000,1941.500,71.000,10.000,0.000,14.750,71.500,
2022-01-13 20:00:00+01:00,149.250,339.750,1520.000,0.000,,0.000,1.000,2.000,0.000,1941.250,72.000,9.500,0.000,15.500,84.000,
2022-01-13 21:00:00+01:00,147.750,338.500,1500.000,0.000,,0.000,1.000,2.000,0.000,1939.750,71.000,9.000,0.000,14.500,76.000,
2022-01-13 22:00:00+01:00,146.000,328.500,1357.250,0.000,,0.000,1.000,2.000,0.000,1938.250,71.000,8.750,0.000,14.750,63.000,
2022-01-13 23:00:00+01:00,147.000,335.250,1186.500,0.000,,0.000,1.000,2.000,0.000,1939.750,71.000,9.000,0.000,13.750,70.000,
2022-01-14 00:00:00+01:00,146.000,339.500,1240.250,0.000,,0.000,1.000,2.000,0.000,1941.500,72.000,8.000,0.000,13.750,73.000,
2022-01-14 01:00:00+01:00,147.750,336.000,1248.000,0.000,,0.000,1.000,2.000,0.000,1942.000,72.000,8.000,0.000,14.250,62.000,
2022-01-14 02:00:00+01:00,143.250,334.250,1242.000,0.000,,0.000,1.000,2.000,0.000,1942.000,71.000,8.000,0.000,13.250,92.000,
2022-01-14 03:00:00+01:00,153.750,337.500,1227.500,0.000,,0.000,1.000,2.000,0.000,1942.000,72.000,8.000,0.000,13.750,111.000,
2022-01-14 04:00:00+01:00,152.500,327.500,1236.000,0.000,,0.000,1.000,2.000,0.000,1942.750,71.000,8.000,0.000,14.500,115.750,
2022-01-14 05:00:00+01:00,152.750,330.250,1301.250,0.000,,0.000,1.000,2.000,0.000,1942.000,71.000,8.000,0.000,14.000,101.750,
2022-01-14 06:00:00+01:00,154.000,334.000,1517.750,0.000,,0.000,1.000,2.000,0.000,1942.500,72.000,9.000,0.000,14.500,112.000,
2022-01-14 07:00:00+01:00,154.000,341.750,1526.500,0.000,,0.000,1.000,2.000,0.000,1946.000,75.000,10.500,11.250,14.250,174.500,
2022-01-14 08:00:00+01:00,154.500,346.000,1499.500,0.000,,0.000,1.000,2.000,0.000,1946.000,81.000,10.000,187.250,14.500,173.000,
2022-01-14 09:00:00+01:00,152.250,341.500,1480.750,0.000,,0.000,1.000,2.000,0.000,1941.250,85.000,10.750,506.250,16.250,127.500,
2022-01-14 10:00:00+01:00,156.750,343.500,1424.750,0.000,,0.000,1.000,2.000,0.000,1941.250,90.000,11.000,767.500,16.250,125.500,
2022-01-14 11:00:00+01:00,153.750,341.250,1401.250,0.000,,0.000,1.000,2.000,0.000,1941.750,100.000,11.000,896.750,15.250,163.750,
2022-01-14 12:00:00+01:00,157.500,344.750,1359.500,0.000,,0.000,1.000,2.000,0.000,1942.500,100.000,10.750,900.750,16.250,144.250,
2022-01-14 13:00:00+01:00,155.500,333.250,1403.000,0.000,,0.000,0.000,3.000,0.000,1942.750,100.000,10.000,779.750,15.500,106.000,
2022-01-14 14:00:00+01:00,154.500,326.250,1422.250,0.000,,0.000,0.000,2.000,0.000,1945.000,100.000,10.250,492.500,16.000,65.250,
2022-01-14 15:00:00+01:00,154.500,337.750,1452.000,0.250,,0.000,0.000,2.000,0.000,1945.000,85.500,11.000,157.750,15.750,99.750,
2022-01-14 16:00:00+01:00,154.250,340.500,1465.250,0.000,,0.000,0.000,2.500,0.000,1944.750,79.000,11.000,5.250,13.750,157.000,
2022-01-14 17:00:00+01:00,151.250,341.750,1493.000,0.000,,0.000,0.000,4.250,0.000,1945.250,78.000,11.000,0.000,14.250,165.750,
2022-01-14 18:00:00+01:00,153.500,341.000,1495.000,0.000,,0.000,0.000,5.250,0.000,1943.250,72.000,11.000,0.000,14.000,228.750,
2022-01-14 19:00:00+01:00,154.500,348.000,1431.500,0.000,,0.000,0.500,6.000,0.000,1942.500,72.000,10.000,0.000,13.500,261.750,
2022-01-14 20:00:00+01:00,155.750,343.500,1409.750,0.000,,0.000,1.000,6.000,0.000,1943.500,72.000,10.000,0.000,13.750,249.500,
2022-01-14 21:00:00+01:00,157.000,343.250,1424.500,0.000,,0.000,1.000,6.000,0.000,1944.500,72.000,10.250,0.000,15.250,239.000,
2022-01-14 22:00:00+01:00,158.000,346.000,1354.750,0.000,,0.000,1.000,6.000,0.000,1944.250,71.000,9.500,0.000,14.000,239.500,
2022-01-14 23:00:00+01:00,157.750,341.750,1298.750,0.000,,0.000,1.000,6.000,0.000,1943.500,71.000,9.000,0.000,14.750,245.750,
2022-01-15 00:00:00+01:00,156.000,342.000,1265.500,0.000,,0.000,1.000,6.000,0.000,1946.250,72.000,9.000,0.000,14.000,207.500,
2022-01-15 01:00:00+01:00,153.000,350.500,1151.000,0.000,,0.000,1.000,6.000,0.000,1947.250,72.000,9.500,0.000,14.750,202.500,
2022-01-15 02:00:00+01:00,151.000,339.500,1123.500,0.000,,0.000,1.000,6.000,0.000,1945.500,71.000,8.750,0.000,14.750,212.500,
2022-01-15 03:00:00+01:00,153.000,328.500,1142.250,0.000,,0.000,1.000,6.000,0.000,1946.500,72.000,8.000,0.000,14.750,199.750,
2022-01-15 04:00:00+01:00,151.250,324.500,1176.750,0.000,,0.000,1.000,6.750,0.000,1945.500,71.000,8.000,0.000,15.000,209.500,
2022-01-15 05:00:00+01:00,154.000,332.750,1154.750,0.000,,0.000,1.000,7.000,0.000,1944.000,71.000,8.000,0.000,14.250,202.500,
2022-01-15 06:00:00+01:00,154.750,321.750,1242.250,4.500,,0.000,1.000,7.000,0.000,1946.000,72.000,8.500,0.000,14.750,181.750,
2022-01-15 07:00:00+01:00,157.000,318.750,1286.750,0.250,,0.000,1.000,7.000,0.000,1944.750,75.000,9.500,17.000,14.000,180.000,
2022-01-15 08:00:00+01:00,156.750,325.250,1271.500,0.000,,0.000,1.000,7.000,0.000,1944.500,81.000,10.000,236.750,12.750,160.750,
2022-01-15 09:00:00+01:00,156.500,323.750,1246.250,0.000,,0.000,1.000,7.000,0.000,1944.750,85.000,10.000,637.250,15.500,104.500,
2022-01-15 10:00:00+01:00,156.250,331.000,1152.750,0.000,,0.000,1.000,7.000,0.000,1943.750,90.000,10.250,944.250,14.750,78.250,
2022-01-15 11:00:00+01:00,155.250,325.000,1198.000,0.000,,0.000,1.000,7.000,0.000,1943.750,100.000,10.250,1074.250,14.500,94.250,
2022-01-15 12:00:00+01:00,156.500,326.000,1230.250,0.000,,0.000,1.000,7.000,0.000,1942.750,100.000,10.000,1067.250,14.500,112.500,
2022-01-15 13:00:00+01:00,154.750,323.000,1235.750,0.000,,0.000,1.000,7.000,0.000,1944.750,100.000,10.000,911.250,13.500,95.750,
