,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2022-10-20 16:00:00+02:00,4330.250,11139.750,5025.500,5974.750,429.000,21.250,1293.750,495.500,1115.000,329.750,4027.000,154.000,101.750,4810.500,0.000,788.000,4878.000,15795.250,0.000
2022-10-20 17:00:00+02:00,4507.500,11277.750,5263.250,6320.750,430.000,22.000,3827.000,88.000,1101.250,438.750,4024.250,154.000,102.250,1147.250,0.000,748.500,5266.500,16283.500,0.000
2022-10-20 18:00:00+02:00,4610.500,11509.750,5284.000,6532.500,432.250,22.250,3291.750,91.500,1101.250,216.250,4022.750,154.000,103.500,29.500,0.000,758.250,5507.000,18722.500,0.000
2022-10-20 19:00:00+02:00,4635.750,11542.000,4975.250,6478.750,432.500,23.000,2889.750,66.250,1107.250,282.500,3978.250,154.500,105.750,3.500,0.000,765.500,5446.500,19930.000,0.000
2022-10-20 20:00:00+02:00,4558.750,11685.250,4918.000,5993.000,297.250,23.000,1213.750,239.000,1103.000,124.250,3941.500,160.250,108.750,3.500,0.000,744.500,5280.000,19901.250,0.000
2022-10-20 21:00:00+02:00,4352.250,11769.500,4640.750,5092.500,283.000,23.000,823.500,343.500,1095.250,82.750,3945.500,161.000,108.750,3.500,0.000,724.250,4928.750,17854.250,0.000
2022-10-20 22:00:00+02:00,4242.250,11643.250,4223.500,4557.250,283.000,23.250,614.250,423.000,1103.000,65.750,3944.750,163.250,105.500,3.750,0.000,738.250,4363.500,16500.000,0.000
2022-10-20 23:00:00+02:00,4149.250,11401.750,3446.750,3901.750,283.000,23.250,307.750,1561.750,1120.750,86.250,3945.250,166.000,107.500,3.000,0.000,727.250,3500.750,16503.000,0.000
2022-10-21 00:00:00+02:00,4147.750,11181.250,2776.500,2860.250,283.000,23.000,318.500,3123.000,1131.750,68.750,3949.250,168.500,107.500,3.250,0.000,801.000,3160.000,16029.000,0.000
2022-10-21 01:00:00+02:00,4064.750,11270.000,2672.500,2774.500,284.500,23.000,310.000,4754.250,1126.000,46.500,3864.250,168.500,107.000,3.000,0.000,814.750,2581.250,15320.500,0.000
2022-10-21 02:00:00+02:00,4098.000,11419.250,2529.250,2740.000,286.500,23.000,373.000,5148.000,1135.000,111.250,3725.250,168.500,106.000,3.000,0.000,783.500,2136.750,14367.750,0.000
2022-10-21 03:00:00+02:00,4124.250,11455.000,2879.250,3154.000,287.000,23.000,334.500,4621.250,1144.000,151.000,3195.750,168.250,106.250,3.000,0.000,788.000,1849.000,13112.750,0.000
2022-10-21 04:00:00+02:00,4143.500,11470.250,3017.500,3572.000,287.000,23.000,309.500,5158.750,1130.250,175.250,2820.000,168.000,106.250,3.000,0.000,820.500,1614.250,12811.250,0.000
2022-10-21 05:00:00+02:00,4215.500,11961.750,3477.500,4336.250,287.000,23.000,301.750,3993.000,1114.250,182.000,2636.750,169.000,105.750,3.000,0.000,844.250,1427.000,12630.250,0.000
2022-10-21 06:00:00+02:00,4414.750,12568.500,4617.750,5292.250,286.250,23.000,1320.000,487.250,1100.750,199.750,2632.500,168.250,105.250,3.000,0.000,845.250,1463.000,12564.000,0.000
2022-10-21 07:00:00+02:00,4688.750,12811.500,5642.500,6551.500,283.000,23.000,3324.250,18.000,1100.000,324.750,2632.500,168.000,105.250,14.750,0.000,841.000,822.750,12502.000,0.000
2022-10-21 08:00:00+02:00,4765.750,13229.750,6031.000,7017.750,283.000,23.000,3696.750,24.000,1106.000,344.750,2634.750,168.000,106.000,929.750,0.000,866.500,829.000,12318.500,0.000
2022-10-21 09:00:00+02:00,4720.500,13323.250,6137.250,7000.750,283.000,22.250,2325.500,10.750,1123.750,335.750,2634.250,168.000,108.000,3545.750,0.000,857.250,1079.500,10536.000,0.000
2022-10-21 10:00:00+02:00,4569.750,12881.750,6128.500,6985.500,284.750,22.000,3016.250,4.750,1123.000,549.250,2624.250,168.000,106.500,6050.250,0.000,862.250,1041.000,8358.250,0.000
2022-10-21 11:00:00+02:00,4405.000,12722.500,6123.500,6803.750,285.000,22.000,2231.250,33.500,1135.250,600.000,2627.250,168.000,106.000,7637.000,0.000,873.500,750.750,7044.750,0.000
2022-10-21 12:00:00+02:00,4254.500,12744.250,6126.750,6601.500,285.000,21.250,856.250,164.750,1141.000,162.250,2627.250,168.000,108.000,8163.000,0.000,864.250,481.250,6637.750,0.000
2022-10-21 13:00:00+02:00,4213.500,13035.250,6062.500,6412.750,285.000,21.000,524.250,377.750,1140.000,101.000,2621.750,168.000,110.250,7917.250,0.000,869.250,416.750,6694.750,0.000
2022-10-21 14:00:00+02:00,4263.750,13023.750,6167.000,6288.000,285.000,21.000,358.250,401.000,1155.750,143.500,2622.000,168.000,110.000,7557.750,0.000,869.250,357.750,6818.250,0.000
2022-10-21 15:00:00+02:00,4329.000,13008.000,6106.250,6289.250,285.000,20.000,211.500,717.500,1161.000,143.250,2621.000,168.000,109.500,5839.500,0.000,867.750,460.000,7096.500,0.000
2022-10-21 16:00:00+02:00,4511.000,12993.250,6306.250,6061.250,285.000,20.750,546.000,612.750,1156.250,148.750,2621.500,168.000,108.250,3342.500,0.000,871.750,446.500,7386.250,0.000
2022-10-21 17:00:00+02:00,4719.500,13012.750,6588.500,6280.250,285.000,21.000,1693.500,99.750,1156.000,223.750,2621.000,168.000,110.500,871.750,0.000,863.500,492.750,7898.500,0.000
2022-10-21 18:00:00+02:00,4818.500,13195.250,6656.750,6337.250,285.000,21.500,3306.500,172.250,1150.500,302.250,2618.500,168.000,111.500,20.000,0.000,875.250,715.000,8616.500,0.000
2022-10-21 19:00:00+02:00,4826.000,13386.000,6602.250,6460.750,285.000,22.000,3480.250,73.500,1146.500,260.000,2622.000,168.000,111.250,6.750,0.000,871.750,627.000,8952.250,0.000
2022-10-21 20:00:00+02:00,4714.250,13372.000,6125.750,5981.000,285.000,22.000,1040.500,651.000,1143.750,223.500,2627.000,168.000,110.750,3.500,0.000,882.250,845.250,9126.000,0.000
2022-10-21 21:00:00+02:00,4529.500,12733.750,5514.000,4840.250,285.000,22.000,836.750,496.750,1157.250,110.500,2628.000,168.000,111.500,1.500,0.000,841.250,943.750,8865.000,0.000
2022-10-21 22:00:00+02:00,4412.750,12441.250,4405.750,4242.750,285.000,22.000,653.750,499.750,1185.750,66.250,2625.000,168.000,111.250,1.750,0.000,829.750,934.250,8037.750,0.000
2022-10-21 23:00:00+02:00,4328.750,12251.500,3779.000,3607.250,285.000,22.000,545.250,295.250,1196.750,69.000,2629.000,168.000,112.000,1.000,0.000,831.000,825.750,7356.750,0.000
2022-10-22 00:00:00+02:00,4245.500,12037.750,3350.250,2994.250,285.000,22.000,404.000,609.250,1180.000,65.500,2626.250,166.000,111.250,3.000,0.000,825.000,905.250,7119.500,0.000
2022-10-22 01:00:00+02:00,4210.500,11986.000,3252.000,2756.500,285.000,22.000,178.500,1504.750,1187.000,42.500,2626.750,166.000,111.750,2.750,0.000,826.250,808.750,7419.250,0.000
2022-10-22 02:00:00+02:00,4174.500,11832.500,3057.750,2392.500,285.000,22.000,20.500,2754.250,1193.750,15.500,2633.500,166.000,112.000,3.000,0.000,826.500,855.500,8236.500,0.000
2022-10-22 03:00:00+02:00,4168.750,11518.500,2932.750,2347.750,285.000,22.250,84.750,3615.250,1192.500,16.500,2639.250,166.000,112.000,3.000,0.000,820.750,804.250,8593.500,0.000
2022-10-22 04:00:00+02:00,4191.000,11124.000,3019.750,2560.000,285.000,22.250,94.250,3751.500,1194.500,26.500,2636.500,166.000,112.000,3.000,0.000,832.750,972.250,8470.750,0.000
2022-10-22 05:00:00+02:00,4227.000,11109.250,3029.250,2413.250,285.000,22.000,116.000,2564.750,1197.000,23.000,2637.500,166.000,112.000,3.000,0.000,864.750,1097.250,8564.000,0.000
2022-10-22 06:00:00+02:00,4328.750,11154.250,3350.500,2581.000,285.000,22.500,138.500,1242.500,1203.000,30.500,2637.750,166.000,111.500,3.000,0.000,856.250,1078.250,8946.000,0.000
2022-10-22 07:00:00+02:00,4503.000,11154.250,3641.250,2800.250,285.000,23.000,190.000,613.500,1223.000,28.750,2638.000,166.000,110.250,7.000,0.000,860.750,1445.000,9526.000,0.000
2022-10-22 08:00:00+02:00,4636.250,11146.000,3679.000,2809.250,285.000,23.000,919.500,218.000,1254.250,67.500,2637.500,166.000,111.000,569.500,0.000,858.250,1797.750,9933.500,0.000
2022-10-22 09:00:00+02:00,4625.250,11112.250,3671.000,2829.750,285.000,23.000,1220.000,262.000,1260.750,76.000,2636.500,166.000,110.750,3706.250,0.000,857.750,2013.500,9993.250,0.000
2022-10-22 10:00:00+02:00,4497.750,11087.500,3566.750,2631.750,285.000,22.750,448.000,1069.250,1259.250,78.000,2635.750,166.000,109.750,8498.000,0.000,860.250,2624.750,8942.750,0.000
2022-10-22 11:00:00+02:00,4360.500,10930.250,3321.000,2469.500,285.000,22.000,222.500,1818.500,1267.750,65.000,2631.750,166.000,110.000,13127.000,0.000,866.500,3058.000,7849.250,0.000
2022-10-22 12:00:00+02:00,4220.500,10354.750,2883.750,2188.500,285.000,22.000,42.250,3383.000,1273.000,42.500,2628.000,166.000,110.000,17116.000,0.000,868.250,3404.000,8200.750,0.000
2022-10-22 13:00:00+02:00,4187.250,9605.500,2905.500,2039.250,285.000,21.000,127.500,5049.500,1292.500,81.000,2627.500,166.000,108.000,18190.750,0.000,867.500,3526.000,8975.000,0.000
2022-10-22 14:00:00+02:00,4194.500,9628.500,2778.250,2034.000,285.250,20.250,176.500,5900.750,1314.000,112.500,2628.500,166.000,107.250,17271.750,0.000,868.500,3205.750,9280.750,0.000
2022-10-22 15:00:00+02:00,4233.000,9764.250,2960.000,2030.500,285.000,20.000,180.250,4726.000,1331.500,85.000,2628.000,166.000,106.750,13728.500,0.000,866.500,3035.250,8668.000,0.000
2022-10-22 16:00:00+02:00,4356.750,10766.750,3563.250,2090.250,285.000,20.000,599.500,2162.000,1318.500,78.250,2628.500,166.000,107.000,7987.000,0.000,878.250,3104.250,7364.000,0.000
2022-10-22 17:00:00+02:00,4590.750,10959.500,4000.500,2241.750,285.000,20.750,1818.250,799.750,1309.000,139.750,2628.250,166.000,107.000,2025.500,0.000,881.750,2759.000,7042.750,0.000
2022-10-22 18:00:00+02:00,4742.250,10921.500,4191.500,2489.250,285.000,22.000,4336.750,283.750,1298.250,138.500,2626.250,166.000,107.750,30.000,0.000,892.500,2669.000,8472.000,0.000
2022-10-22 19:00:00+02:00,4745.000,10824.500,4162.500,2303.000,285.000,23.000,4778.250,80.750,1290.250,58.500,2629.250,166.000,108.000,5.500,0.000,898.250,2990.750,9567.000,0.000
2022-10-22 20:00:00+02:00,4675.250,10929.500,3964.000,1943.250,285.000,23.000,1391.750,393.750,1283.250,92.250,2634.250,166.000,108.000,4.500,0.000,897.500,2735.250,10358.750,0.000
2022-10-22 21:00:00+02:00,4577.250,10930.750,3888.750,1870.750,285.000,23.250,1343.000,630.750,1283.250,94.500,2635.250,165.000,107.500,5.750,0.000,854.500,2233.750,10530.750,0.000
2022-10-22 22:00:00+02:00,4455.000,10837.250,3620.750,1738.750,285.250,24.000,571.500,496.250,1292.250,85.750,2635.500,153.250,101.750,4.250,0.000,846.250,2215.500,9933.250,0.000
2022-10-22 23:00:00+02:00,4339.000,10957.250,3137.500,1657.750,285.000,24.000,338.000,752.000,1289.000,79.750,2640.750,153.000,102.000,3.000,0.000,856.250,1584.500,9043.750,0.000
2022-10-23 00:00:00+02:00,4239.500,10840.750,2791.000,1591.250,285.000,24.000,330.500,830.750,1285.250,125.000,2642.000,151.500,102.000,3.000,0.000,841.750,1375.750,7972.250,0.000
2022-10-23 01:00:00+02:00,4180.250,10600.000,2670.250,1501.250,286.000,24.000,113.750,1383.000,1287.250,95.750,2643.000,151.000,102.000,3.000,0.000,835.250,1583.500,7458.750,0.000
2022-10-23 02:00:00+02:00,4144.250,10585.500,2593.000,1492.250,287.500,24.500,211.500,1636.750,1305.750,54.000,2643.000,151.000,101.750,3.000,0.000,828.500,1494.000,6922.500,0.000
2022-10-23 03:00:00+02:00,4127.500,10739.500,2584.750,1489.500,287.000,25.000,200.000,2350.500,1317.250,40.500,2644.250,151.000,102.000,4.000,0.000,832.750,1214.000,6307.750,0.000
2022-10-23 04:00:00+02:00,4138.000,10745.250,2635.500,1485.000,287.000,25.000,221.000,2714.500,1309.750,97.750,2647.250,151.000,102.000,2.750,0.000,841.000,969.500,5987.000,0.000
2022-10-23 05:00:00+02:00,4189.750,10847.250,2673.000,1684.250,287.000,25.000,114.500,2235.250,1301.500,116.250,2647.750,151.750,101.500,3.250,0.000,876.500,952.250,5542.750,0.000
2022-10-23 06:00:00+02:00,4299.000,10841.750,2750.000,1897.000,287.500,25.000,103.750,1030.500,1283.000,54.750,2646.750,152.000,101.000,3.250,0.000,878.750,800.500,5744.750,0.000
2022-10-23 07:00:00+02:00,4473.250,10864.000,2842.750,1936.250,287.750,25.000,327.000,585.750,1278.500,30.250,2647.500,151.750,100.500,12.250,0.000,875.250,747.750,6145.000,0.000
2022-10-23 08:00:00+02:00,4589.500,10948.000,2908.500,1937.750,287.500,24.750,1132.750,356.750,1275.500,36.250,2647.750,152.000,100.000,1391.500,0.000,879.250,727.250,7273.250,0.000
2022-10-23 09:00:00+02:00,4551.000,10902.250,2853.250,1944.500,287.750,24.000,861.000,597.750,1289.750,34.500,2642.750,152.000,100.500,6146.750,0.000,878.500,872.750,8381.250,0.000
2022-10-23 10:00:00+02:00,4417.500,10664.500,2782.250,1842.000,287.250,22.750,551.250,722.750,1295.750,44.250,2641.000,152.000,99.500,11535.000,0.000,875.500,1292.000,7994.750,0.000
2022-10-23 11:00:00+02:00,4349.250,10637.250,2772.750,1793.500,287.500,21.750,216.000,541.250,1312.000,42.500,2638.250,151.000,101.500,15995.750,0.000,869.250,1688.750,7023.000,0.000
2022-10-23 12:00:00+02:00,4243.750,10353.500,2727.000,1807.500,287.750,20.500,108.500,1923.500,1326.000,34.000,2632.000,151.000,101.500,18234.250,0.000,866.500,1874.500,6517.500,0.000
2022-10-23 13:00:00+02:00,4191.250,10140.750,2525.750,1821.500,288.500,20.000,64.250,4284.250,1300.250,58.750,2628.500,151.000,101.250,17407.250,0.000,870.500,2169.500,6312.250,0.000
2022-10-23 14:00:00+02:00,4182.000,9978.750,2510.750,1820.500,288.000,19.500,557.250,3644.250,1274.750,62.000,2626.750,151.000,101.000,14136.500,0.000,868.500,2465.000,6757.250,0.000
2022-10-23 15:00:00+02:00,4216.000,10362.750,2679.500,1829.000,288.000,19.250,402.500,1144.000,1253.000,64.000,2622.750,151.000,101.000,9258.000,0.000,870.750,2764.500,8163.750,0.000
2022-10-23 16:00:00+02:00,4367.750,10574.250,2763.500,1833.000,288.500,20.000,980.750,391.500,1219.500,48.250,2616.500,151.000,101.500,4493.750,0.000,875.250,3516.500,10566.750,0.000
2022-10-23 17:00:00+02:00,4564.000,10761.000,2832.000,1864.500,287.750,19.500,977.000,720.500,1197.750,32.250,2614.750,151.000,101.000,928.500,0.000,883.500,4559.000,14441.000,0.000
2022-10-23 18:00:00+02:00,4695.250,10679.750,2740.250,1848.000,287.250,20.000,1431.500,694.250,1186.500,60.250,2614.500,151.000,101.250,12.000,0.000,882.250,5050.750,18561.250,0.000
2022-10-23 19:00:00+02:00,4711.750,10263.750,2411.000,1690.250,285.500,20.000,1658.500,903.750,1186.750,134.000,2616.000,151.000,100.500,4.750,0.000,878.500,5022.250,21404.750,0.000
2022-10-23 20:00:00+02:00,4586.250,9411.250,2351.500,1696.250,284.000,20.000,996.250,1134.000,1178.500,132.500,2612.750,151.000,100.500,4.750,0.000,863.250,5117.500,22754.500,0.000
2022-10-23 21:00:00+02:00,4463.250,8903.000,2277.500,1770.750,283.000,20.000,373.500,1728.500,1160.000,56.750,2617.750,151.000,100.750,3.000,0.000,829.250,5468.000,22177.250,0.000
2022-10-23 22:00:00+02:00,4374.500,8428.500,2280.250,1689.750,282.000,20.000,816.500,1179.750,1158.250,115.500,2619.750,151.000,100.500,3.000,0.000,825.000,4920.750,20739.000,0.000
2022-10-23 23:00:00+02:00,4273.250,7663.000,2303.000,1744.500,282.750,20.000,237.750,2565.500,1158.000,60.250,2618.250,151.000,100.250,3.000,0.000,825.500,5187.500,21152.500,0.000
2022-10-24 00:00:00+02:00,4137.750,6503.000,2228.750,2253.250,279.000,19.500,208.500,4772.500,1143.000,113.250,2616.750,154.000,100.500,3.000,0.000,831.750,4452.500,20493.000,0.000
2022-10-24 01:00:00+02:00,4099.250,6482.750,2111.000,2346.000,279.000,19.000,213.750,4546.250,1144.000,81.500,2618.750,154.000,101.000,3.000,0.000,818.500,4332.000,20728.750,0.000
2022-10-24 02:00:00+02:00,4086.000,6479.750,2104.000,2449.500,279.000,19.750,92.750,5217.750,1150.500,65.000,2621.750,154.000,98.750,3.000,0.000,813.000,4517.750,21455.500,0.000
2022-10-24 03:00:00+02:00,4080.000,6552.750,2152.250,2433.500,279.000,20.250,142.500,5338.500,1157.750,22.750,2626.250,154.000,98.250,3.000,0.000,819.250,4928.250,21199.250,0.000
2022-10-24 04:00:00+02:00,4123.750,6597.750,2195.250,2414.750,279.000,21.000,141.500,5289.250,1157.750,39.500,2627.000,154.000,98.000,3.000,0.000,820.000,5177.250,22003.250,0.000
2022-10-24 05:00:00+02:00,4190.500,6787.750,2265.000,2470.250,279.000,21.000,39.500,4689.000,1155.750,125.750,2630.750,154.750,97.750,3.000,0.000,836.250,4917.500,23742.000,0.000
2022-10-24 06:00:00+02:00,4365.250,7904.250,2856.000,2786.500,279.250,20.250,67.250,2291.000,1153.250,123.000,2631.000,155.000,97.000,3.000,0.000,848.250,5146.500,26761.000,0.000
2022-10-24 07:00:00+02:00,4590.250,8904.750,3324.000,3211.750,279.000,18.000,547.250,1116.500,1158.750,59.750,2625.750,154.750,95.750,9.000,0.000,865.750,5374.000,28402.500,0.000
2022-10-24 08:00:00+02:00,4660.750,9595.000,3481.750,3425.250,279.250,17.000,3408.000,395.750,1162.500,81.500,2622.250,155.000,97.500,735.750,0.000,886.000,5390.750,28595.000,0.000
2022-10-24 09:00:00+02:00,4629.500,9348.750,3606.750,3439.250,279.000,17.000,2116.000,392.500,1170.250,66.000,2624.250,155.000,97.500,3288.000,0.000,899.750,5401.750,27671.750,0.000
2022-10-24 10:00:00+02:00,4432.750,8940.250,3790.250,3491.000,279.000,17.000,1318.500,427.500,1167.000,33.250,2621.750,154.250,98.000,6503.250,0.000,883.000,5353.750,27683.250,0.000
2022-10-24 11:00:00+02:00,4330.750,8950.500,3753.500,3592.250,279.000,17.000,1167.250,477.000,1155.750,42.750,2618.000,154.750,96.750,8617.500,0.000,882.000,5134.250,27776.500,0.000
2022-10-24 12:00:00+02:00,4207.500,8547.000,3701.500,3745.750,280.500,17.000,344.500,1231.000,1167.750,25.000,2616.750,154.000,96.500,9051.000,0.000,870.000,4326.500,29084.250,0.000
2022-10-24 13:00:00+02:00,4184.000,7943.250,3855.500,3797.250,283.250,16.500,303.500,1781.250,1197.500,52.500,2617.000,154.000,95.750,8550.250,0.000,860.000,4361.000,29577.000,0.000
2022-10-24 14:00:00+02:00,4153.250,8371.500,3936.000,3741.250,286.500,17.000,143.750,2196.000,1232.250,55.500,2619.500,154.000,95.750,8049.000,0.000,872.500,4371.750,29072.000,0.000
2022-10-24 15:00:00+02:00,4185.000,9238.750,3908.000,3752.500,289.000,17.000,199.750,1831.500,1252.750,29.750,2622.500,154.000,96.000,6748.750,0.000,863.500,4482.750,27787.250,0.000
2022-10-24 16:00:00+02:00,4343.250,9257.750,3969.250,3705.750,289.000,17.250,654.000,1289.750,1290.750,63.250,2622.500,154.000,98.250,4112.750,0.000,879.750,4567.750,25696.000,0.000
2022-10-24 17:00:00+02:00,4523.000,10332.500,4548.250,3587.000,289.250,18.000,677.000,833.000,1320.250,94.750,2624.750,154.000,98.750,1127.750,0.000,881.750,4629.750,25019.750,0.000
2022-10-24 18:00:00+02:00,4680.500,10439.500,4562.250,3593.750,285.250,18.000,2927.500,528.000,1346.500,96.000,2627.500,154.000,100.000,23.750,0.000,882.500,4918.500,25021.000,0.000
2022-10-24 19:00:00+02:00,4714.750,10239.500,4337.000,3646.250,284.000,19.000,4896.250,480.000,1385.250,133.500,2626.750,154.000,100.000,4.250,0.000,875.750,5146.250,25029.750,0.000
2022-10-24 20:00:00+02:00,4667.500,10053.750,4071.750,3631.500,281.500,21.750,1504.500,691.000,1420.500,52.250,2627.250,154.000,100.000,4.500,0.000,873.500,5019.500,25092.750,0.000
2022-10-24 21:00:00+02:00,4497.500,9218.750,3524.250,3483.250,281.000,23.000,421.250,1903.750,1457.750,41.500,2633.250,154.000,99.250,3.000,0.000,862.500,5058.250,24852.000,0.000
2022-10-24 22:00:00+02:00,4312.750,8996.250,3259.000,3304.500,281.000,23.000,329.000,1877.000,1483.000,24.250,2634.500,154.000,99.250,3.000,0.000,834.750,4956.250,23858.500,0.000
2022-10-24 23:00:00+02:00,4176.000,8268.500,3187.000,3267.500,281.000,23.000,295.750,3606.750,1514.750,25.750,2632.000,154.000,100.000,3.000,0.000,831.500,5098.000,23113.000,0.000
2022-10-25 00:00:00+02:00,4092.750,7426.750,2954.500,2992.000,281.000,23.000,42.250,3315.250,1545.750,17.750,2632.250,154.000,100.000,3.000,0.000,832.250,5048.750,22627.000,0.000
2022-10-25 01:00:00+02:00,4077.750,7493.750,2806.000,2813.750,282.500,23.500,87.750,4349.250,1579.500,18.250,2633.000,156.000,101.000,2.750,0.000,821.750,5115.500,22070.750,0.000
2022-10-25 02:00:00+02:00,4042.250,7315.750,2829.000,2791.500,283.000,24.000,83.250,4785.000,1622.500,17.750,2633.750,166.500,104.750,3.000,0.000,812.250,5081.500,21507.500,0.000
2022-10-25 03:00:00+02:00,4053.750,7085.500,2871.750,2804.750,283.000,24.000,95.500,4034.250,1643.250,20.250,2638.750,167.000,105.000,3.000,0.000,807.250,4813.500,21318.500,0.000
2022-10-25 04:00:00+02:00,4094.000,7168.500,3018.000,2802.500,283.000,24.000,153.000,3057.750,1656.500,62.750,2640.500,167.000,103.750,3.000,0.000,808.250,4589.750,20762.250,0.000
2022-10-25 05:00:00+02:00,4159.250,8096.750,3420.000,2782.250,283.000,23.250,309.750,2016.500,1652.500,70.250,2639.500,167.000,102.000,3.000,0.000,853.250,4195.000,19857.000,0.000
2022-10-25 06:00:00+02:00,4370.000,10985.000,4952.750,2596.000,283.000,23.250,499.250,830.750,1646.250,97.250,2637.750,168.000,100.750,4.500,0.000,853.750,4574.750,19337.500,0.000
2022-10-25 07:00:00+02:00,4616.500,11563.000,5867.500,2434.250,283.000,22.500,1822.250,49.750,1672.250,318.250,2635.250,170.000,101.250,11.500,0.000,849.250,4771.750,18673.250,0.000
2022-10-25 08:00:00+02:00,4675.750,11644.750,6075.000,2610.750,283.500,22.000,3895.000,48.500,1686.250,240.000,2636.000,170.000,102.750,1097.500,0.000,863.750,4950.500,17422.250,0.000
2022-10-25 09:00:00+02:00,4609.750,11705.750,5974.250,2526.750,285.500,22.000,2091.500,44.250,1692.000,290.750,2638.250,173.000,103.250,5330.500,0.000,871.750,4900.500,15615.750,0.000
2022-10-25 10:00:00+02:00,4415.750,11531.250,5795.000,2644.750,287.000,22.000,554.000,604.500,1680.500,156.500,2637.000,176.000,106.000,10566.750,0.000,867.750,5335.500,15255.000,0.000
2022-10-25 11:00:00+02:00,4272.250,11598.750,5700.750,2865.000,287.000,21.250,353.250,1456.750,1690.000,115.750,2631.750,176.000,106.250,12764.000,0.000,863.250,5333.750,15439.000,0.000
