time,flow_DE_LU_to_AT,flow_DE_LU_to_BE,flow_DE_LU_to_CH,flow_DE_LU_to_CZ,flow_DE_LU_to_DK_1,flow_DE_LU_to_DK_2,flow_DE_LU_to_FR,flow_DE_LU_to_NL,flow_DE_LU_to_NO_2,flow_DE_LU_to_PL,flow_DE_LU_to_SE_4,flow_AT_to_DE_LU,flow_AT_to_CH,flow_AT_to_CZ,flow_BE_to_DE_LU,flow_BE_to_FR,flow_BE_to_NL,flow_CH_to_DE_LU,flow_CH_to_AT,flow_CH_to_FR,flow_CZ_to_DE_LU,flow_CZ_to_AT,flow_CZ_to_PL,flow_DK_1_to_DE_LU,flow_DK_1_to_DK_2,flow_DK_1_to_NL,flow_DK_1_to_NO_2,flow_DK_2_to_DE_LU,flow_DK_2_to_DK_1,flow_DK_2_to_SE_4,flow_FR_to_DE_LU,flow_FR_to_BE,flow_FR_to_CH,flow_NL_to_DE_LU,flow_NL_to_BE,flow_NL_to_DK_1,flow_NL_to_NO_2,flow_NO_2_to_DE_LU,flow_NO_2_to_DK_1,flow_NO_2_to_NL,flow_PL_to_DE_LU,flow_PL_to_CZ,flow_PL_to_SE_4,flow_SE_4_to_DE_LU,flow_SE_4_to_DK_2,flow_SE_4_to_PL
2024-01-04 07:00:00,23.775,303.3,0.0,0.0,0.0,0.0,1386.8,248.0,1.0,0.0,,957.0,366.8,0.0,483.225,2263.0,24.975,552.3,708.0,2868.0,977.5,20.5,0.0,0.0,74.4,,9.2,139.0,251.0,,,0.0,8.0,2065.6,1270.95,498.1,7.8,0.0,330.0,0.0,1264.5,287.5,377.6,,0.0,0.0
2024-01-04 08:00:00,388.65,611.925,21.8,,339.0,,1351.2,32.75,533.0,0.4,,793.9,367.6,5.6,477.15,2205.2,2.4,236.9,606.0,2495.1,788.4,0.0,,470.0,132.9,,0.0,0.0,541.0,80.0,,38.65,66.0,1773.3,1007.55,700.0,4.5,0.0,0.0,4.5,1005.3,216.6,600.0,,218.4,0.6
2024-01-04 09:00:00,159.8,879.375,126.3,239.4,270.0,,922.5,132.25,0.0,41.7,,0.0,379.1,0.0,426.875,1951.4,138.925,410.99,546.0,2607.0,232.1,392.2,,719.0,47.1,,,137.0,531.0,0.0,,75.7,19.0,1965.9,991.9,475.5,0.0,67.0,227.2,5.7,592.6,360.4,338.1,,119.0,0.0
2024-01-04 10:00:00,701.7,1000.5,25.0,94.3,358.0,138.1,47.4,1176.75,,0.0,,,348.2,,1.0,2465.8,0.0,422.67,494.0,2810.1,0.0,606.8,10.1,818.0,3.0,224.5,,737.0,533.0,,,1.9,0.0,2501.5,83.4,0.0,63.0,187.0,197.8,97.4,345.9,440.6,450.2,,684.0,
2024-01-04 11:00:00,918.1,1001.0,25.0,225.9,0.0,83.2,651.8,676.75,,,,,337.0,94.7,1.3333333333333333,2754.9,0.4,515.53,553.0,2926.0,,692.6,5.1,228.0,0.0,92.7,,738.0,531.0,,,2.5,390.0,2401.8,298.4,540.0,0.0,354.0,18.8,3.3,229.4,455.1,493.3,,662.0,35.3
2024-01-04 12:00:00,706.5,1105.475,381.47,0.0,,20.5,2270.2,641.5,3.0,331.3,,,292.0,0.0,176.4,3415.7,51.975,662.93,443.4,3095.0,94.3,801.0,0.0,831.0,11.3,700.0,,750.0,,,,327.8,17.8,2068.1,1003.7249999999999,700.0,61.2,156.0,1.0,79.0,889.3,794.7,0.0,,619.0,106.7
2024-01-04 13:00:00,643.0,619.25,569.16,38.8,,31.3,3875.2,406.25,195.0,499.3,,,221.8,,55.575,3910.8,27.15,666.09,434.0,3083.0,177.7,820.5,8.4,1215.0,0.0,0.0,,774.0,432.0,,,251.15,336.0,1139.9,1124.875,657.7,0.0,0.0,21.1,27.6,1195.4,1018.0,200.0,,425.0,600.0
2024-01-04 14:00:00,598.1,882.7,238.93,95.6,65.0,179.9,3419.6,9.5,146.0,422.8,,,405.0,22.9,154.525,4038.1,24.424999999999997,0.0,683.8,3124.0,0.0,502.5,0.0,682.0,22.1,,,791.0,13.0,,,384.20000000000005,774.2,1288.9,676.175,84.4,,,13.2,0.0,782.8,878.0,,,0.0,
2024-01-04 15:00:00,695.4,1017.275,1534.94,378.5,24.0,192.7,3211.4,248.5,92.0,230.3,,45.475,549.0,0.0,17.525,4245.4,31.475,,846.0,3200.0,,316.7,,368.0,0.0,700.0,154.6,814.0,170.0,,,206.4,116.0,1761.3,752.025,237.1,41.5,52.0,0.0,130.2,189.5,568.4,13.4,,179.2,
2024-01-04 16:00:00,1142.9,1003.3333333333334,3542.11,813.8,0.0,128.8,2345.8,10.25,385.0,346.1,,0.0,86.0,,3.3333333333333335,3680.7,4.8,,562.8,3200.0,,329.0,,556.0,12.6,,214.4,838.0,454.0,,,32.6,0.0,2062.9,730.0,133.8,111.8,0.0,,194.5,0.0,467.6,17.8,,46.9,615.1
2024-01-04 17:00:00,1838.6,847.4,3975.96,1575.7,,92.0,1996.7,1150.0,260.0,1491.0,,,373.0,,0.0,3559.7,4.65,,351.0,3070.0,,263.6,43.3,895.0,0.0,,0.0,868.0,410.0,208.7,,348.45,500.0,1812.5,267.1,529.5,0.0,,99.2,286.5,0.0,84.3,0.0,,0.0,600.0
2024-01-04 18:00:00,2139.0,855.6333333333333,3999.95,2009.6,,144.1,1853.5,832.0,460.0,2045.5,,,330.0,,3.65,3299.3,0.8,,351.0,2598.0,,130.3,36.3,225.0,,,103.7,902.0,383.0,191.5,171.1,261.25,555.0,1654.3,224.725,0.7,,,0.0,539.6,38.1,0.0,0.5,,,600.5
2024-01-04 19:00:00,2271.6,809.9666666666667,3999.97,1889.7,409.0,0.0,1942.8,1039.0,608.0,1643.8,,,297.5,,2.6333333333333333,2912.8,8.275,,415.0,2624.0,,381.7,0.0,37.0,,,39.0,600.0,412.0,370.0,0.0,440.9,600.0,1290.5,346.35,0.0,,,,620.0,508.1,245.6,6.3,,208.7,604.8
2024-01-04 20:00:00,1760.0,1001.3000000000001,3361.71,1393.5,345.0,,3047.3,13.5,419.0,800.1,,,135.0,,20.599999999999998,3401.6,15.149999999999999,,576.0,2883.0,,366.6,,0.0,,,296.0,0.0,458.0,707.0,,83.85,66.0,725.9,378.525,74.6,,,,535.8,197.0,592.9,31.2,,341.3,600.0
2024-01-04 21:00:00,1441.5,1013.125,2011.65,1438.4,1208.0,,3356.3,77.0,373.0,956.9,,,95.0,390.3,30.8,2889.9,176.15,,544.0,3000.0,,2.9,39.9,458.0,,,470.0,679.5,21.0,1133.0,,489.4,25.0,0.0,405.0,0.0,,,,620.0,141.6,482.0,68.4,,520.3,
2024-01-04 22:00:00,1425.0,1006.025,899.05,1462.0,1686.0,,3198.2,0.0,566.0,709.6,,,105.8,36.9,6.025,2767.3,268.375,,697.4,3141.0,185.1,0.0,1.8,367.0,40.5,,305.0,445.6,0.0,842.0,,499.09999999999997,0.0,210.4,792.7,9.4,,,,598.3,88.1,752.3,40.1,,136.6,
2024-01-04 23:00:00,941.6,1000.0,229.92,1046.3,2053.0,,3330.6,0.0,599.0,375.2,,,204.5,104.8,0.0,2934.8,550.475,,647.1,3170.0,170.0,,32.0,334.0,91.0,,693.0,227.0,,809.0,,239.20000000000002,,903.0,1631.925,0.0,,,,620.0,0.0,671.4,58.4,,0.0,629.4
2024-01-05 00:00:00,716.0,774.1,65.9,912.1,0.0,240.3,4154.6,993.5,510.0,238.5,,,152.9,196.3,4.725,1918.4,152.375,351.025,231.1,3200.0,235.9,57.3,0.0,229.0,62.7,,243.0,600.0,531.0,0.0,,234.3,1.2,0.0,1255.025,243.3,,451.0,,435.0,,673.7,21.0,600.0,1.0,600.0
2024-01-05 01:00:00,304.8,832.525,0.0,722.4,426.0,166.0,4227.2,952.3,576.0,114.8,,,25.0,418.2,24.35,1899.0,64.375,206.6,471.0,3201.8,263.5,55.7,81.8,1418.0,47.4,,0.0,979.0,,77.0,,112.0,1.8,297.5,1438.425,114.5,,296.0,207.0,604.7,74.4,608.0,59.3,615.0,344.0,608.3
2024-01-05 02:00:00,276.3,1000.0,,609.6,670.0,145.8,4314.5,537.4,407.0,57.4,,,,333.3,0.0,2321.7,350.6,313.7,402.0,3200.0,317.2,0.5,0.0,2118.0,8.8,,1.7,975.0,554.0,174.7,,511.0,0.0,7.25,1575.2,0.0,,116.0,657.0,320.0,0.0,551.8,94.0,,372.0,600.0
2024-01-05 03:00:00,274.6,,,446.4,462.0,109.2,4393.5,261.3,121.0,0.0,,,50.0,172.2,,2590.6,865.125,278.2,542.2,,238.1,16.8,25.5,1695.0,16.5,,0.0,,,20.1,,1274.4499999999998,,6.5,1589.175,,,0.0,496.0,640.0,5.9,452.7,55.9,,438.0,
2024-01-05 04:00:00,0.0,,,67.7,456.0,0.1,4523.0,401.6,320.0,0.3,,331.5,25.0,399.2,,2629.6,863.85,293.0,677.1,,22.8,65.3,0.0,1235.0,0.0,,11.8,,,0.0,,1315.0,80.0,29.5,1612.925,,,,233.0,386.9,315.3,382.7,33.5,566.0,459.0,632.6
2024-01-05 05:00:00,,1019.2,,0.0,416.0,0.0,4686.0,1047.0,633.0,0.0,,1593.5,90.975,684.4,54.625,2228.8,272.45,632.0,690.0,,908.5,92.5,184.7,584.0,,,12.6,977.0,531.0,,,957.55,0.0,33.75,1473.225,,,,0.0,66.9,1290.9,381.9,185.9,519.0,465.0,600.0
2024-01-05 06:00:00,,1030.8,,2.0,480.0,,4313.6,590.5,564.0,,,1380.2,163.0,641.4,110.65,2411.2,769.4,472.17,76.0,,738.3,216.2,0.0,75.0,,,147.0,,532.0,,,904.95,,207.0,1484.725,,,,,0.0,1123.7,385.0,0.0,,523.0,16.7
2024-01-05 07:00:00,,884.85,672.01,3.0,106.0,,3521.2,960.9,509.0,,,845.3,176.0,257.0,1060.95,988.6,675.175,151.1,244.9,3190.0,588.3,424.1,,412.0,,0.0,502.0,982.0,534.0,,,377.7,0.5,163.0,1651.875,,,,,400.3,1171.6,583.0,200.0,,510.0,600.0
2024-01-05 08:00:00,82.7,874.2750000000001,700.0,119.9,41.0,,2920.1,885.5,269.0,,,319.3,208.4,96.5,1036.1,1041.1,565.65,50.0,386.0,2262.1,222.4,531.4,,418.0,,290.8,890.0,988.0,543.0,64.2,,83.55,0.0,381.25,1308.525,700.0,,,,103.7,1070.3,847.4,0.0,,793.0,
2024-01-05 09:00:00,445.7,982.1,130.93,147.6,164.0,,1010.0,0.0,140.0,,,0.0,258.0,0.0,1075.3,1021.5999999999999,291.65,383.32,328.0,2343.3,0.0,298.4,,706.0,,141.5,587.0,1000.0,,109.5,,0.0,25.7,242.1,561.85,,,,,7.9,964.7,1111.8,,,883.0,
2024-01-05 10:00:00,713.8,248.95,0.0,325.5,0.0,,212.3,0.0,43.0,,,,75.2,,1174.5749999999998,768.4000000000001,257.525,275.3,535.0,2527.0,0.0,388.9,,597.0,,41.8,610.0,,536.0,0.0,,,14.0,585.3,287.325,,5.1,1.0,,5.1,880.7,1205.8,,,958.0,
2024-01-05 11:00:00,725.6,1219.75,,320.1,,,411.9,,82.0,,,466.875,351.5,,1365.5,1146.55,28.225,263.05,556.5,3020.0,,405.7,,756.0,,0.0,597.0,986.0,534.0,178.1,,,126.8,466.2,260.6,,0.0,19.0,,0.0,889.0,1209.2,8.5,,1068.0,
2024-01-05 12:00:00,305.4,547.65,50.0,91.8,,,1570.8,,0.0,,,262.7,244.3,,1315.625,1351.7,21.15,405.0,516.7,3057.0,39.0,214.1,,576.0,,,435.0,960.0,,195.4,,,14.0,173.3,836.1,,,69.0,,,986.4,1078.0,0.0,,1108.0,
2024-01-05 13:00:00,0.0,900.975,13.2,0.0,,,2334.5,98.5,,,,75.5,290.3,,1542.575,1696.3999999999999,116.35,587.67,584.4,3009.0,130.1,54.4,,679.0,,,227.0,925.0,,242.8,,,,0.0,1116.9250000000002,,,194.0,,,1112.8,982.5,26.0,,1120.0,
2024-01-05 14:00:00,189.9,748.825,67.0,36.2,,,2041.3,154.4,58.0,,,0.0,439.0,,1413.25,1418.9499999999998,51.400000000000006,520.96,469.3,2903.5,0.0,153.4,,436.0,,32.9,118.0,908.0,,264.2,,,78.2,267.5,753.625,,,34.0,,,967.9,1004.3,97.3,,1219.0,
2024-01-05 15:00:00,267.4,1809.75,0.0,53.8,,,2252.6,130.2,70.0,,,208.6,525.2,,1066.05,2027.25,247.325,222.95,89.0,3106.0,23.0,213.7,,170.0,,157.9,212.0,882.0,531.0,36.0,,,0.0,709.0,824.675,,3.0,11.0,,22.4,951.6,1005.2,0.0,,1387.0,
2024-01-05 16:00:00,446.1,1682.125,714.37,154.0,,,2246.7,0.0,82.0,,,1.65,635.0,,1148.425,2480.75,594.375,50.0,29.0,2896.9,16.7,292.2,,200.0,,96.9,453.0,859.0,556.0,103.7,,129.15,14.0,235.2,892.375,,3.1,15.0,,15.8,801.5,955.4,,,1455.0,
2024-01-05 17:00:00,258.8,1811.45,2064.25,107.8,50.0,,1586.7,,0.0,,,0.0,499.0,,1122.05,2468.7,228.75,,26.1,2861.5,0.0,151.7,,1065.0,,23.0,110.0,845.0,553.0,201.2,,0.0,514.0,867.4,622.075,,5.1,530.0,,5.1,788.0,895.5,,,1467.0,
2024-01-05 18:00:00,375.7,1822.1499999999999,2071.64,270.0,688.0,,701.4,955.25,,,,168.975,471.9,,1068.125,2376.9,307.6,,30.0,2629.2,75.2,105.9,,1519.0,,101.4,0.0,830.0,,232.6,,,542.0,776.4,1114.8500000000001,,1.5,899.0,188.0,30.3,633.1,903.1,,,1382.0,
2024-01-05 19:00:00,304.6,639.125,1256.05,234.5,424.0,,334.7,573.75,,,,62.05,448.9,,1235.675,1813.55,872.4,67.6125,70.0,2624.8,5.0,69.3,,1090.0,,397.6,51.0,822.0,,41.1,,,514.0,731.8,1334.025,,0.0,346.0,0.0,36.0,697.8,932.7,454.4,,1340.0,
2024-01-05 20:00:00,0.2,408.8,356.24,207.9,492.0,15.8,569.5,257.5,,0.1,,201.975,565.0,207.4,1216.25,1738.25,587.9,526.01,95.0,2803.6,0.0,0.0,,1205.0,,638.2,0.0,814.0,533.0,0.0,,,14.0,265.0,1787.85,,4.3,455.0,315.0,4.3,730.1,937.8,591.3,,1087.0,
2024-01-05 21:00:00,0.0,1194.45,6.8,0.0,233.0,40.4,1418.3,56.1,,6.2,,455.8,336.6,453.4,1290.25,1540.05,138.775,521.79,211.6,2820.4,3.4,291.0,13.3,1315.0,31.9,0.0,535.2,811.0,,36.9,,,14.0,0.0,231.75,,0.4,474.0,660.0,0.4,789.3,786.4,600.0,,1216.0,
2024-01-05 22:00:00,,801.025,25.8,33.7,291.0,122.7,1333.5,0.0,,104.8,,389.0,284.3,421.9,1003.7750000000001,1660.9,208.55,395.81,365.4,2365.5,0.0,76.6,205.6,1019.0,42.1,,439.7,809.0,531.0,3.9,,73.3,15.0,527.3,442.54999999999995,0.0,0.7,322.0,1025.0,0.8,913.6,947.0,507.0,,1238.0,
2024-01-05 23:00:00,54.8,696.95,0.0,44.2,252.0,220.2,1363.1,252.5,160.0,110.2,,816.7,257.2,860.9,392.5,2014.05,281.6,507.57,578.9,2656.6,34.5,37.5,242.6,598.0,64.5,,13.1,777.0,,51.8,,14.2,14.0,815.5,350.25,222.2,0.0,58.0,718.0,6.4,662.6,706.9,285.3,,1216.0,
2024-01-06 00:00:00,0.0,336.975,,386.3,497.0,42.5,1251.8,53.0,249.0,0.2,,70.3,140.2,456.9,345.55,1963.35,58.574999999999996,622.99,547.0,3036.8,0.0,341.3,444.2,1837.0,374.7,,55.9,772.0,,197.0,,11.55,75.0,1121.3,532.45,262.3,16.9,398.0,1168.0,16.9,789.2,1175.8,9.2,,1391.0,601.0
2024-01-06 01:00:00,124.7,710.075,11.9,701.9,702.0,28.3,1788.0,123.75,320.0,377.2,,0.0,203.0,576.9,141.45,2530.8,75.075,589.27,532.6,3023.5,,0.0,71.3,2500.0,74.9,11.5,137.8,796.3,,0.0,,7.2,50.0,1264.7,1115.25,0.0,84.9,345.0,1618.0,84.9,301.9,1003.7,16.9,,1429.0,616.9
2024-01-06 02:00:00,358.7,1057.75,0.0,1002.3,515.0,80.4,2002.2,157.0,205.0,131.8,,45.175,197.2,644.2,98.5,2719.3,111.4,521.62,338.2,2974.0,,743.8,153.8,,87.9,135.5,368.5,773.0,,,,,0.0,1396.6,1202.15,15.2,13.0,567.0,1680.0,13.0,0.0,870.8,54.8,,1485.0,600.0
2024-01-06 03:00:00,121.6,532.95,,738.1,470.0,35.6,3410.4,304.0,278.0,214.7,,0.0,107.2,616.9,20.674999999999997,3196.8,101.975,554.06,436.0,3140.0,,251.1,0.0,,25.6,191.1,82.4,774.0,,11.6,,,25.0,1057.7,1838.125,0.0,14.7,1013.0,,14.7,,523.6,20.6,,1520.0,620.6
2024-01-06 04:00:00,13.8,339.075,,705.8,403.0,36.8,3979.8,25.75,292.0,149.1,,,155.6,692.0,30.95,3428.6,12.05,544.6,523.2,3224.9,,186.6,,,22.9,256.5,133.3,773.0,,0.0,,,25.0,798.7,1640.7,,4.1,1046.0,,4.1,,556.5,0.4,,1494.0,600.4
2024-01-06 05:00:00,158.9,442.525,,1016.2,351.0,3.0,3294.2,402.5,152.0,362.0,,,112.5,857.8,134.75,2999.3,84.325,513.09,580.6,3051.0,,332.1,,,0.0,221.5,129.4,771.0,539.0,,,,50.0,837.6,1578.5,,5.4,1050.0,,5.4,,654.4,0.0,,1581.0,600.0
2024-01-06 06:00:00,314.7,655.625,,1096.2,344.0,0.2,2691.5,549.5,228.0,430.1,,,223.0,781.4,149.175,3258.7,53.975,722.78,579.5,3143.0,,7.0,,,,181.4,113.0,770.0,540.0,,,,0.0,1104.1,1693.0,,0.0,659.0,,60.3,14.8,666.2,2.7,,1525.0,602.7
2024-01-06 07:00:00,347.4,218.64999999999998,25.0,872.0,261.0,1.0,2354.0,236.75,115.0,83.1,,,312.4,524.7,132.925,2580.4,71.05,449.05,451.9,2760.3,,0.0,394.6,2367.0,,0.0,308.1,772.0,590.0,,,10.75,183.9,1005.3,955.275,,8.5,550.0,1537.0,10.5,0.0,788.9,0.0,,1460.0,600.0
2024-01-06 08:00:00,30.8,1100.425,25.0,481.7,389.0,8.5,2420.0,116.0,0.0,0.0,,2.775,392.4,450.4,146.925,3060.3500000000004,81.2,423.02,372.0,2499.5,,117.4,891.1,1781.0,25.6,72.5,248.8,774.0,,157.5,,,126.3,1056.4,956.125,,27.9,0.0,1087.0,36.0,404.3,885.6,16.0,,1195.0,608.4
2024-01-06 09:00:00,108.6,676.025,35.0,390.3,302.0,20.3,3051.8,3.4,44.0,174.2,,0.0,432.6,281.7,177.575,2658.9,176.0,514.0,422.0,2482.5,,692.9,59.8,1541.0,7.3,295.8,0.0,778.0,,13.5,,,37.6,0.0,803.875,,0.0,0.0,1257.0,75.9,442.1,832.7,0.8,,1042.0,600.8
2024-01-06 10:00:00,520.5,618.45,102.9,818.1,469.0,3.2,3232.2,0.0,0.0,213.4,,41.675,484.3,298.2,229.025,3198.55,227.60000000000002,426.86,402.0,2426.0,,25.1,187.8,2220.0,0.0,0.0,88.1,783.0,,102.9,,,169.8,204.6,745.725,,,24.0,1680.0,24.3,0.0,604.9,12.4,,999.0,612.4
2024-01-06 11:00:00,952.8,1024.25,296.15,1015.8,436.0,41.2,2534.0,501.5,,352.5,,0.0,843.0,63.1,57.775,3538.95,100.9,100.0,493.0,2845.0,70.1,117.0,309.0,1563.0,9.7,700.0,298.9,792.0,,24.8,,,95.8,1185.7,350.575,185.5,,239.0,,35.9,4.1,663.2,42.6,,1014.0,600.0
2024-01-06 12:00:00,1031.3,720.7,125.0,1005.5,666.0,28.6,3366.0,5.5,,274.7,,,780.8,0.0,6.175,3525.2,375.575,220.03,378.2,3075.0,194.7,26.7,214.8,2016.0,66.1,0.0,106.4,805.0,,6.6,,,95.8,773.0,775.825,0.0,8.2,64.0,1230.0,268.1,0.0,730.2,100.2,,996.0,
2024-01-06 13:00:00,807.3,1000.0,102.9,683.5,229.0,4.4,3332.6,1.0,,0.0,,,519.9,799.9,0.0,3879.85,345.675,484.66,415.4,3193.8,465.2,124.3,91.0,1197.0,0.0,700.0,0.0,821.0,,71.7,,0.65,34.8,1431.1,1030.925,81.5,161.9,0.0,780.0,588.1,134.8,817.7,2.6,,973.0,602.6
2024-01-06 14:00:00,872.5,,30.6,623.7,231.0,0.0,3568.0,0.0,,1.3,,,595.7,850.1,,3788.3,497.575,505.96,426.0,3186.8,601.3,248.6,172.3,1631.0,,,459.6,835.0,,38.4,,,,1210.2,1065.65,446.5,359.4,845.0,1194.0,477.6,319.4,942.8,0.0,,884.0,600.0
2024-01-06 15:00:00,1044.5,,5.0,814.1,384.0,,2888.6,,,0.4,,,815.3,677.4,,3714.4,481.525,417.61,381.0,3196.0,189.1,230.3,193.5,1329.0,,,154.3,844.0,,0.0,,2.2,,1603.1,947.3,94.7,354.8,303.0,744.0,640.0,14.4,828.5,0.4,,808.0,600.4
2024-01-06 16:00:00,1040.3,,73.64,893.9,760.0,,2628.5,,,76.5,,,767.0,287.4,,3723.0,455.7,0.0,754.625,3200.0,0.0,146.8,331.0,1515.0,,,605.1,850.0,,,,6.85,25.2,1854.4,966.8,28.9,260.8,206.0,745.0,610.9,0.0,817.3,0.0,,731.0,600.0
2024-01-06 17:00:00,1509.5,1001.9,1104.92,1386.5,449.0,,2814.3,8.25,,711.2,,,998.0,52.1,5.4,4128.4,445.25,,1006.225,3165.0,48.0,122.6,88.1,2500.0,,560.9,696.7,852.0,,,,11.65,261.8,1992.5,903.1,378.0,156.6,805.0,926.0,290.9,95.6,675.7,,,677.0,
2024-01-06 18:00:00,1347.8,52.575,1115.81,1344.3,46.0,,3061.9,82.25,,717.2,,,488.8,138.2,156.375,3393.3,328.45,,249.0,2560.0,15.7,3.3,0.0,,,700.0,398.1,859.0,,,,,232.3,1315.3,1085.15,618.0,11.6,1106.0,783.0,0.0,6.8,627.4,,,645.0,
2024-01-06 19:00:00,943.6,419.275,616.75,1148.1,420.0,127.0,2606.2,174.0,,544.9,,,468.4,204.5,344.15,2705.4,271.92499999999995,,593.0,2615.6,0.0,0.0,,,185.3,,252.7,872.0,,130.9,,,147.3,955.2,995.05,669.1,36.2,658.0,916.0,41.6,0.0,603.2,,,650.0,
2024-01-06 20:00:00,725.3,1122.65,0.0,864.0,342.0,25.0,2503.9,269.5,,0.0,,,338.6,138.6,103.875,3158.3500000000004,160.875,31.39,595.0,2777.1,,,165.7,,306.7,,383.7,877.0,,55.7,,,34.8,685.9,701.8333333333334,800.3,85.8,58.0,1225.0,0.0,44.2,908.2,9.1,,779.0,606.6
2024-01-06 21:00:00,1063.3,1298.125,93.8,1108.0,198.0,26.4,1550.0,43.5,73.0,229.9,,,698.9,45.0,332.475,2706.5,497.65,641.0,335.0,2968.1,,,101.3,,0.3,374.8,35.8,882.0,542.0,70.2,,,316.2,976.9,921.825,8.4,63.4,0.0,1092.0,63.4,12.6,1120.7,16.1,,788.0,615.9
2024-01-06 22:00:00,1093.4,1133.35,13.2,1223.5,154.0,18.0,1790.5,385.0,335.0,71.9,,,332.6,130.0,265.15,3088.1,524.5,624.2,377.6,2999.0,,1.4,499.8,2502.0,0.0,700.0,0.0,893.0,534.0,62.5,,,837.0,1337.9,1000.625,29.4,43.6,80.0,1340.0,162.2,0.0,1151.2,1.0,,920.0,601.0
2024-01-06 23:00:00,1576.7,764.875,0.0,1710.0,289.0,84.7,1023.3,298.5,489.0,689.8,,,202.4,133.8,643.575,2696.85,416.125,731.1,571.0,3001.0,,23.2,0.0,2500.0,18.9,,22.7,881.0,531.0,110.6,,,0.0,1537.7,844.775,91.6,14.3,326.0,1384.0,22.4,,1020.2,0.0,,968.0,600.0
2024-01-07 00:00:00,1470.0,93.975,,1929.8,118.0,88.2,678.7,79.5,0.0,961.3,,,90.0,459.4,442.9,2241.6,79.35,171.75,531.0,2866.0,,10.2,,,68.0,,35.6,903.0,284.0,19.0,,,14.0,1733.0,491.825,653.2,25.2,0.0,934.0,25.2,,968.4,,104.0,676.0,
2024-01-07 01:00:00,1219.0,18.65,,1708.2,416.0,267.4,2109.3,0.0,166.0,840.2,,,1.3,488.9,145.0,2684.5,156.15,426.38,521.0,2898.0,,131.0,,,0.0,,13.0,912.0,422.0,115.7,,,71.2,1307.3,1104.875,166.0,44.5,600.0,484.0,59.2,,868.1,,549.0,773.0,
2024-01-07 02:00:00,1436.4,745.025,,1716.0,250.0,145.6,2672.2,,77.0,895.8,,,90.0,279.8,202.85000000000002,3052.65,219.425,546.88,531.0,2976.0,,0.0,26.9,,182.9,,0.0,920.0,542.0,245.7,,,13.0,956.1,1365.15,205.1,0.0,1108.0,293.0,320.0,4.8,820.2,3.0,595.0,875.0,603.0
2024-01-07 03:00:00,1553.5,403.32500000000005,,1662.0,246.0,33.1,3501.8,,30.0,901.7,,,,108.7,231.70000000000002,2927.1,285.525,637.29,560.0,3087.0,,55.8,0.0,2480.0,51.5,,,925.0,,122.2,,,13.0,1062.3,1760.95,228.1,19.5,1347.0,216.0,640.0,0.0,760.3,0.0,615.0,878.0,600.0
2024-01-07 04:00:00,1427.5,460.2,,1479.5,188.0,14.4,3949.4,86.25,27.0,787.9,,,0.0,51.4,203.525,3170.8,182.475,594.6,599.0,3167.0,,26.3,,2320.0,0.0,,,933.0,,84.3,,,,847.0,1756.075,0.1,0.3,1260.0,169.0,640.8,2.1,691.2,12.9,,,612.9
2024-01-07 05:00:00,1220.4,568.7,,1322.3,51.0,9.5,4110.4,0.0,18.0,662.7,,,31.375,102.3,131.0,3266.1,420.15,763.37,581.6,3166.0,,32.0,,2310.0,,,,951.0,,57.5,,,12.0,761.6,1662.5,98.9,0.6,1275.0,119.0,640.9,9.0,659.8,0.0,,871.0,600.0
2024-01-07 06:00:00,955.8,519.875,,1171.7,115.0,3.7,3574.1,216.5,0.0,507.9,,18.225,0.1,215.3,227.475,2867.6,141.35,639.17,516.2,3212.0,,3.1,,,,,,968.0,,77.6,,,14.1,825.6,1670.125,59.7,11.6,1251.0,186.0,526.4,93.5,663.5,6.8,,791.0,606.8
2024-01-07 07:00:00,993.4,448.25,,1396.1,117.0,17.8,2996.2,68.75,44.0,627.1,,0.0,0.0,402.5,179.825,2764.9,85.7,348.6,586.8,3182.0,40.8,177.4,,2311.0,11.9,,,981.0,537.0,54.5,,,16.0,1091.9,1543.2749999999999,34.2,0.0,1051.0,133.0,310.1,27.1,769.1,8.0,,668.0,602.1
2024-01-07 08:00:00,830.3,588.625,25.0,1288.1,7.0,65.9,2623.2,397.25,0.0,511.9,,,0.0,458.4,163.775,2980.8,128.75,343.37,449.9,2929.0,101.3,6.5,21.1,2290.0,22.1,189.5,,989.0,531.0,70.8,,,37.0,1037.3,1380.325,25.6,,452.0,0.0,0.0,146.6,776.2,16.4,,213.0,600.0
2024-01-07 09:00:00,972.4,667.9,50.0,1162.1,0.0,161.8,2314.5,293.5,,432.1,,,0.15,189.4,249.625,3280.6499999999996,280.79999999999995,452.97,478.6,2833.0,0.0,9.4,154.2,2150.0,80.2,700.0,,990.0,542.0,170.5,,,12.0,1523.0,1119.85,86.8,,25.0,35.0,112.5,0.0,730.1,23.8,,218.0,623.8
2024-01-07 10:00:00,1131.9,1064.675,25.0,1087.9,106.0,204.4,1336.7,61.75,,393.0,,,0.0,0.0,314.725,3066.3,357.025,514.1,467.3,3112.0,,44.5,115.0,2061.0,150.6,,,982.0,537.0,0.0,,,46.8,1587.0,177.125,225.1,14.7,0.0,37.0,91.5,2.0,694.8,0.0,,168.0,600.0
